Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
32512,11/01/2023,Bayer Leverkusen,Charles Aránguiz,Mittelfeld,25,"2,50",83%,56%,1040000
32395,11/01/2023,Bayer Leverkusen,Amiri,Mittelfeld,21,"1,91",83%,48%,2710000
32155,11/01/2023,Bayer Leverkusen,Demirbay,Mittelfeld,46,"3,29",79%,36%,4830000
32129,11/01/2023,Bayer Leverkusen,Andrich,Mittelfeld,37,"2,85",84%,57%,3740000
33215,11/01/2023,Bayer Leverkusen,Wirtz,Mittelfeld,0,-,-,-,15890000
33556,11/01/2023,Bayer Leverkusen,Azmoun,Sturm,10,"1,25",59%,38%,1910000
33619,11/01/2023,Bayer Leverkusen,Hložek,Sturm,31,"2,38",83%,39%,3610000
33514,11/01/2023,Bayer Leverkusen,Adli,Sturm,11,"1,38",83%,37%,1710000
31764,11/01/2023,Bayer Leverkusen,Bellarabi,Sturm,0,"0,00",62%,50%,1180000
33179,11/01/2023,Bayer Leverkusen,Schick,Sturm,22,"2,00",71%,43%,8900000
33122,11/01/2023,Bayer Leverkusen,Diaby,Sturm,78,"5,20",81%,38%,12550000
33680,11/01/2023,Bayer Leverkusen,Hudson-Odoi,Sturm,18,"2,00",88%,58%,4320000
33663,11/01/2023,RB Leipzig,Nickisch,Torwart,0,-,-,-,170000
32575,11/01/2023,RB Leipzig,Gulácsi,Torwart,15,"2,50",85%,-,580000
32481,11/01/2023,RB Leipzig,Nyland,Torwart,5,"5,00",88%,-,250000
33664,11/01/2023,RB Leipzig,Schlieck,Torwart,0,-,-,-,170000
31827,11/01/2023,RB Leipzig,Blaswich,Torwart,19,"2,38",84%,100%,1750000
33434,11/01/2023,RB Leipzig,Simakan,Abwehr,31,"3,10",85%,50%,2920000
33433,11/01/2023,RB Leipzig,Gvardiol,Abwehr,22,"1,69",90%,60%,5150000
32824,11/01/2023,RB Leipzig,Diallo,Abwehr,24,"4,80",86%,56%,3460000
33436,11/01/2023,RB Leipzig,Raum,Abwehr,29,"2,07",81%,46%,4450000
33679,11/01/2023,RB Leipzig,Ba,Abwehr,0,-,-,-,320000
32581,11/01/2023,RB Leipzig,Klostermann,Abwehr,2,"2,00",75%,71%,2560000
32580,11/01/2023,RB Leipzig,Halstenberg,Abwehr,26,"2,17",85%,56%,2190000
32461,11/01/2023,RB Leipzig,Henrichs,Abwehr,32,"2,29",73%,61%,2030000
31846,11/01/2023,RB Leipzig,Orbán,Abwehr,82,"5,47",89%,62%,7920000
33540,11/01/2023,RB Leipzig,Clark,Mittelfeld,0,-,-,-,210000
33363,11/01/2023,RB Leipzig,Szoboszlai,Mittelfeld,63,"4,85",83%,47%,11620000
33200,11/01/2023,RB Leipzig,Dani Olmo,Mittelfeld,35,"3,50",80%,45%,10170000
33133,11/01/2023,RB Leipzig,Schlager,Mittelfeld,26,"2,36",87%,46%,3850000
33023,11/01/2023,RB Leipzig,Haidara,Mittelfeld,16,"1,33",83%,30%,1250000
32800,11/01/2023,RB Leipzig,Laimer,Mittelfeld,7,"1,75",77%,50%,5260000
32589,11/01/2023,RB Leipzig,Forsberg,Mittelfeld,29,"2,42",86%,46%,3960000
31612,11/01/2023,RB Leipzig,Kampl,Mittelfeld,28,"2,00",91%,45%,1840000
33180,11/01/2023,RB Leipzig,André Silva,Sturm,40,"2,86",74%,41%,7870000
33151,11/01/2023,RB Leipzig,Nkunku,Sturm,102,"6,80",82%,43%,14500000
32591,11/01/2023,RB Leipzig,Y. Poulsen,Sturm,7,"1,17",42%,55%,1430000
32211,11/01/2023,RB Leipzig,Werner,Sturm,34,"3,78",75%,31%,11340000
33091,11/01/2023,FC Union Berlin,Busk,Torwart,0,-,-,-,170000
33257,11/01/2023,FC Union Berlin,L. Grill,Torwart,-5,"-1,25",66%,67%,240000
32921,11/01/2023,FC Union Berlin,Rönnow,Torwart,42,"3,82",67%,75%,2850000
33659,11/01/2023,FC Union Berlin,Diogo Leite,Abwehr,26,"2,00",80%,57%,1770000
33609,11/01/2023,FC Union Berlin,Doekhi,Abwehr,26,"4,33",81%,61%,2220000
33141,11/01/2023,FC Union Berlin,Ryerson,Abwehr,34,"2,62",73%,49%,1740000
33096,11/01/2023,FC Union Berlin,Trimmel,Abwehr,32,"2,46",64%,47%,2170000
31864,11/01/2023,FC Union Berlin,Knoche,Abwehr,38,"2,71",81%,60%,2790000
32883,11/01/2023,FC Union Berlin,Jaeckel,Abwehr,19,"1,90",80%,42%,600000
32340,11/01/2023,FC Union Berlin,Baumgartl,Abwehr,5,"1,25",83%,62%,770000
32057,11/01/2023,FC Union Berlin,Gießelmann,Abwehr,28,"2,55",75%,45%,1120000
32532,11/01/2023,FC Union Berlin,Pantović,Mittelfeld,12,"1,50",69%,48%,430000
32073,11/01/2023,FC Union Berlin,R. Khedira,Mittelfeld,26,"1,86",75%,50%,1920000
33550,11/01/2023,FC Union Berlin,Schäfer,Mittelfeld,14,"1,27",76%,46%,860000
33661,11/01/2023,FC Union Berlin,Thorsby,Mittelfeld,15,"1,36",68%,44%,490000
32185,11/01/2023,FC Union Berlin,Öztunali,Mittelfeld,0,-,-,0%,260000
32310,11/01/2023,FC Union Berlin,Haberer,Mittelfeld,40,"3,08",69%,39%,2660000
32324,11/01/2023,FC Union Berlin,Haraguchi,Mittelfeld,16,"2,00",81%,69%,620000
32251,11/01/2023,FC Union Berlin,Seguin,Mittelfeld,16,"2,29",77%,52%,570000
32924,11/01/2023,FC Union Berlin,Möhwald,Mittelfeld,0,-,-,-,240000
33641,11/01/2023,FC Union Berlin,Jordan,Sturm,48,"3,69",53%,44%,5800000
33616,11/01/2023,FC Union Berlin,Skarke,Sturm,0,"0,00",71%,27%,2830000
33135,11/01/2023,FC Union Berlin,S. Becker,Sturm,81,"5,40",69%,29%,8580000
33469,11/01/2023,FC Union Berlin,Behrens,Sturm,40,"2,67",63%,52%,2020000
33411,11/01/2023,FC Union Berlin,Leweling,Sturm,6,"1,00",88%,41%,590000
32087,11/01/2023,FC Union Berlin,Michel,Sturm,31,"2,82",61%,40%,1490000
33294,11/01/2023,FC Union Berlin,Maciejewski,Sturm,0,-,-,-,210000
32925,11/01/2023,SC Freiburg,Flekken,Torwart,55,"3,67",72%,86%,3700000
31881,11/01/2023,SC Freiburg,Uphoff,Torwart,0,-,-,-,250000
33439,11/01/2023,SC Freiburg,Atubolu,Torwart,0,-,-,-,170000
33541,11/01/2023,SC Freiburg,Siquet,Abwehr,1,"1,00",83%,75%,190000
33462,11/01/2023,SC Freiburg,Ezekwem,Abwehr,0,-,-,-,220000
33461,11/01/2023,SC Freiburg,Sildillia,Abwehr,28,"2,00",75%,44%,1540000
33704,11/01/2023,SC Freiburg,K. Schmidt,Abwehr,0,-,-,-,170000
32807,11/01/2023,SC Freiburg,Lienhart,Abwehr,43,"2,87",86%,67%,3700000
32597,11/01/2023,SC Freiburg,Kübler,Abwehr,31,"6,20",70%,51%,4070000
31910,11/01/2023,SC Freiburg,Ginter,Abwehr,74,"4,93",84%,66%,7310000
32019,11/01/2023,SC Freiburg,C. Günter,Abwehr,40,"2,67",77%,38%,4280000
31453,11/01/2023,SC Freiburg,Gulde,Abwehr,4,"1,33",83%,50%,390000
31751,11/01/2023,SC Freiburg,J. Schmid,Abwehr,0,-,-,-,360000
33677,11/01/2023,SC Freiburg,Röhl,Mittelfeld,0,-,-,-,210000
33637,11/01/2023,SC Freiburg,Kyereh,Mittelfeld,17,"1,89",81%,43%,1900000
33576,11/01/2023,SC Freiburg,R. Wagner,Mittelfeld,0,"0,00",100%,0%,250000
31710,11/01/2023,SC Freiburg,Höfler,Mittelfeld,39,"2,60",85%,57%,3120000
33458,11/01/2023,SC Freiburg,Weißhaupt ,Mittelfeld,12,"1,50",59%,53%,670000
32398,11/01/2023,SC Freiburg,M. Eggestein,Mittelfeld,35,"2,69",79%,55%,2620000
33211,11/01/2023,SC Freiburg,Keitel,Mittelfeld,12,"1,33",83%,42%,580000
33006,11/01/2023,SC Freiburg,Sallai,Mittelfeld,15,"2,14",76%,56%,3070000
32071,11/01/2023,SC Freiburg,Grifo,Mittelfeld,116,"7,73",80%,54%,16410000
33335,11/01/2023,SC Freiburg,Doan,Sturm,42,"2,80",74%,44%,4860000
33035,11/01/2023,SC Freiburg,Jeong,Sturm,21,"1,62",80%,39%,1330000
31958,11/01/2023,SC Freiburg,Gregoritsch,Sturm,78,"5,20",56%,50%,9400000
32861,11/01/2023,SC Freiburg,Höler,Sturm,5,"0,71",59%,36%,3470000
31395,11/01/2023,SC Freiburg,Petersen,Sturm,13,"1,30",50%,29%,640000
31848,11/01/2023,FC Köln,T. Horn,Torwart,0,-,-,-,220000
33495,11/01/2023,FC Köln,Köbbing,Torwart,0,-,-,-,160000
32356,11/01/2023,FC Köln,Schwäbe,Torwart,12,"0,80",80%,100%,1120000
33688,11/01/2023,FC Köln,Smajić,Abwehr,0,-,-,-,200000
33105,11/01/2023,FC Köln,Kilian,Abwehr,10,"0,77",86%,57%,670000
33632,11/01/2023,FC Köln,K. Pedersen,Abwehr,6,"1,20",75%,59%,220000
33642,11/01/2023,FC Köln,Strauch,Abwehr,0,-,-,-,220000
33051,11/01/2023,FC Köln,Schindler,Abwehr,12,"0,86",67%,53%,390000
32744,11/01/2023,FC Köln,Hübers,Abwehr,22,"1,83",83%,57%,1620000
33552,11/01/2023,FC Köln,Chabot,Abwehr,10,"5,00",88%,58%,1020000
33686,11/01/2023,FC Köln,Soldo,Abwehr,5,"1,00",78%,50%,430000
32628,11/01/2023,FC Köln,B. Schmitz,Abwehr,35,"2,50",63%,58%,1340000
32278,11/01/2023,FC Köln,Hector,Abwehr,45,"3,46",78%,69%,3890000
33453,11/01/2023,FC Köln,Ljubičić,Mittelfeld,40,"4,44",82%,42%,5420000
33562,11/01/2023,FC Köln,Olesen,Mittelfeld,5,"1,67",73%,60%,480000
33356,11/01/2023,FC Köln,Martel,Mittelfeld,19,"1,73",81%,54%,850000
33338,11/01/2023,FC Köln,Limnios,Mittelfeld,0,-,-,-,220000
32881,11/01/2023,FC Köln,Maina,Mittelfeld,30,"2,14",74%,40%,1950000
33621,11/01/2023,FC Köln,Huseinbašić,Mittelfeld,20,"2,50",85%,39%,1800000
33157,11/01/2023,FC Köln,Skhiri,Mittelfeld,45,"3,21",89%,57%,5080000
32636,11/01/2023,FC Köln,Kainz,Mittelfeld,81,"5,79",73%,44%,8550000
32668,11/01/2023,FC Köln,Duda,Mittelfeld,8,"0,62",78%,40%,800000
33615,11/01/2023,FC Köln,Dietz,Sturm,13,"1,30",58%,42%,310000
33365,11/01/2023,FC Köln,Tigges,Sturm,35,"2,92",60%,44%,2510000
33270,11/01/2023,FC Köln,Lemperle,Sturm,1,"0,33",60%,17%,330000
33185,11/01/2023,FC Köln,Thielmann,Sturm,21,"2,10",69%,48%,1170000
33100,11/01/2023,FC Köln,S. Andersson,Sturm,0,-,-,-,260000
33077,11/01/2023,FC Köln,Adamyan,Sturm,17,"1,31",74%,27%,900000
32229,11/01/2023,FC Köln,Selke,Sturm,26,"2,17",60%,46%,4670000
31709,11/01/2023,FC Köln,Uth,Sturm,4,"1,33",83%,60%,990000
33466,11/01/2023,FSV Mainz 05,Rieß,Torwart,0,-,-,-,170000
32364,11/01/2023,FSV Mainz 05,Zentner,Torwart,33,"2,20",48%,86%,1450000
32877,11/01/2023,FSV Mainz 05,Dahmen,Torwart,0,-,-,-,300000
33117,11/01/2023,FSV Mainz 05,E. Fernandes,Abwehr,30,"2,31",75%,54%,1550000
32989,11/01/2023,FSV Mainz 05,Aarón Martín,Abwehr,70,"4,67",83%,51%,5880000
33417,11/01/2023,FSV Mainz 05,Leitsch,Abwehr,13,"1,86",77%,67%,830000
31666,11/01/2023,FSV Mainz 05,Bell,Abwehr,25,"1,92",81%,48%,690000
32534,11/01/2023,FSV Mainz 05,A. Hack,Abwehr,17,"1,31",74%,54%,1460000
33478,11/01/2023,FSV Mainz 05,Widmer,Abwehr,36,"2,77",75%,57%,2590000
31762,11/01/2023,FSV Mainz 05,da Costa,Abwehr,12,"1,50",65%,50%,560000
33577,11/01/2023,FSV Mainz 05,Caci,Abwehr,27,"2,45",74%,47%,1050000
33477,11/01/2023,FSV Mainz 05,J. Lee,Mittelfeld,46,"3,07",77%,49%,2960000
33409,11/01/2023,FSV Mainz 05,Stach,Mittelfeld,51,"3,92",69%,60%,4500000
32992,11/01/2023,FSV Mainz 05,Barreiro,Mittelfeld,19,"1,58",70%,53%,1280000
33590,11/01/2023,FSV Mainz 05,E. Shabani,Mittelfeld,0,-,-,-,190000
32707,11/01/2023,FSV Mainz 05,Barkok,Mittelfeld,8,"1,33",82%,38%,330000
33654,11/01/2023,FSV Mainz 05,Fulgini,Mittelfeld,13,"0,93",82%,41%,600000
31959,11/01/2023,FSV Mainz 05,D. Kohr,Mittelfeld,42,"3,00",73%,52%,2440000
33578,11/01/2023,FSV Mainz 05,Weiper,Sturm,1,"1,00",100%,-,690000
33555,11/01/2023,FSV Mainz 05,Burgzorg,Sturm,9,"0,90",71%,31%,350000
33538,11/01/2023,FSV Mainz 05,Bobzien,Sturm,0,-,-,-,230000
33297,11/01/2023,FSV Mainz 05,Mustapha,Sturm,4,"1,00",53%,46%,190000
33124,11/01/2023,FSV Mainz 05,Ingvartsen,Sturm,33,"3,67",66%,34%,2540000
32948,11/01/2023,FSV Mainz 05,Burkardt,Sturm,27,"2,45",73%,42%,3240000
32544,11/01/2023,FSV Mainz 05,Onisiwo,Sturm,55,"3,67",62%,36%,4960000
33695,11/01/2023,FSV Mainz 05,Gruda,Sturm,0,-,-,-,290000
31310,11/01/2023,TSG Hoffenheim,Pentke,Torwart,0,-,-,-,170000
33313,11/01/2023,TSG Hoffenheim,L. Philipp,Torwart,0,-,-,-,170000
33397,11/01/2023,TSG Hoffenheim,Noll,Torwart,0,-,-,-,160000
31489,11/01/2023,TSG Hoffenheim,Baumann,Torwart,45,"3,00",80%,100%,2990000
33027,11/01/2023,TSG Hoffenheim,Lucas Ribeiro,Abwehr,0,-,-,-,200000
33026,11/01/2023,TSG Hoffenheim,Kabak,Abwehr,62,"4,43",85%,58%,5440000
33669,11/01/2023,TSG Hoffenheim,Nsoki,Abwehr,9,"1,00",81%,52%,780000
33670,11/01/2023,TSG Hoffenheim,Quaresma,Abwehr,5,"1,67",88%,73%,380000
33205,11/01/2023,TSG Hoffenheim,Angeliño,Abwehr,53,"3,79",70%,54%,6080000
33693,11/01/2023,TSG Hoffenheim,Quarshie,Abwehr,0,-,-,-,270000
31416,11/01/2023,TSG Hoffenheim,Vogt,Abwehr,34,"2,43",90%,47%,1940000
31742,11/01/2023,TSG Hoffenheim,Bičakčić,Abwehr,0,-,-,-,300000
32162,11/01/2023,TSG Hoffenheim,Akpoguma,Abwehr,30,"2,31",79%,54%,1220000
32466,11/01/2023,TSG Hoffenheim,Kadeřábek,Abwehr,27,"2,08",70%,55%,1060000
33437,11/01/2023,TSG Hoffenheim,Stiller,Mittelfeld,17,"1,89",78%,64%,1170000
33504,11/01/2023,TSG Hoffenheim,Bischof,Mittelfeld,1,"1,00",75%,0%,360000
33580,11/01/2023,TSG Hoffenheim,F. Becker,Mittelfeld,0,-,-,-,230000
33673,11/01/2023,TSG Hoffenheim,Damar,Mittelfeld,4,"1,00",81%,32%,300000
31349,11/01/2023,TSG Hoffenheim,Rudy,Mittelfeld,16,"1,60",79%,46%,570000
33158,11/01/2023,TSG Hoffenheim,Skov,Mittelfeld,53,"3,79",72%,45%,5020000
32977,11/01/2023,TSG Hoffenheim,Baumgartner,Mittelfeld,61,"4,07",73%,41%,6900000
32492,11/01/2023,TSG Hoffenheim,Prömel,Mittelfeld,32,"2,46",78%,52%,1570000
32680,11/01/2023,TSG Hoffenheim,Geiger,Mittelfeld,45,"3,21",86%,46%,3440000
33191,11/01/2023,TSG Hoffenheim,Dabbur,Sturm,39,"3,90",76%,33%,3510000
32553,11/01/2023,TSG Hoffenheim,Kramarić,Sturm,41,"2,93",81%,47%,9030000
32756,11/01/2023,TSG Hoffenheim,Bruun Larsen,Sturm,11,"1,10",77%,33%,550000
33536,11/01/2023,TSG Hoffenheim,Asllani,Sturm,1,"0,33",62%,33%,500000
32842,11/01/2023,TSG Hoffenheim,Bebou,Sturm,0,-,-,-,4160000
33377,11/01/2023,TSG Hoffenheim,Rutter,Sturm,32,"2,13",64%,39%,3350000
33700,11/01/2023,TSG Hoffenheim,Dolberg,Sturm,0,-,-,-,8640000
33692,11/01/2023,Borussioa M'Gladbach,Brüll,Torwart,0,-,-,-,160000
33691,11/01/2023,Borussioa M'Gladbach,Dimmer,Torwart,0,-,-,-,170000
31618,11/01/2023,Borussioa M'Gladbach,Sippel,Torwart,-2,"-0,67",63%,67%,660000
32306,11/01/2023,Borussioa M'Gladbach,Sommer,Torwart,44,"4,40",81%,67%,4920000
33306,11/01/2023,Borussioa M'Gladbach,Olschowsky,Torwart,8,"4,00",75%,0%,1910000
33702,11/01/2023,Borussioa M'Gladbach,Walde,Abwehr,0,-,-,-,190000
33167,11/01/2023,Borussioa M'Gladbach,Bensebaini,Abwehr,87,"6,21",77%,62%,10130000
33258,11/01/2023,Borussioa M'Gladbach,Scally,Abwehr,24,"1,60",77%,68%,1510000
33319,11/01/2023,Borussioa M'Gladbach,Netz,Abwehr,3,"0,75",69%,53%,560000
33592,11/01/2023,Borussioa M'Gladbach,Itakura,Abwehr,12,"2,40",91%,52%,4760000
33128,11/01/2023,Borussioa M'Gladbach,Lainer,Abwehr,0,"0,00",68%,33%,410000
31380,11/01/2023,Borussioa M'Gladbach,Jantschke,Abwehr,4,"2,00",89%,67%,230000
32311,11/01/2023,Borussioa M'Gladbach,M. Friedrich,Abwehr,30,"2,50",86%,72%,2090000
32634,11/01/2023,Borussioa M'Gladbach,Doucouré,Abwehr,0,-,-,-,190000
32472,11/01/2023,Borussioa M'Gladbach,Elvedi,Abwehr,50,"3,85",92%,74%,4710000
32931,11/01/2023,Borussioa M'Gladbach,Neuhaus,Mittelfeld,13,"2,17",75%,38%,6470000
33450,11/01/2023,Borussioa M'Gladbach,Koné,Mittelfeld,40,"2,86",87%,56%,4510000
33526,11/01/2023,Borussioa M'Gladbach,Noß,Mittelfeld,0,-,-,-,190000
32080,11/01/2023,Borussioa M'Gladbach,Hofmann,Mittelfeld,88,"6,77",79%,46%,15380000
33636,11/01/2023,Borussioa M'Gladbach,Fraulo,Mittelfeld,0,-,-,-,190000
33353,11/01/2023,Borussioa M'Gladbach,Reitz,Mittelfeld,0,-,100%,-,190000
32159,11/01/2023,Borussioa M'Gladbach,Kramer,Mittelfeld,9,"0,64",84%,42%,1250000
32447,11/01/2023,Borussioa M'Gladbach,Weigl,Mittelfeld,28,"2,55",88%,69%,3830000
33075,11/01/2023,Borussioa M'Gladbach,H. Wolf,Mittelfeld,2,"1,00",71%,63%,420000
32944,11/01/2023,Borussioa M'Gladbach,Müsel,Sturm,0,-,-,-,190000
31596,11/01/2023,Borussioa M'Gladbach,P. Herrmann,Sturm,18,"2,25",69%,41%,670000
33681,11/01/2023,Borussioa M'Gladbach,Ngoumou,Sturm,4,"0,67",71%,44%,700000
32968,11/01/2023,Borussioa M'Gladbach,Pléa,Sturm,50,"4,55",72%,42%,9230000
33618,11/01/2023,Borussioa M'Gladbach,Borges Sanches,Sturm,4,"1,33",83%,50%,260000
33152,11/01/2023,Borussioa M'Gladbach,Thuram,Sturm,92,"6,13",74%,45%,13350000
31243,11/01/2023,Borussioa M'Gladbach,Stindl,Sturm,34,"3,09",79%,38%,5550000
33698,11/01/2023,Eintrach Frankfurt,Simoni,Torwart,0,-,-,-,310000
31458,11/01/2023,Eintrach Frankfurt,Grahl,Torwart,0,-,-,-,200000
31621,11/01/2023,Eintrach Frankfurt,Trapp,Torwart,22,"1,47",60%,100%,2460000
33440,11/01/2023,Eintrach Frankfurt,Ramaj,Torwart,0,-,-,-,170000
33094,11/01/2023,Eintrach Frankfurt,C. Lenz,Abwehr,27,"3,00",81%,55%,2070000
31220,11/01/2023,Eintrach Frankfurt,Hasebe,Abwehr,9,"2,25",85%,67%,670000
33613,11/01/2023,Eintrach Frankfurt,Smolčić,Abwehr,9,"2,25",77%,87%,1100000
33620,11/01/2023,Eintrach Frankfurt,Buta,Abwehr,0,-,-,-,750000
33646,11/01/2023,Eintrach Frankfurt,Schröder,Abwehr,0,-,-,-,190000
33675,11/01/2023,Eintrach Frankfurt,Pellegrini,Abwehr,30,"3,33",73%,56%,2270000
33031,11/01/2023,Eintrach Frankfurt,Touré,Abwehr,4,"2,00",81%,71%,650000
33029,11/01/2023,Eintrach Frankfurt,Tuta,Abwehr,30,"2,00",81%,45%,1870000
