Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
32824,09/01/2023,RB Leipzig,Diallo,Abwehr,24,"4,80",86%,56%,3380000
33436,09/01/2023,RB Leipzig,Raum,Abwehr,29,"2,07",81%,46%,4230000
33679,09/01/2023,RB Leipzig,Ba,Abwehr,0,-,-,-,310000
32581,09/01/2023,RB Leipzig,Klostermann,Abwehr,2,"2,00",75%,71%,2660000
32580,09/01/2023,RB Leipzig,Halstenberg,Abwehr,26,"2,17",85%,56%,2130000
32461,09/01/2023,RB Leipzig,Henrichs,Abwehr,32,"2,29",73%,61%,2050000
31846,09/01/2023,RB Leipzig,Orbán,Abwehr,82,"5,47",89%,62%,8100000
33540,09/01/2023,RB Leipzig,Clark,Mittelfeld,0,-,-,-,210000
33363,09/01/2023,RB Leipzig,Szoboszlai,Mittelfeld,63,"4,85",83%,47%,11580000
33200,09/01/2023,RB Leipzig,Dani Olmo,Mittelfeld,35,"3,50",80%,45%,10230000
33133,09/01/2023,RB Leipzig,Schlager,Mittelfeld,26,"2,36",87%,46%,3730000
33023,09/01/2023,RB Leipzig,Haidara,Mittelfeld,16,"1,33",83%,30%,1340000
32800,09/01/2023,RB Leipzig,Laimer,Mittelfeld,7,"1,75",77%,50%,5630000
32589,09/01/2023,RB Leipzig,Forsberg,Mittelfeld,29,"2,42",86%,46%,3890000
31612,09/01/2023,RB Leipzig,Kampl,Mittelfeld,28,"2,00",91%,45%,1770000
33180,09/01/2023,RB Leipzig,André Silva,Sturm,40,"2,86",74%,41%,7610000
33151,09/01/2023,RB Leipzig,Nkunku,Sturm,102,"6,80",82%,43%,15300000
32591,09/01/2023,RB Leipzig,Y. Poulsen,Sturm,7,"1,17",42%,55%,1450000
32211,09/01/2023,RB Leipzig,Werner,Sturm,34,"3,78",75%,31%,11250000
33091,09/01/2023,FC Union Berlin,Busk,Torwart,0,-,-,-,170000
33257,09/01/2023,FC Union Berlin,L. Grill,Torwart,-5,"-1,25",66%,67%,240000
32921,09/01/2023,FC Union Berlin,Rönnow,Torwart,42,"3,82",67%,75%,2790000
33659,09/01/2023,FC Union Berlin,Diogo Leite,Abwehr,26,"2,00",80%,57%,1760000
33609,09/01/2023,FC Union Berlin,Doekhi,Abwehr,26,"4,33",81%,61%,2080000
33141,09/01/2023,FC Union Berlin,Ryerson,Abwehr,34,"2,62",73%,49%,1860000
33096,09/01/2023,FC Union Berlin,Trimmel,Abwehr,32,"2,46",64%,47%,2210000
31864,09/01/2023,FC Union Berlin,Knoche,Abwehr,38,"2,71",81%,60%,2780000
32883,09/01/2023,FC Union Berlin,Jaeckel,Abwehr,19,"1,90",80%,42%,600000
32340,09/01/2023,FC Union Berlin,Baumgartl,Abwehr,5,"1,25",83%,62%,690000
32057,09/01/2023,FC Union Berlin,Gießelmann,Abwehr,28,"2,55",75%,45%,1070000
32532,09/01/2023,FC Union Berlin,Pantović,Mittelfeld,12,"1,50",69%,48%,420000
32073,09/01/2023,FC Union Berlin,R. Khedira,Mittelfeld,26,"1,86",75%,50%,1940000
33550,09/01/2023,FC Union Berlin,Schäfer,Mittelfeld,14,"1,27",76%,46%,950000
33661,09/01/2023,FC Union Berlin,Thorsby,Mittelfeld,15,"1,36",68%,44%,510000
32185,09/01/2023,FC Union Berlin,Öztunali,Mittelfeld,0,-,-,0%,270000
32310,09/01/2023,FC Union Berlin,Haberer,Mittelfeld,40,"3,08",69%,39%,2710000
32324,09/01/2023,FC Union Berlin,Haraguchi,Mittelfeld,16,"2,00",81%,69%,590000
32251,09/01/2023,FC Union Berlin,Seguin,Mittelfeld,16,"2,29",77%,52%,540000
32924,09/01/2023,FC Union Berlin,Möhwald,Mittelfeld,0,-,-,-,260000
33641,09/01/2023,FC Union Berlin,Jordan,Sturm,48,"3,69",53%,44%,5770000
33616,09/01/2023,FC Union Berlin,Skarke,Sturm,0,"0,00",71%,27%,2530000
33135,09/01/2023,FC Union Berlin,S. Becker,Sturm,81,"5,40",69%,29%,8340000
33469,09/01/2023,FC Union Berlin,Behrens,Sturm,40,"2,67",63%,52%,1970000
33411,09/01/2023,FC Union Berlin,Leweling,Sturm,6,"1,00",88%,41%,520000
32087,09/01/2023,FC Union Berlin,Michel,Sturm,31,"2,82",61%,40%,1370000
33294,09/01/2023,FC Union Berlin,Maciejewski,Sturm,0,-,-,-,200000
32925,09/01/2023,SC Freiburg,Flekken,Torwart,55,"3,67",72%,86%,3670000
31881,09/01/2023,SC Freiburg,Uphoff,Torwart,0,-,-,-,270000
33439,09/01/2023,SC Freiburg,Atubolu,Torwart,0,-,-,-,170000
33541,09/01/2023,SC Freiburg,Siquet,Abwehr,1,"1,00",83%,75%,200000
33462,09/01/2023,SC Freiburg,Ezekwem,Abwehr,0,-,-,-,210000
33461,09/01/2023,SC Freiburg,Sildillia,Abwehr,28,"2,00",75%,44%,1580000
33704,09/01/2023,SC Freiburg,K. Schmidt,Abwehr,0,-,-,-,170000
32807,09/01/2023,SC Freiburg,Lienhart,Abwehr,43,"2,87",86%,67%,3760000
32597,09/01/2023,SC Freiburg,Kübler,Abwehr,31,"6,20",70%,51%,4340000
31910,09/01/2023,SC Freiburg,Ginter,Abwehr,74,"4,93",84%,66%,7210000
32019,09/01/2023,SC Freiburg,C. Günter,Abwehr,40,"2,67",77%,38%,3750000
31453,09/01/2023,SC Freiburg,Gulde,Abwehr,4,"1,33",83%,50%,370000
31751,09/01/2023,SC Freiburg,J. Schmid,Abwehr,0,-,-,-,360000
33677,09/01/2023,SC Freiburg,Röhl,Mittelfeld,0,-,-,-,210000
33637,09/01/2023,SC Freiburg,Kyereh,Mittelfeld,17,"1,89",81%,43%,1790000
33576,09/01/2023,SC Freiburg,R. Wagner,Mittelfeld,0,"0,00",100%,0%,240000
31710,09/01/2023,SC Freiburg,Höfler,Mittelfeld,39,"2,60",85%,57%,3060000
33458,09/01/2023,SC Freiburg,Weißhaupt ,Mittelfeld,12,"1,50",59%,53%,640000
32398,09/01/2023,SC Freiburg,M. Eggestein,Mittelfeld,35,"2,69",79%,55%,2630000
33211,09/01/2023,SC Freiburg,Keitel,Mittelfeld,12,"1,33",83%,42%,620000
33006,09/01/2023,SC Freiburg,Sallai,Mittelfeld,15,"2,14",76%,56%,3000000
32071,09/01/2023,SC Freiburg,Grifo,Mittelfeld,116,"7,73",80%,54%,16200000
33335,09/01/2023,SC Freiburg,Doan,Sturm,42,"2,80",74%,44%,4830000
33035,09/01/2023,SC Freiburg,Jeong,Sturm,21,"1,62",80%,39%,1310000
31958,09/01/2023,SC Freiburg,Gregoritsch,Sturm,78,"5,20",56%,50%,9270000
32861,09/01/2023,SC Freiburg,Höler,Sturm,5,"0,71",59%,36%,3200000
31395,09/01/2023,SC Freiburg,Petersen,Sturm,13,"1,30",50%,29%,650000
31848,09/01/2023,FC Köln,T. Horn,Torwart,0,-,-,-,220000
33495,09/01/2023,FC Köln,Köbbing,Torwart,0,-,-,-,170000
32356,09/01/2023,FC Köln,Schwäbe,Torwart,12,"0,80",80%,100%,980000
33688,09/01/2023,FC Köln,Smajić,Abwehr,0,-,-,-,200000
33105,09/01/2023,FC Köln,Kilian,Abwehr,10,"0,77",86%,57%,720000
33632,09/01/2023,FC Köln,K. Pedersen,Abwehr,6,"1,20",75%,59%,220000
33642,09/01/2023,FC Köln,Strauch,Abwehr,0,-,-,-,240000
33051,09/01/2023,FC Köln,Schindler,Abwehr,12,"0,86",67%,53%,390000
32744,09/01/2023,FC Köln,Hübers,Abwehr,22,"1,83",83%,57%,1600000
33552,09/01/2023,FC Köln,Chabot,Abwehr,10,"5,00",88%,58%,840000
33686,09/01/2023,FC Köln,Soldo,Abwehr,5,"1,00",78%,50%,430000
32628,09/01/2023,FC Köln,B. Schmitz,Abwehr,35,"2,50",63%,58%,1300000
32278,09/01/2023,FC Köln,Hector,Abwehr,45,"3,46",78%,69%,4060000
33453,09/01/2023,FC Köln,Ljubičić,Mittelfeld,40,"4,44",82%,42%,5400000
33562,09/01/2023,FC Köln,Olesen,Mittelfeld,5,"1,67",73%,60%,420000
33356,09/01/2023,FC Köln,Martel,Mittelfeld,19,"1,73",81%,54%,840000
33338,09/01/2023,FC Köln,Limnios,Mittelfeld,0,-,-,-,230000
32881,09/01/2023,FC Köln,Maina,Mittelfeld,30,"2,14",74%,40%,1890000
33621,09/01/2023,FC Köln,Huseinbašić,Mittelfeld,20,"2,50",85%,39%,1680000
33157,09/01/2023,FC Köln,Skhiri,Mittelfeld,45,"3,21",89%,57%,5030000
32636,09/01/2023,FC Köln,Kainz,Mittelfeld,81,"5,79",73%,44%,8910000
32668,09/01/2023,FC Köln,Duda,Mittelfeld,8,"0,62",78%,40%,820000
33615,09/01/2023,FC Köln,Dietz,Sturm,13,"1,30",58%,42%,290000
33365,09/01/2023,FC Köln,Tigges,Sturm,35,"2,92",60%,44%,2670000
33270,09/01/2023,FC Köln,Lemperle,Sturm,1,"0,33",60%,17%,330000
33185,09/01/2023,FC Köln,Thielmann,Sturm,21,"2,10",69%,48%,1190000
33100,09/01/2023,FC Köln,S. Andersson,Sturm,0,-,-,-,260000
33077,09/01/2023,FC Köln,Adamyan,Sturm,17,"1,31",74%,27%,870000
32229,09/01/2023,FC Köln,Selke,Sturm,26,"2,17",60%,46%,4050000
31709,09/01/2023,FC Köln,Uth,Sturm,4,"1,33",83%,60%,1080000
33466,09/01/2023,FSV Mainz 05,Rieß,Torwart,0,-,-,-,170000
32364,09/01/2023,FSV Mainz 05,Zentner,Torwart,33,"2,20",48%,86%,1530000
32877,09/01/2023,FSV Mainz 05,Dahmen,Torwart,0,-,-,-,300000
33117,09/01/2023,FSV Mainz 05,E. Fernandes,Abwehr,30,"2,31",75%,54%,1490000
32989,09/01/2023,FSV Mainz 05,Aarón Martín,Abwehr,70,"4,67",83%,51%,5770000
33417,09/01/2023,FSV Mainz 05,Leitsch,Abwehr,13,"1,86",77%,67%,850000
31666,09/01/2023,FSV Mainz 05,Bell,Abwehr,25,"1,92",81%,48%,710000
32534,09/01/2023,FSV Mainz 05,A. Hack,Abwehr,17,"1,31",74%,54%,1350000
33478,09/01/2023,FSV Mainz 05,Widmer,Abwehr,36,"2,77",75%,57%,2770000
31762,09/01/2023,FSV Mainz 05,da Costa,Abwehr,12,"1,50",65%,50%,560000
33577,09/01/2023,FSV Mainz 05,Caci,Abwehr,27,"2,45",74%,47%,1030000
33477,09/01/2023,FSV Mainz 05,J. Lee,Mittelfeld,46,"3,07",77%,49%,2860000
33409,09/01/2023,FSV Mainz 05,Stach,Mittelfeld,51,"3,92",69%,60%,4610000
32992,09/01/2023,FSV Mainz 05,Barreiro,Mittelfeld,19,"1,58",70%,53%,1120000
33590,09/01/2023,FSV Mainz 05,E. Shabani,Mittelfeld,0,-,-,-,200000
32707,09/01/2023,FSV Mainz 05,Barkok,Mittelfeld,8,"1,33",82%,38%,330000
33654,09/01/2023,FSV Mainz 05,Fulgini,Mittelfeld,13,"0,93",82%,41%,570000
31959,09/01/2023,FSV Mainz 05,D. Kohr,Mittelfeld,42,"3,00",73%,52%,2260000
33578,09/01/2023,FSV Mainz 05,Weiper,Sturm,1,"1,00",100%,-,600000
33555,09/01/2023,FSV Mainz 05,Burgzorg,Sturm,9,"0,90",71%,31%,360000
33538,09/01/2023,FSV Mainz 05,Bobzien,Sturm,0,-,-,-,240000
33297,09/01/2023,FSV Mainz 05,Mustapha,Sturm,4,"1,00",53%,46%,190000
33124,09/01/2023,FSV Mainz 05,Ingvartsen,Sturm,33,"3,67",66%,34%,2410000
32948,09/01/2023,FSV Mainz 05,Burkardt,Sturm,27,"2,45",73%,42%,3610000
32544,09/01/2023,FSV Mainz 05,Onisiwo,Sturm,55,"3,67",62%,36%,4710000
33695,09/01/2023,FSV Mainz 05,Gruda,Sturm,0,-,-,-,270000
31310,09/01/2023,TSG Hoffenheim,Pentke,Torwart,0,-,-,-,170000
33313,09/01/2023,TSG Hoffenheim,L. Philipp,Torwart,0,-,-,-,180000
33397,09/01/2023,TSG Hoffenheim,Noll,Torwart,0,-,-,-,170000
31489,09/01/2023,TSG Hoffenheim,Baumann,Torwart,45,"3,00",80%,100%,2880000
33027,09/01/2023,TSG Hoffenheim,Lucas Ribeiro,Abwehr,0,-,-,-,210000
33026,09/01/2023,TSG Hoffenheim,Kabak,Abwehr,62,"4,43",85%,58%,5640000
33669,09/01/2023,TSG Hoffenheim,Nsoki,Abwehr,9,"1,00",81%,52%,770000
33670,09/01/2023,TSG Hoffenheim,Quaresma,Abwehr,5,"1,67",88%,73%,360000
33205,09/01/2023,TSG Hoffenheim,Angeliño,Abwehr,53,"3,79",70%,54%,6080000
33693,09/01/2023,TSG Hoffenheim,Quarshie,Abwehr,0,-,-,-,270000
31416,09/01/2023,TSG Hoffenheim,Vogt,Abwehr,34,"2,43",90%,47%,2000000
31742,09/01/2023,TSG Hoffenheim,Bičakčić,Abwehr,0,-,-,-,310000
32162,09/01/2023,TSG Hoffenheim,Akpoguma,Abwehr,30,"2,31",79%,54%,1100000
32466,09/01/2023,TSG Hoffenheim,Kadeřábek,Abwehr,27,"2,08",70%,55%,1000000
33437,09/01/2023,TSG Hoffenheim,Stiller,Mittelfeld,17,"1,89",78%,64%,1090000
33504,09/01/2023,TSG Hoffenheim,Bischof,Mittelfeld,1,"1,00",75%,0%,370000
33580,09/01/2023,TSG Hoffenheim,F. Becker,Mittelfeld,0,-,-,-,220000
33673,09/01/2023,TSG Hoffenheim,Damar,Mittelfeld,4,"1,00",81%,32%,310000
31349,09/01/2023,TSG Hoffenheim,Rudy,Mittelfeld,16,"1,60",79%,46%,530000
33158,09/01/2023,TSG Hoffenheim,Skov,Mittelfeld,53,"3,79",72%,45%,4810000
32977,09/01/2023,TSG Hoffenheim,Baumgartner,Mittelfeld,61,"4,07",73%,41%,6830000
32492,09/01/2023,TSG Hoffenheim,Prömel,Mittelfeld,32,"2,46",78%,52%,1680000
32680,09/01/2023,TSG Hoffenheim,Geiger,Mittelfeld,45,"3,21",86%,46%,3540000
33191,09/01/2023,TSG Hoffenheim,Dabbur,Sturm,39,"3,90",76%,33%,3360000
32553,09/01/2023,TSG Hoffenheim,Kramarić,Sturm,41,"2,93",81%,47%,8910000
32756,09/01/2023,TSG Hoffenheim,Bruun Larsen,Sturm,11,"1,10",77%,33%,610000
33536,09/01/2023,TSG Hoffenheim,Asllani,Sturm,1,"0,33",62%,33%,560000
32842,09/01/2023,TSG Hoffenheim,Bebou,Sturm,0,-,-,-,4250000
33377,09/01/2023,TSG Hoffenheim,Rutter,Sturm,32,"2,13",64%,39%,3880000
33700,09/01/2023,TSG Hoffenheim,Dolberg,Sturm,0,-,-,-,7910000
33692,09/01/2023,Borussioa M'Gladbach,Brüll,Torwart,0,-,-,-,170000
33691,09/01/2023,Borussioa M'Gladbach,Dimmer,Torwart,0,-,-,-,160000
31618,09/01/2023,Borussioa M'Gladbach,Sippel,Torwart,-2,"-0,67",63%,67%,590000
32306,09/01/2023,Borussioa M'Gladbach,Sommer,Torwart,44,"4,40",81%,67%,4960000
33306,09/01/2023,Borussioa M'Gladbach,Olschowsky,Torwart,8,"4,00",75%,0%,1830000
33702,09/01/2023,Borussioa M'Gladbach,Walde,Abwehr,0,-,-,-,190000
33167,09/01/2023,Borussioa M'Gladbach,Bensebaini,Abwehr,87,"6,21",77%,62%,10310000
33258,09/01/2023,Borussioa M'Gladbach,Scally,Abwehr,24,"1,60",77%,68%,1360000
33319,09/01/2023,Borussioa M'Gladbach,Netz,Abwehr,3,"0,75",69%,53%,590000
33592,09/01/2023,Borussioa M'Gladbach,Itakura,Abwehr,12,"2,40",91%,52%,5150000
33128,09/01/2023,Borussioa M'Gladbach,Lainer,Abwehr,0,"0,00",68%,33%,420000
31380,09/01/2023,Borussioa M'Gladbach,Jantschke,Abwehr,4,"2,00",89%,67%,220000
32311,09/01/2023,Borussioa M'Gladbach,M. Friedrich,Abwehr,30,"2,50",86%,72%,1980000
32634,09/01/2023,Borussioa M'Gladbach,Doucouré,Abwehr,0,-,-,-,180000
32472,09/01/2023,Borussioa M'Gladbach,Elvedi,Abwehr,50,"3,85",92%,74%,4580000
32931,09/01/2023,Borussioa M'Gladbach,Neuhaus,Mittelfeld,13,"2,17",75%,38%,6780000
33450,09/01/2023,Borussioa M'Gladbach,Koné,Mittelfeld,40,"2,86",87%,56%,4400000
33526,09/01/2023,Borussioa M'Gladbach,Noß,Mittelfeld,0,-,-,-,190000
32080,09/01/2023,Borussioa M'Gladbach,Hofmann,Mittelfeld,88,"6,77",79%,46%,15090000
33636,09/01/2023,Borussioa M'Gladbach,Fraulo,Mittelfeld,0,-,-,-,200000
33353,09/01/2023,Borussioa M'Gladbach,Reitz,Mittelfeld,0,-,100%,-,190000
32159,09/01/2023,Borussioa M'Gladbach,Kramer,Mittelfeld,9,"0,64",84%,42%,1180000
32447,09/01/2023,Borussioa M'Gladbach,Weigl,Mittelfeld,28,"2,55",88%,69%,3780000
33075,09/01/2023,Borussioa M'Gladbach,H. Wolf,Mittelfeld,2,"1,00",71%,63%,400000
32944,09/01/2023,Borussioa M'Gladbach,Müsel,Sturm,0,-,-,-,200000
31596,09/01/2023,Borussioa M'Gladbach,P. Herrmann,Sturm,18,"2,25",69%,41%,650000
33681,09/01/2023,Borussioa M'Gladbach,Ngoumou,Sturm,4,"0,67",71%,44%,630000
32968,09/01/2023,Borussioa M'Gladbach,Pléa,Sturm,50,"4,55",72%,42%,9120000
33618,09/01/2023,Borussioa M'Gladbach,Borges Sanches,Sturm,4,"1,33",83%,50%,250000
33152,09/01/2023,Borussioa M'Gladbach,Thuram,Sturm,92,"6,13",74%,45%,13810000
31243,09/01/2023,Borussioa M'Gladbach,Stindl,Sturm,34,"3,09",79%,38%,5500000
33698,09/01/2023,Eintrach Frankfurt,Simoni,Torwart,0,-,-,-,330000
31458,09/01/2023,Eintrach Frankfurt,Grahl,Torwart,0,-,-,-,230000
31621,09/01/2023,Eintrach Frankfurt,Trapp,Torwart,22,"1,47",60%,100%,2460000
33440,09/01/2023,Eintrach Frankfurt,Ramaj,Torwart,0,-,-,-,180000
33094,09/01/2023,Eintrach Frankfurt,C. Lenz,Abwehr,27,"3,00",81%,55%,1860000
31220,09/01/2023,Eintrach Frankfurt,Hasebe,Abwehr,9,"2,25",85%,67%,670000
33613,09/01/2023,Eintrach Frankfurt,Smolčić,Abwehr,9,"2,25",77%,87%,1190000
33620,09/01/2023,Eintrach Frankfurt,Buta,Abwehr,0,-,-,-,850000
33646,09/01/2023,Eintrach Frankfurt,Schröder,Abwehr,0,-,-,-,200000
33675,09/01/2023,Eintrach Frankfurt,Pellegrini,Abwehr,30,"3,33",73%,56%,2110000
33031,09/01/2023,Eintrach Frankfurt,Touré,Abwehr,4,"2,00",81%,71%,650000
33029,09/01/2023,Eintrach Frankfurt,Tuta,Abwehr,30,"2,00",81%,45%,1880000
