Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
33509,20/12/2022,Borussia Dortmund,A. Papadopoulos,Abwehr,2,"2,00",89%,33%,220000
33567,20/12/2022,Borussia Dortmund,Rothe,Abwehr,4,"4,00",100%,100%,280000
31002,20/12/2022,Borussia Dortmund,Hummels,Abwehr,52,"4,00",88%,59%,5830000
32632,20/12/2022,Borussia Dortmund,Raphaël Guerreiro,Abwehr,47,"3,92",86%,59%,5580000
32556,20/12/2022,Borussia Dortmund,Passlack,Abwehr,4,"2,00",73%,80%,240000
31779,20/12/2022,Borussia Dortmund,N. Schulz,Abwehr,0,-,-,-,320000
32122,20/12/2022,Borussia Dortmund,Süle,Abwehr,34,"2,83",89%,56%,4050000
32546,20/12/2022,Borussia Dortmund,M. Wolf,Abwehr,34,"3,40",73%,57%,2320000
33690,20/12/2022,Borussia Dortmund,Pašalić,Mittelfeld,0,"0,00",100%,33%,230000
33608,20/12/2022,Borussia Dortmund,Gürpüz,Mittelfeld,0,-,-,-,200000
32677,20/12/2022,Borussia Dortmund,Özcan,Mittelfeld,22,"1,83",88%,49%,2870000
33497,20/12/2022,Borussia Dortmund,Kamara,Mittelfeld,0,-,-,-,170000
31935,20/12/2022,Borussia Dortmund,Can,Mittelfeld,14,"1,56",89%,56%,1170000
33309,20/12/2022,Borussia Dortmund,Bellingham,Mittelfeld,83,"5,53",83%,60%,13170000
32236,20/12/2022,Borussia Dortmund,Brandt,Mittelfeld,70,"4,67",83%,45%,10370000
32208,20/12/2022,Borussia Dortmund,Dahoud,Mittelfeld,9,"3,00",78%,56%,4890000
33260,20/12/2022,Borussia Dortmund,Moukoko,Sturm,53,"4,08",72%,43%,9600000
33687,20/12/2022,Borussia Dortmund,Njinmah,Sturm,0,"0,00",0%,50%,450000
33575,20/12/2022,Borussia Dortmund,Adeyemi,Sturm,13,"1,18",75%,42%,4610000
33569,20/12/2022,Borussia Dortmund,Bynoe-Gittens,Sturm,2,"0,50",79%,35%,3610000
31454,20/12/2022,Borussia Dortmund,Reus,Sturm,28,"3,11",78%,42%,9860000
33501,20/12/2022,Borussia Dortmund,Malen,Sturm,20,"2,00",78%,42%,4670000
33198,20/12/2022,Borussia Dortmund,Reyna,Sturm,22,"2,20",75%,46%,5240000
32197,20/12/2022,Borussia Dortmund,Modeste,Sturm,33,"2,54",62%,38%,4140000
32769,20/12/2022,Borussia Dortmund,Haller,Sturm,0,-,-,-,8000000
32342,20/12/2022,Borussia Dortmund,Hazard,Sturm,22,"1,69",80%,44%,1960000
32508,20/12/2022,Bayer Leverkusen,Hradecky,Torwart,25,"1,79",70%,100%,1910000
32007,20/12/2022,Bayer Leverkusen,Lomb,Torwart,0,-,-,-,170000
33479,20/12/2022,Bayer Leverkusen,Lunev,Torwart,0,"0,00",76%,-,170000
33366,20/12/2022,Bayer Leverkusen,Fosu-Mensah,Abwehr,8,"1,60",80%,58%,410000
33369,20/12/2022,Bayer Leverkusen,Frimpong,Abwehr,65,"4,33",79%,55%,6830000
33125,20/12/2022,Bayer Leverkusen,Sinkgraven,Abwehr,6,"1,50",71%,47%,350000
33511,20/12/2022,Bayer Leverkusen,Hincapié,Abwehr,31,"2,38",83%,53%,3050000
33481,20/12/2022,Bayer Leverkusen,Bakker,Abwehr,17,"1,31",77%,45%,1300000
32157,20/12/2022,Bayer Leverkusen,Tah,Abwehr,32,"2,13",89%,54%,2560000
33499,20/12/2022,Bayer Leverkusen,Kossounou ,Abwehr,14,"1,40",83%,55%,980000
33207,20/12/2022,Bayer Leverkusen,Tapsoba,Abwehr,35,"2,33",86%,59%,3330000
33449,20/12/2022,Bayer Leverkusen,Azhil,Mittelfeld,0,-,-,-,200000
33483,20/12/2022,Bayer Leverkusen,Sertdemir,Mittelfeld,0,-,-,-,170000
33189,20/12/2022,Bayer Leverkusen,Palacios,Mittelfeld,35,"3,50",85%,57%,4010000
33614,20/12/2022,Bayer Leverkusen,Eze,Mittelfeld,0,-,-,-,250000
32512,20/12/2022,Bayer Leverkusen,Charles Aránguiz,Mittelfeld,25,"2,50",83%,56%,1190000
32395,20/12/2022,Bayer Leverkusen,Amiri,Mittelfeld,21,"1,91",83%,48%,2790000
32155,20/12/2022,Bayer Leverkusen,Demirbay,Mittelfeld,46,"3,29",79%,36%,4800000
32129,20/12/2022,Bayer Leverkusen,Andrich,Mittelfeld,37,"2,85",84%,57%,3580000
33215,20/12/2022,Bayer Leverkusen,Wirtz,Mittelfeld,0,-,-,-,13420000
33556,20/12/2022,Bayer Leverkusen,Azmoun,Sturm,10,"1,25",59%,38%,1670000
33619,20/12/2022,Bayer Leverkusen,Hložek,Sturm,31,"2,38",83%,39%,3100000
33514,20/12/2022,Bayer Leverkusen,Adli,Sturm,11,"1,38",83%,37%,1840000
31764,20/12/2022,Bayer Leverkusen,Bellarabi,Sturm,0,"0,00",62%,50%,1490000
33179,20/12/2022,Bayer Leverkusen,Schick,Sturm,22,"2,00",71%,43%,10810000
33122,20/12/2022,Bayer Leverkusen,Diaby,Sturm,78,"5,20",81%,38%,12150000
33680,20/12/2022,Bayer Leverkusen,Hudson-Odoi,Sturm,18,"2,00",88%,58%,3860000
33663,20/12/2022,RB Leipzig,Nickisch,Torwart,0,-,-,-,160000
32575,20/12/2022,RB Leipzig,Gulácsi,Torwart,15,"2,50",85%,-,950000
32481,20/12/2022,RB Leipzig,Nyland,Torwart,5,"5,00",88%,-,250000
33664,20/12/2022,RB Leipzig,Schlieck,Torwart,0,-,-,-,180000
31827,20/12/2022,RB Leipzig,Blaswich,Torwart,19,"2,38",84%,100%,1570000
33434,20/12/2022,RB Leipzig,Simakan,Abwehr,31,"3,10",85%,50%,2920000
33433,20/12/2022,RB Leipzig,Gvardiol,Abwehr,22,"1,69",90%,60%,5160000
32824,20/12/2022,RB Leipzig,Diallo,Abwehr,24,"4,80",86%,56%,3070000
33436,20/12/2022,RB Leipzig,Raum,Abwehr,29,"2,07",81%,46%,4540000
33679,20/12/2022,RB Leipzig,Ba,Abwehr,0,-,-,-,370000
32581,20/12/2022,RB Leipzig,Klostermann,Abwehr,2,"2,00",75%,71%,3030000
32580,20/12/2022,RB Leipzig,Halstenberg,Abwehr,26,"2,17",85%,56%,2140000
32461,20/12/2022,RB Leipzig,Henrichs,Abwehr,32,"2,29",73%,61%,1770000
31846,20/12/2022,RB Leipzig,Orbán,Abwehr,82,"5,47",89%,62%,7810000
33540,20/12/2022,RB Leipzig,Clark,Mittelfeld,0,-,-,-,250000
33363,20/12/2022,RB Leipzig,Szoboszlai,Mittelfeld,63,"4,85",83%,47%,11890000
33200,20/12/2022,RB Leipzig,Dani Olmo,Mittelfeld,35,"3,50",80%,45%,9770000
31612,20/12/2022,RB Leipzig,Kampl,Mittelfeld,28,"2,00",91%,45%,1540000
32589,20/12/2022,RB Leipzig,Forsberg,Mittelfeld,29,"2,42",86%,46%,3910000
32800,20/12/2022,RB Leipzig,Laimer,Mittelfeld,7,"1,75",77%,50%,4910000
33023,20/12/2022,RB Leipzig,Haidara,Mittelfeld,16,"1,33",83%,30%,1350000
33133,20/12/2022,RB Leipzig,Schlager,Mittelfeld,26,"2,36",87%,46%,3600000
33151,20/12/2022,RB Leipzig,Nkunku,Sturm,102,"6,80",82%,43%,15290000
32591,20/12/2022,RB Leipzig,Y. Poulsen,Sturm,7,"1,17",42%,55%,1800000
33330,20/12/2022,RB Leipzig,Hugo Novoa,Sturm,11,"1,83",73%,41%,800000
32211,20/12/2022,RB Leipzig,Werner,Sturm,34,"3,78",75%,31%,12020000
33180,20/12/2022,RB Leipzig,André Silva,Sturm,40,"2,86",74%,41%,7100000
33257,20/12/2022,FC Union Berlin,L. Grill,Torwart,-5,"-1,25",66%,67%,250000
33091,20/12/2022,FC Union Berlin,Busk,Torwart,0,-,-,-,170000
32921,20/12/2022,FC Union Berlin,Rönnow,Torwart,42,"3,82",67%,75%,2740000
32883,20/12/2022,FC Union Berlin,Jaeckel,Abwehr,19,"1,90",80%,42%,620000
33141,20/12/2022,FC Union Berlin,Ryerson,Abwehr,34,"2,62",73%,49%,1960000
32340,20/12/2022,FC Union Berlin,Baumgartl,Abwehr,5,"1,25",83%,62%,840000
31864,20/12/2022,FC Union Berlin,Knoche,Abwehr,38,"2,71",81%,60%,2830000
33442,20/12/2022,FC Union Berlin,Puchacz,Abwehr,1,"1,00",73%,33%,220000
33609,20/12/2022,FC Union Berlin,Doekhi,Abwehr,26,"4,33",81%,61%,1650000
33659,20/12/2022,FC Union Berlin,Diogo Leite,Abwehr,26,"2,00",80%,57%,2230000
32057,20/12/2022,FC Union Berlin,Gießelmann,Abwehr,28,"2,55",75%,45%,1060000
33096,20/12/2022,FC Union Berlin,Trimmel,Abwehr,32,"2,46",64%,47%,2070000
33470,20/12/2022,FC Union Berlin,F. Schneider,Mittelfeld,0,-,-,-,190000
33550,20/12/2022,FC Union Berlin,Schäfer,Mittelfeld,14,"1,27",76%,46%,860000
33131,20/12/2022,FC Union Berlin,Dehl,Mittelfeld,0,-,-,-,210000
32924,20/12/2022,FC Union Berlin,Möhwald,Mittelfeld,0,-,-,-,290000
32073,20/12/2022,FC Union Berlin,R. Khedira,Mittelfeld,26,"1,86",75%,50%,1600000
32185,20/12/2022,FC Union Berlin,Öztunali,Mittelfeld,0,-,-,0%,290000
32251,20/12/2022,FC Union Berlin,Seguin,Mittelfeld,16,"2,29",77%,52%,560000
33661,20/12/2022,FC Union Berlin,Thorsby,Mittelfeld,15,"1,36",68%,44%,620000
32310,20/12/2022,FC Union Berlin,Haberer,Mittelfeld,40,"3,08",69%,39%,2520000
32324,20/12/2022,FC Union Berlin,Haraguchi,Mittelfeld,16,"2,00",81%,69%,690000
32532,20/12/2022,FC Union Berlin,Pantović,Mittelfeld,12,"1,50",69%,48%,510000
33411,20/12/2022,FC Union Berlin,Leweling,Sturm,6,"1,00",88%,41%,570000
33294,20/12/2022,FC Union Berlin,Maciejewski,Sturm,0,-,-,-,210000
32087,20/12/2022,FC Union Berlin,Michel,Sturm,31,"2,82",61%,40%,1470000
33616,20/12/2022,FC Union Berlin,Skarke,Sturm,0,"0,00",71%,27%,1690000
33641,20/12/2022,FC Union Berlin,Jordan,Sturm,48,"3,69",53%,44%,5560000
33135,20/12/2022,FC Union Berlin,S. Becker,Sturm,81,"5,40",69%,29%,8210000
33469,20/12/2022,FC Union Berlin,Behrens,Sturm,40,"2,67",63%,52%,1980000
33439,20/12/2022,SC Freiburg,Atubolu,Torwart,0,-,-,-,170000
32925,20/12/2022,SC Freiburg,Flekken,Torwart,55,"3,67",72%,86%,3390000
31881,20/12/2022,SC Freiburg,Uphoff,Torwart,0,-,-,-,200000
33461,20/12/2022,SC Freiburg,Sildillia,Abwehr,28,"2,00",75%,44%,1400000
33462,20/12/2022,SC Freiburg,Ezekwem,Abwehr,0,-,-,-,220000
32807,20/12/2022,SC Freiburg,Lienhart,Abwehr,43,"2,87",86%,67%,3900000
32597,20/12/2022,SC Freiburg,Kübler,Abwehr,31,"6,20",70%,51%,3770000
33541,20/12/2022,SC Freiburg,Siquet,Abwehr,1,"1,00",83%,75%,210000
32019,20/12/2022,SC Freiburg,C. Günter,Abwehr,40,"2,67",77%,38%,3560000
31910,20/12/2022,SC Freiburg,Ginter,Abwehr,74,"4,93",84%,66%,7210000
31751,20/12/2022,SC Freiburg,J. Schmid,Abwehr,0,-,-,-,360000
31453,20/12/2022,SC Freiburg,Gulde,Abwehr,4,"1,33",83%,50%,320000
32953,20/12/2022,SC Freiburg,K. Schlotterbeck,Abwehr,5,"2,50",100%,100%,1770000
33463,20/12/2022,SC Freiburg,Schade,Mittelfeld,13,"1,63",53%,50%,2180000
33576,20/12/2022,SC Freiburg,R. Wagner,Mittelfeld,0,"0,00",100%,0%,230000
33637,20/12/2022,SC Freiburg,Kyereh,Mittelfeld,17,"1,89",81%,43%,2070000
33458,20/12/2022,SC Freiburg,Weißhaupt ,Mittelfeld,12,"1,50",59%,53%,510000
33211,20/12/2022,SC Freiburg,Keitel,Mittelfeld,12,"1,33",83%,42%,610000
32398,20/12/2022,SC Freiburg,M. Eggestein,Mittelfeld,35,"2,69",79%,55%,2970000
31710,20/12/2022,SC Freiburg,Höfler,Mittelfeld,39,"2,60",85%,57%,3160000
33006,20/12/2022,SC Freiburg,Sallai,Mittelfeld,15,"2,14",76%,56%,2880000
33677,20/12/2022,SC Freiburg,Röhl,Mittelfeld,0,-,-,-,220000
32071,20/12/2022,SC Freiburg,Grifo,Mittelfeld,116,"7,73",80%,54%,14730000
31958,20/12/2022,SC Freiburg,Gregoritsch,Sturm,78,"5,20",56%,50%,9810000
33335,20/12/2022,SC Freiburg,Doan,Sturm,42,"2,80",74%,44%,5180000
32861,20/12/2022,SC Freiburg,Höler,Sturm,5,"0,71",59%,36%,3880000
33035,20/12/2022,SC Freiburg,Jeong,Sturm,21,"1,62",80%,39%,1200000
31395,20/12/2022,SC Freiburg,Petersen,Sturm,13,"1,30",50%,29%,760000
33494,20/12/2022,FC Köln,Urbig,Torwart,0,-,-,-,160000
31848,20/12/2022,FC Köln,T. Horn,Torwart,0,-,-,-,210000
32356,20/12/2022,FC Köln,Schwäbe,Torwart,12,"0,80",80%,100%,800000
33495,20/12/2022,FC Köln,Köbbing,Torwart,0,-,-,-,160000
33642,20/12/2022,FC Köln,Strauch,Abwehr,0,-,-,-,200000
33105,20/12/2022,FC Köln,Kilian,Abwehr,10,"0,77",86%,57%,870000
33632,20/12/2022,FC Köln,K. Pedersen,Abwehr,6,"1,20",75%,59%,300000
33688,20/12/2022,FC Köln,Smajić,Abwehr,0,-,-,-,200000
33552,20/12/2022,FC Köln,Chabot,Abwehr,10,"5,00",88%,58%,660000
33686,20/12/2022,FC Köln,Soldo,Abwehr,5,"1,00",78%,50%,540000
33051,20/12/2022,FC Köln,Schindler,Abwehr,12,"0,86",67%,53%,390000
32278,20/12/2022,FC Köln,Hector,Abwehr,45,"3,46",78%,69%,3970000
32744,20/12/2022,FC Köln,Hübers,Abwehr,22,"1,83",83%,57%,1540000
32628,20/12/2022,FC Köln,B. Schmitz,Abwehr,35,"2,50",63%,58%,1740000
32636,20/12/2022,FC Köln,Kainz,Mittelfeld,81,"5,79",73%,44%,8790000
33453,20/12/2022,FC Köln,Ljubičić,Mittelfeld,40,"4,44",82%,42%,4790000
33356,20/12/2022,FC Köln,Martel,Mittelfeld,19,"1,73",81%,54%,880000
33338,20/12/2022,FC Köln,Limnios,Mittelfeld,0,-,-,-,210000
33621,20/12/2022,FC Köln,Huseinbašić,Mittelfeld,20,"2,50",85%,39%,2040000
32668,20/12/2022,FC Köln,Duda,Mittelfeld,8,"0,62",78%,40%,970000
33157,20/12/2022,FC Köln,Skhiri,Mittelfeld,45,"3,21",89%,57%,4510000
32881,20/12/2022,FC Köln,Maina,Mittelfeld,30,"2,14",74%,40%,1960000
33562,20/12/2022,FC Köln,Olesen,Mittelfeld,5,"1,67",73%,60%,370000
33615,20/12/2022,FC Köln,Dietz,Sturm,13,"1,30",58%,42%,390000
33365,20/12/2022,FC Köln,Tigges,Sturm,35,"2,92",60%,44%,2290000
33270,20/12/2022,FC Köln,Lemperle,Sturm,1,"0,33",60%,17%,350000
33185,20/12/2022,FC Köln,Thielmann,Sturm,21,"2,10",69%,48%,1590000
33100,20/12/2022,FC Köln,S. Andersson,Sturm,0,-,-,-,330000
33077,20/12/2022,FC Köln,Adamyan,Sturm,17,"1,31",74%,27%,1050000
31709,20/12/2022,FC Köln,Uth,Sturm,4,"1,33",83%,60%,2370000
32877,20/12/2022,FSV Mainz 05,Dahmen,Torwart,0,-,-,-,230000
32364,20/12/2022,FSV Mainz 05,Zentner,Torwart,33,"2,20",48%,86%,1760000
33466,20/12/2022,FSV Mainz 05,Rieß,Torwart,0,-,-,-,170000
33326,20/12/2022,FSV Mainz 05,Tauer,Abwehr,2,"0,67",87%,44%,310000
33117,20/12/2022,FSV Mainz 05,E. Fernandes,Abwehr,30,"2,31",75%,54%,1710000
32989,20/12/2022,FSV Mainz 05,Aarón Martín,Abwehr,70,"4,67",83%,51%,5540000
33417,20/12/2022,FSV Mainz 05,Leitsch,Abwehr,13,"1,86",77%,67%,990000
31666,20/12/2022,FSV Mainz 05,Bell,Abwehr,25,"1,92",81%,48%,720000
32534,20/12/2022,FSV Mainz 05,A. Hack,Abwehr,17,"1,31",74%,54%,1150000
33478,20/12/2022,FSV Mainz 05,Widmer,Abwehr,36,"2,77",75%,57%,2610000
31762,20/12/2022,FSV Mainz 05,da Costa,Abwehr,12,"1,50",65%,50%,690000
33577,20/12/2022,FSV Mainz 05,Caci,Abwehr,27,"2,45",74%,47%,1090000
33477,20/12/2022,FSV Mainz 05,J. Lee,Mittelfeld,46,"3,07",77%,49%,2670000
33409,20/12/2022,FSV Mainz 05,Stach,Mittelfeld,51,"3,92",69%,60%,4830000
32992,20/12/2022,FSV Mainz 05,Barreiro,Mittelfeld,19,"1,58",70%,53%,950000
33590,20/12/2022,FSV Mainz 05,E. Shabani,Mittelfeld,0,-,-,-,190000
32707,20/12/2022,FSV Mainz 05,Barkok,Mittelfeld,8,"1,33",82%,38%,410000
33654,20/12/2022,FSV Mainz 05,Fulgini,Mittelfeld,13,"0,93",82%,41%,690000
31959,20/12/2022,FSV Mainz 05,D. Kohr,Mittelfeld,42,"3,00",73%,52%,2220000
33578,20/12/2022,FSV Mainz 05,Weiper,Sturm,1,"1,00",100%,-,830000
33555,20/12/2022,FSV Mainz 05,Burgzorg,Sturm,9,"0,90",71%,31%,410000
33538,20/12/2022,FSV Mainz 05,Bobzien,Sturm,0,-,-,-,210000
33297,20/12/2022,FSV Mainz 05,Mustapha,Sturm,4,"1,00",53%,46%,220000
33124,20/12/2022,FSV Mainz 05,Ingvartsen,Sturm,33,"3,67",66%,34%,2430000
32948,20/12/2022,FSV Mainz 05,Burkardt,Sturm,27,"2,45",73%,42%,4620000
32544,20/12/2022,FSV Mainz 05,Onisiwo,Sturm,55,"3,67",62%,36%,5170000
33695,20/12/2022,FSV Mainz 05,Gruda,Sturm,0,-,-,-,240000
31310,20/12/2022,TSG Hoffenheim,Pentke,Torwart,0,-,-,-,170000
31489,20/12/2022,TSG Hoffenheim,Baumann,Torwart,45,"3,00",80%,100%,2820000
33397,20/12/2022,TSG Hoffenheim,Noll,Torwart,0,-,-,-,170000
33313,20/12/2022,TSG Hoffenheim,L. Philipp,Torwart,0,-,-,-,180000
33670,20/12/2022,TSG Hoffenheim,Quaresma,Abwehr,5,"1,67",88%,73%,400000
33669,20/12/2022,TSG Hoffenheim,Nsoki,Abwehr,9,"1,00",81%,52%,840000
33205,20/12/2022,TSG Hoffenheim,Angeliño,Abwehr,53,"3,79",70%,54%,5800000
33027,20/12/2022,TSG Hoffenheim,Lucas Ribeiro,Abwehr,0,-,-,-,200000
33026,20/12/2022,TSG Hoffenheim,Kabak,Abwehr,62,"4,43",85%,58%,5850000
33693,20/12/2022,TSG Hoffenheim,Quarshie,Abwehr,0,-,-,-,220000
32466,20/12/2022,TSG Hoffenheim,Kadeřábek,Abwehr,27,"2,08",70%,55%,1210000
31742,20/12/2022,TSG Hoffenheim,Bičakčić,Abwehr,0,-,-,-,380000
32162,20/12/2022,TSG Hoffenheim,Akpoguma,Abwehr,30,"2,31",79%,54%,1070000
31416,20/12/2022,TSG Hoffenheim,Vogt,Abwehr,34,"2,43",90%,47%,1980000
33580,20/12/2022,TSG Hoffenheim,F. Becker,Mittelfeld,0,-,-,-,190000
33437,20/12/2022,TSG Hoffenheim,Stiller,Mittelfeld,17,"1,89",78%,64%,950000
31349,20/12/2022,TSG Hoffenheim,Rudy,Mittelfeld,16,"1,60",79%,46%,590000
33673,20/12/2022,TSG Hoffenheim,Damar,Mittelfeld,4,"1,00",81%,32%,380000
33504,20/12/2022,TSG Hoffenheim,Bischof,Mittelfeld,1,"1,00",75%,0%,270000
32680,20/12/2022,TSG Hoffenheim,Geiger,Mittelfeld,45,"3,21",86%,46%,3790000
33158,20/12/2022,TSG Hoffenheim,Skov,Mittelfeld,53,"3,79",72%,45%,4650000
32492,20/12/2022,TSG Hoffenheim,Prömel,Mittelfeld,32,"2,46",78%,52%,2220000
32977,20/12/2022,TSG Hoffenheim,Baumgartner,Mittelfeld,61,"4,07",73%,41%,6870000
33191,20/12/2022,TSG Hoffenheim,Dabbur,Sturm,39,"3,90",76%,33%,4200000
33536,20/12/2022,TSG Hoffenheim,Asllani,Sturm,1,"0,33",62%,33%,770000
32553,20/12/2022,TSG Hoffenheim,Kramarić,Sturm,41,"2,93",81%,47%,8010000
32842,20/12/2022,TSG Hoffenheim,Bebou,Sturm,0,-,-,-,3630000
32756,20/12/2022,TSG Hoffenheim,Bruun Larsen,Sturm,11,"1,10",77%,33%,860000
33377,20/12/2022,TSG Hoffenheim,Rutter,Sturm,32,"2,13",64%,39%,4780000
33692,20/12/2022,Borussioa M'Gladbach,Brüll,Torwart,0,-,-,-,170000
32306,20/12/2022,Borussioa M'Gladbach,Sommer,Torwart,44,"4,40",81%,67%,3540000
33306,20/12/2022,Borussioa M'Gladbach,Olschowsky,Torwart,8,"4,00",75%,0%,1350000
31618,20/12/2022,Borussioa M'Gladbach,Sippel,Torwart,-2,"-0,67",63%,67%,350000
33691,20/12/2022,Borussioa M'Gladbach,Dimmer,Torwart,0,-,-,-,170000
33319,20/12/2022,Borussioa M'Gladbach,Netz,Abwehr,3,"0,75",69%,53%,700000
33592,20/12/2022,Borussioa M'Gladbach,Itakura,Abwehr,12,"2,40",91%,52%,5390000
33258,20/12/2022,Borussioa M'Gladbach,Scally,Abwehr,24,"1,60",77%,68%,1630000
33167,20/12/2022,Borussioa M'Gladbach,Bensebaini,Abwehr,87,"6,21",77%,62%,8700000
33128,20/12/2022,Borussioa M'Gladbach,Lainer,Abwehr,0,"0,00",68%,33%,530000
32634,20/12/2022,Borussioa M'Gladbach,Doucouré,Abwehr,0,-,-,-,200000
31380,20/12/2022,Borussioa M'Gladbach,Jantschke,Abwehr,4,"2,00",89%,67%,250000
32472,20/12/2022,Borussioa M'Gladbach,Elvedi,Abwehr,50,"3,85",92%,74%,4490000
32311,20/12/2022,Borussioa M'Gladbach,M. Friedrich,Abwehr,30,"2,50",86%,72%,1940000
32931,20/12/2022,Borussioa M'Gladbach,Neuhaus,Mittelfeld,13,"2,17",75%,38%,6670000
33636,20/12/2022,Borussioa M'Gladbach,Fraulo,Mittelfeld,0,-,-,-,230000
33526,20/12/2022,Borussioa M'Gladbach,Noß,Mittelfeld,0,-,-,-,200000
33450,20/12/2022,Borussioa M'Gladbach,Koné,Mittelfeld,40,"2,86",87%,56%,4170000
33353,20/12/2022,Borussioa M'Gladbach,Reitz,Mittelfeld,0,-,100%,-,210000
32080,20/12/2022,Borussioa M'Gladbach,Hofmann,Mittelfeld,88,"6,77",79%,46%,14620000
32159,20/12/2022,Borussioa M'Gladbach,Kramer,Mittelfeld,9,"0,64",84%,42%,1020000
32447,20/12/2022,Borussioa M'Gladbach,Weigl,Mittelfeld,28,"2,55",88%,69%,3860000
33075,20/12/2022,Borussioa M'Gladbach,H. Wolf,Mittelfeld,2,"1,00",71%,63%,580000
32944,20/12/2022,Borussioa M'Gladbach,Müsel,Sturm,0,-,-,-,190000
33681,20/12/2022,Borussioa M'Gladbach,Ngoumou,Sturm,4,"0,67",71%,44%,590000
32968,20/12/2022,Borussioa M'Gladbach,Pléa,Sturm,50,"4,55",72%,42%,9270000
33618,20/12/2022,Borussioa M'Gladbach,Borges Sanches,Sturm,4,"1,33",83%,50%,270000
31596,20/12/2022,Borussioa M'Gladbach,P. Herrmann,Sturm,18,"2,25",69%,41%,800000
33152,20/12/2022,Borussioa M'Gladbach,Thuram,Sturm,92,"6,13",74%,45%,12500000
31243,20/12/2022,Borussioa M'Gladbach,Stindl,Sturm,34,"3,09",79%,38%,4970000
33698,20/12/2022,Eintrach Frankfurt,Simoni,Torwart,0,-,-,-,680000
33440,20/12/2022,Eintrach Frankfurt,Ramaj,Torwart,0,-,-,-,170000
31621,20/12/2022,Eintrach Frankfurt,Trapp,Torwart,22,"1,47",60%,100%,2480000
31458,20/12/2022,Eintrach Frankfurt,Grahl,Torwart,0,-,-,-,430000
31220,20/12/2022,Eintrach Frankfurt,Hasebe,Abwehr,9,"2,25",85%,67%,750000
33613,20/12/2022,Eintrach Frankfurt,Smolčić,Abwehr,9,"2,25",77%,87%,1130000
33094,20/12/2022,Eintrach Frankfurt,C. Lenz,Abwehr,27,"3,00",81%,55%,2030000
33031,20/12/2022,Eintrach Frankfurt,Touré,Abwehr,4,"2,00",81%,71%,1070000
