Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
33483,03/01/2023,Bayer Leverkusen,Sertdemir,Mittelfeld,0,-,-,-,200000
33189,03/01/2023,Bayer Leverkusen,Palacios,Mittelfeld,35,"3,50",85%,57%,3960000
33614,03/01/2023,Bayer Leverkusen,Eze,Mittelfeld,0,-,-,-,230000
32512,03/01/2023,Bayer Leverkusen,Charles Aránguiz,Mittelfeld,25,"2,50",83%,56%,1150000
32395,03/01/2023,Bayer Leverkusen,Amiri,Mittelfeld,21,"1,91",83%,48%,2690000
32155,03/01/2023,Bayer Leverkusen,Demirbay,Mittelfeld,46,"3,29",79%,36%,4920000
32129,03/01/2023,Bayer Leverkusen,Andrich,Mittelfeld,37,"2,85",84%,57%,3550000
33215,03/01/2023,Bayer Leverkusen,Wirtz,Mittelfeld,0,-,-,-,15010000
33556,03/01/2023,Bayer Leverkusen,Azmoun,Sturm,10,"1,25",59%,38%,1500000
33619,03/01/2023,Bayer Leverkusen,Hložek,Sturm,31,"2,38",83%,39%,3150000
33514,03/01/2023,Bayer Leverkusen,Adli,Sturm,11,"1,38",83%,37%,1620000
31764,03/01/2023,Bayer Leverkusen,Bellarabi,Sturm,0,"0,00",62%,50%,1340000
33179,03/01/2023,Bayer Leverkusen,Schick,Sturm,22,"2,00",71%,43%,10990000
33122,03/01/2023,Bayer Leverkusen,Diaby,Sturm,78,"5,20",81%,38%,12850000
33680,03/01/2023,Bayer Leverkusen,Hudson-Odoi,Sturm,18,"2,00",88%,58%,4110000
33663,03/01/2023,RB Leipzig,Nickisch,Torwart,0,-,-,-,160000
32575,03/01/2023,RB Leipzig,Gulácsi,Torwart,15,"2,50",85%,-,830000
32481,03/01/2023,RB Leipzig,Nyland,Torwart,5,"5,00",88%,-,270000
33664,03/01/2023,RB Leipzig,Schlieck,Torwart,0,-,-,-,160000
31827,03/01/2023,RB Leipzig,Blaswich,Torwart,19,"2,38",84%,100%,1800000
33434,03/01/2023,RB Leipzig,Simakan,Abwehr,31,"3,10",85%,50%,2780000
33433,03/01/2023,RB Leipzig,Gvardiol,Abwehr,22,"1,69",90%,60%,5240000
32824,03/01/2023,RB Leipzig,Diallo,Abwehr,24,"4,80",86%,56%,3540000
33436,03/01/2023,RB Leipzig,Raum,Abwehr,29,"2,07",81%,46%,4290000
33679,03/01/2023,RB Leipzig,Ba,Abwehr,0,-,-,-,340000
32581,03/01/2023,RB Leipzig,Klostermann,Abwehr,2,"2,00",75%,71%,3160000
32580,03/01/2023,RB Leipzig,Halstenberg,Abwehr,26,"2,17",85%,56%,2290000
32461,03/01/2023,RB Leipzig,Henrichs,Abwehr,32,"2,29",73%,61%,2050000
31846,03/01/2023,RB Leipzig,Orbán,Abwehr,82,"5,47",89%,62%,8150000
33540,03/01/2023,RB Leipzig,Clark,Mittelfeld,0,-,-,-,220000
33363,03/01/2023,RB Leipzig,Szoboszlai,Mittelfeld,63,"4,85",83%,47%,11630000
33200,03/01/2023,RB Leipzig,Dani Olmo,Mittelfeld,35,"3,50",80%,45%,10170000
31612,03/01/2023,RB Leipzig,Kampl,Mittelfeld,28,"2,00",91%,45%,1660000
32589,03/01/2023,RB Leipzig,Forsberg,Mittelfeld,29,"2,42",86%,46%,3670000
32800,03/01/2023,RB Leipzig,Laimer,Mittelfeld,7,"1,75",77%,50%,5100000
33023,03/01/2023,RB Leipzig,Haidara,Mittelfeld,16,"1,33",83%,30%,1510000
33133,03/01/2023,RB Leipzig,Schlager,Mittelfeld,26,"2,36",87%,46%,3450000
33151,03/01/2023,RB Leipzig,Nkunku,Sturm,102,"6,80",82%,43%,16530000
32591,03/01/2023,RB Leipzig,Y. Poulsen,Sturm,7,"1,17",42%,55%,1850000
33330,03/01/2023,RB Leipzig,Hugo Novoa,Sturm,11,"1,83",73%,41%,920000
32211,03/01/2023,RB Leipzig,Werner,Sturm,34,"3,78",75%,31%,11000000
33180,03/01/2023,RB Leipzig,André Silva,Sturm,40,"2,86",74%,41%,7860000
33257,03/01/2023,FC Union Berlin,L. Grill,Torwart,-5,"-1,25",66%,67%,270000
33091,03/01/2023,FC Union Berlin,Busk,Torwart,0,-,-,-,160000
32921,03/01/2023,FC Union Berlin,Rönnow,Torwart,42,"3,82",67%,75%,2630000
31864,03/01/2023,FC Union Berlin,Knoche,Abwehr,38,"2,71",81%,60%,2760000
33659,03/01/2023,FC Union Berlin,Diogo Leite,Abwehr,26,"2,00",80%,57%,1980000
33609,03/01/2023,FC Union Berlin,Doekhi,Abwehr,26,"4,33",81%,61%,2000000
33141,03/01/2023,FC Union Berlin,Ryerson,Abwehr,34,"2,62",73%,49%,2000000
33096,03/01/2023,FC Union Berlin,Trimmel,Abwehr,32,"2,46",64%,47%,1960000
32883,03/01/2023,FC Union Berlin,Jaeckel,Abwehr,19,"1,90",80%,42%,630000
32340,03/01/2023,FC Union Berlin,Baumgartl,Abwehr,5,"1,25",83%,62%,820000
32057,03/01/2023,FC Union Berlin,Gießelmann,Abwehr,28,"2,55",75%,45%,1210000
32532,03/01/2023,FC Union Berlin,Pantović,Mittelfeld,12,"1,50",69%,48%,470000
32073,03/01/2023,FC Union Berlin,R. Khedira,Mittelfeld,26,"1,86",75%,50%,1830000
33550,03/01/2023,FC Union Berlin,Schäfer,Mittelfeld,14,"1,27",76%,46%,930000
33470,03/01/2023,FC Union Berlin,F. Schneider,Mittelfeld,0,-,-,-,190000
33661,03/01/2023,FC Union Berlin,Thorsby,Mittelfeld,15,"1,36",68%,44%,580000
32185,03/01/2023,FC Union Berlin,Öztunali,Mittelfeld,0,-,-,0%,250000
32310,03/01/2023,FC Union Berlin,Haberer,Mittelfeld,40,"3,08",69%,39%,2580000
32324,03/01/2023,FC Union Berlin,Haraguchi,Mittelfeld,16,"2,00",81%,69%,530000
33131,03/01/2023,FC Union Berlin,Dehl,Mittelfeld,0,-,-,-,220000
32251,03/01/2023,FC Union Berlin,Seguin,Mittelfeld,16,"2,29",77%,52%,510000
32924,03/01/2023,FC Union Berlin,Möhwald,Mittelfeld,0,-,-,-,310000
33641,03/01/2023,FC Union Berlin,Jordan,Sturm,48,"3,69",53%,44%,5610000
33616,03/01/2023,FC Union Berlin,Skarke,Sturm,0,"0,00",71%,27%,2340000
33135,03/01/2023,FC Union Berlin,S. Becker,Sturm,81,"5,40",69%,29%,7920000
33469,03/01/2023,FC Union Berlin,Behrens,Sturm,40,"2,67",63%,52%,1790000
33411,03/01/2023,FC Union Berlin,Leweling,Sturm,6,"1,00",88%,41%,600000
32087,03/01/2023,FC Union Berlin,Michel,Sturm,31,"2,82",61%,40%,1310000
33294,03/01/2023,FC Union Berlin,Maciejewski,Sturm,0,-,-,-,200000
32925,03/01/2023,SC Freiburg,Flekken,Torwart,55,"3,67",72%,86%,3810000
33439,03/01/2023,SC Freiburg,Atubolu,Torwart,0,-,-,-,170000
31881,03/01/2023,SC Freiburg,Uphoff,Torwart,0,-,-,-,240000
31751,03/01/2023,SC Freiburg,J. Schmid,Abwehr,0,-,-,-,400000
33461,03/01/2023,SC Freiburg,Sildillia,Abwehr,28,"2,00",75%,44%,1440000
33462,03/01/2023,SC Freiburg,Ezekwem,Abwehr,0,-,-,-,200000
32807,03/01/2023,SC Freiburg,Lienhart,Abwehr,43,"2,87",86%,67%,3740000
32597,03/01/2023,SC Freiburg,Kübler,Abwehr,31,"6,20",70%,51%,4100000
33541,03/01/2023,SC Freiburg,Siquet,Abwehr,1,"1,00",83%,75%,190000
31453,03/01/2023,SC Freiburg,Gulde,Abwehr,4,"1,33",83%,50%,360000
32019,03/01/2023,SC Freiburg,C. Günter,Abwehr,40,"2,67",77%,38%,3580000
31910,03/01/2023,SC Freiburg,Ginter,Abwehr,74,"4,93",84%,66%,7160000
33576,03/01/2023,SC Freiburg,R. Wagner,Mittelfeld,0,"0,00",100%,0%,230000
33637,03/01/2023,SC Freiburg,Kyereh,Mittelfeld,17,"1,89",81%,43%,1730000
33458,03/01/2023,SC Freiburg,Weißhaupt ,Mittelfeld,12,"1,50",59%,53%,480000
33463,03/01/2023,SC Freiburg,Schade,Mittelfeld,13,"1,63",53%,50%,1780000
33211,03/01/2023,SC Freiburg,Keitel,Mittelfeld,12,"1,33",83%,42%,630000
32398,03/01/2023,SC Freiburg,M. Eggestein,Mittelfeld,35,"2,69",79%,55%,2640000
31710,03/01/2023,SC Freiburg,Höfler,Mittelfeld,39,"2,60",85%,57%,3160000
33006,03/01/2023,SC Freiburg,Sallai,Mittelfeld,15,"2,14",76%,56%,2960000
33677,03/01/2023,SC Freiburg,Röhl,Mittelfeld,0,-,-,-,220000
32071,03/01/2023,SC Freiburg,Grifo,Mittelfeld,116,"7,73",80%,54%,16160000
31958,03/01/2023,SC Freiburg,Gregoritsch,Sturm,78,"5,20",56%,50%,8960000
33335,03/01/2023,SC Freiburg,Doan,Sturm,42,"2,80",74%,44%,5090000
32861,03/01/2023,SC Freiburg,Höler,Sturm,5,"0,71",59%,36%,3360000
33035,03/01/2023,SC Freiburg,Jeong,Sturm,21,"1,62",80%,39%,1290000
31395,03/01/2023,SC Freiburg,Petersen,Sturm,13,"1,30",50%,29%,650000
31848,03/01/2023,FC Köln,T. Horn,Torwart,0,-,-,-,230000
33495,03/01/2023,FC Köln,Köbbing,Torwart,0,-,-,-,160000
33494,03/01/2023,FC Köln,Urbig,Torwart,0,-,-,-,170000
32356,03/01/2023,FC Köln,Schwäbe,Torwart,12,"0,80",80%,100%,960000
33688,03/01/2023,FC Köln,Smajić,Abwehr,0,-,-,-,200000
33105,03/01/2023,FC Köln,Kilian,Abwehr,10,"0,77",86%,57%,870000
33632,03/01/2023,FC Köln,K. Pedersen,Abwehr,6,"1,20",75%,59%,230000
33642,03/01/2023,FC Köln,Strauch,Abwehr,0,-,-,-,200000
33051,03/01/2023,FC Köln,Schindler,Abwehr,12,"0,86",67%,53%,390000
33552,03/01/2023,FC Köln,Chabot,Abwehr,10,"5,00",88%,58%,710000
32744,03/01/2023,FC Köln,Hübers,Abwehr,22,"1,83",83%,57%,1530000
33686,03/01/2023,FC Köln,Soldo,Abwehr,5,"1,00",78%,50%,430000
32278,03/01/2023,FC Köln,Hector,Abwehr,45,"3,46",78%,69%,4060000
32628,03/01/2023,FC Köln,B. Schmitz,Abwehr,35,"2,50",63%,58%,1250000
33453,03/01/2023,FC Köln,Ljubičić,Mittelfeld,40,"4,44",82%,42%,5180000
33562,03/01/2023,FC Köln,Olesen,Mittelfeld,5,"1,67",73%,60%,350000
33356,03/01/2023,FC Köln,Martel,Mittelfeld,19,"1,73",81%,54%,800000
33338,03/01/2023,FC Köln,Limnios,Mittelfeld,0,-,-,-,250000
32881,03/01/2023,FC Köln,Maina,Mittelfeld,30,"2,14",74%,40%,1870000
33621,03/01/2023,FC Köln,Huseinbašić,Mittelfeld,20,"2,50",85%,39%,1590000
33157,03/01/2023,FC Köln,Skhiri,Mittelfeld,45,"3,21",89%,57%,4500000
32636,03/01/2023,FC Köln,Kainz,Mittelfeld,81,"5,79",73%,44%,9260000
32668,03/01/2023,FC Köln,Duda,Mittelfeld,8,"0,62",78%,40%,950000
33615,03/01/2023,FC Köln,Dietz,Sturm,13,"1,30",58%,42%,300000
33365,03/01/2023,FC Köln,Tigges,Sturm,35,"2,92",60%,44%,2790000
33270,03/01/2023,FC Köln,Lemperle,Sturm,1,"0,33",60%,17%,360000
33185,03/01/2023,FC Köln,Thielmann,Sturm,21,"2,10",69%,48%,1210000
33100,03/01/2023,FC Köln,S. Andersson,Sturm,0,-,-,-,260000
33077,03/01/2023,FC Köln,Adamyan,Sturm,17,"1,31",74%,27%,900000
32229,03/01/2023,FC Köln,Selke,Sturm,26,"2,17",60%,46%,2870000
31709,03/01/2023,FC Köln,Uth,Sturm,4,"1,33",83%,60%,1320000
33466,03/01/2023,FSV Mainz 05,Rieß,Torwart,0,-,-,-,160000
32364,03/01/2023,FSV Mainz 05,Zentner,Torwart,33,"2,20",48%,86%,1540000
32877,03/01/2023,FSV Mainz 05,Dahmen,Torwart,0,-,-,-,260000
33117,03/01/2023,FSV Mainz 05,E. Fernandes,Abwehr,30,"2,31",75%,54%,1600000
32989,03/01/2023,FSV Mainz 05,Aarón Martín,Abwehr,70,"4,67",83%,51%,5780000
33417,03/01/2023,FSV Mainz 05,Leitsch,Abwehr,13,"1,86",77%,67%,980000
31666,03/01/2023,FSV Mainz 05,Bell,Abwehr,25,"1,92",81%,48%,670000
32534,03/01/2023,FSV Mainz 05,A. Hack,Abwehr,17,"1,31",74%,54%,1390000
33478,03/01/2023,FSV Mainz 05,Widmer,Abwehr,36,"2,77",75%,57%,2860000
31762,03/01/2023,FSV Mainz 05,da Costa,Abwehr,12,"1,50",65%,50%,550000
33577,03/01/2023,FSV Mainz 05,Caci,Abwehr,27,"2,45",74%,47%,1080000
33477,03/01/2023,FSV Mainz 05,J. Lee,Mittelfeld,46,"3,07",77%,49%,2620000
33409,03/01/2023,FSV Mainz 05,Stach,Mittelfeld,51,"3,92",69%,60%,4620000
32992,03/01/2023,FSV Mainz 05,Barreiro,Mittelfeld,19,"1,58",70%,53%,1100000
33590,03/01/2023,FSV Mainz 05,E. Shabani,Mittelfeld,0,-,-,-,200000
32707,03/01/2023,FSV Mainz 05,Barkok,Mittelfeld,8,"1,33",82%,38%,350000
33654,03/01/2023,FSV Mainz 05,Fulgini,Mittelfeld,13,"0,93",82%,41%,560000
31959,03/01/2023,FSV Mainz 05,D. Kohr,Mittelfeld,42,"3,00",73%,52%,2220000
33578,03/01/2023,FSV Mainz 05,Weiper,Sturm,1,"1,00",100%,-,660000
33555,03/01/2023,FSV Mainz 05,Burgzorg,Sturm,9,"0,90",71%,31%,360000
33538,03/01/2023,FSV Mainz 05,Bobzien,Sturm,0,-,-,-,250000
33297,03/01/2023,FSV Mainz 05,Mustapha,Sturm,4,"1,00",53%,46%,210000
33124,03/01/2023,FSV Mainz 05,Ingvartsen,Sturm,33,"3,67",66%,34%,2260000
32948,03/01/2023,FSV Mainz 05,Burkardt,Sturm,27,"2,45",73%,42%,4030000
32544,03/01/2023,FSV Mainz 05,Onisiwo,Sturm,55,"3,67",62%,36%,4580000
33695,03/01/2023,FSV Mainz 05,Gruda,Sturm,0,-,-,-,260000
31310,03/01/2023,TSG Hoffenheim,Pentke,Torwart,0,-,-,-,160000
33313,03/01/2023,TSG Hoffenheim,L. Philipp,Torwart,0,-,-,-,170000
33397,03/01/2023,TSG Hoffenheim,Noll,Torwart,0,-,-,-,160000
31489,03/01/2023,TSG Hoffenheim,Baumann,Torwart,45,"3,00",80%,100%,2940000
33027,03/01/2023,TSG Hoffenheim,Lucas Ribeiro,Abwehr,0,-,-,-,220000
33026,03/01/2023,TSG Hoffenheim,Kabak,Abwehr,62,"4,43",85%,58%,6080000
33669,03/01/2023,TSG Hoffenheim,Nsoki,Abwehr,9,"1,00",81%,52%,730000
33670,03/01/2023,TSG Hoffenheim,Quaresma,Abwehr,5,"1,67",88%,73%,350000
33205,03/01/2023,TSG Hoffenheim,Angeliño,Abwehr,53,"3,79",70%,54%,5770000
33693,03/01/2023,TSG Hoffenheim,Quarshie,Abwehr,0,-,-,-,210000
31416,03/01/2023,TSG Hoffenheim,Vogt,Abwehr,34,"2,43",90%,47%,1980000
31742,03/01/2023,TSG Hoffenheim,Bičakčić,Abwehr,0,-,-,-,340000
32162,03/01/2023,TSG Hoffenheim,Akpoguma,Abwehr,30,"2,31",79%,54%,1070000
32466,03/01/2023,TSG Hoffenheim,Kadeřábek,Abwehr,27,"2,08",70%,55%,1010000
33437,03/01/2023,TSG Hoffenheim,Stiller,Mittelfeld,17,"1,89",78%,64%,1000000
33504,03/01/2023,TSG Hoffenheim,Bischof,Mittelfeld,1,"1,00",75%,0%,340000
33580,03/01/2023,TSG Hoffenheim,F. Becker,Mittelfeld,0,-,-,-,220000
33673,03/01/2023,TSG Hoffenheim,Damar,Mittelfeld,4,"1,00",81%,32%,320000
31349,03/01/2023,TSG Hoffenheim,Rudy,Mittelfeld,16,"1,60",79%,46%,520000
33158,03/01/2023,TSG Hoffenheim,Skov,Mittelfeld,53,"3,79",72%,45%,4430000
32977,03/01/2023,TSG Hoffenheim,Baumgartner,Mittelfeld,61,"4,07",73%,41%,7050000
32492,03/01/2023,TSG Hoffenheim,Prömel,Mittelfeld,32,"2,46",78%,52%,1940000
32680,03/01/2023,TSG Hoffenheim,Geiger,Mittelfeld,45,"3,21",86%,46%,3740000
33191,03/01/2023,TSG Hoffenheim,Dabbur,Sturm,39,"3,90",76%,33%,3700000
32553,03/01/2023,TSG Hoffenheim,Kramarić,Sturm,41,"2,93",81%,47%,8760000
32756,03/01/2023,TSG Hoffenheim,Bruun Larsen,Sturm,11,"1,10",77%,33%,710000
33536,03/01/2023,TSG Hoffenheim,Asllani,Sturm,1,"0,33",62%,33%,680000
32842,03/01/2023,TSG Hoffenheim,Bebou,Sturm,0,-,-,-,4250000
33377,03/01/2023,TSG Hoffenheim,Rutter,Sturm,32,"2,13",64%,39%,4060000
33700,03/01/2023,TSG Hoffenheim,Dolberg,Sturm,0,-,-,-,5000000
33692,03/01/2023,Borussioa M'Gladbach,Brüll,Torwart,0,-,-,-,160000
32306,03/01/2023,Borussioa M'Gladbach,Sommer,Torwart,44,"4,40",81%,67%,4880000
33306,03/01/2023,Borussioa M'Gladbach,Olschowsky,Torwart,8,"4,00",75%,0%,1640000
31618,03/01/2023,Borussioa M'Gladbach,Sippel,Torwart,-2,"-0,67",63%,67%,480000
33691,03/01/2023,Borussioa M'Gladbach,Dimmer,Torwart,0,-,-,-,160000
33319,03/01/2023,Borussioa M'Gladbach,Netz,Abwehr,3,"0,75",69%,53%,630000
33592,03/01/2023,Borussioa M'Gladbach,Itakura,Abwehr,12,"2,40",91%,52%,5460000
33258,03/01/2023,Borussioa M'Gladbach,Scally,Abwehr,24,"1,60",77%,68%,1360000
33167,03/01/2023,Borussioa M'Gladbach,Bensebaini,Abwehr,87,"6,21",77%,62%,8870000
33128,03/01/2023,Borussioa M'Gladbach,Lainer,Abwehr,0,"0,00",68%,33%,460000
32634,03/01/2023,Borussioa M'Gladbach,Doucouré,Abwehr,0,-,-,-,200000
31380,03/01/2023,Borussioa M'Gladbach,Jantschke,Abwehr,4,"2,00",89%,67%,220000
32472,03/01/2023,Borussioa M'Gladbach,Elvedi,Abwehr,50,"3,85",92%,74%,4480000
32311,03/01/2023,Borussioa M'Gladbach,M. Friedrich,Abwehr,30,"2,50",86%,72%,1830000
32931,03/01/2023,Borussioa M'Gladbach,Neuhaus,Mittelfeld,13,"2,17",75%,38%,6770000
33636,03/01/2023,Borussioa M'Gladbach,Fraulo,Mittelfeld,0,-,-,-,200000
33526,03/01/2023,Borussioa M'Gladbach,Noß,Mittelfeld,0,-,-,-,200000
33450,03/01/2023,Borussioa M'Gladbach,Koné,Mittelfeld,40,"2,86",87%,56%,4320000
33353,03/01/2023,Borussioa M'Gladbach,Reitz,Mittelfeld,0,-,100%,-,190000
32080,03/01/2023,Borussioa M'Gladbach,Hofmann,Mittelfeld,88,"6,77",79%,46%,14500000
32159,03/01/2023,Borussioa M'Gladbach,Kramer,Mittelfeld,9,"0,64",84%,42%,1080000
32447,03/01/2023,Borussioa M'Gladbach,Weigl,Mittelfeld,28,"2,55",88%,69%,3790000
33075,03/01/2023,Borussioa M'Gladbach,H. Wolf,Mittelfeld,2,"1,00",71%,63%,450000
32944,03/01/2023,Borussioa M'Gladbach,Müsel,Sturm,0,-,-,-,200000
33681,03/01/2023,Borussioa M'Gladbach,Ngoumou,Sturm,4,"0,67",71%,44%,590000
32968,03/01/2023,Borussioa M'Gladbach,Pléa,Sturm,50,"4,55",72%,42%,9150000
33618,03/01/2023,Borussioa M'Gladbach,Borges Sanches,Sturm,4,"1,33",83%,50%,260000
31596,03/01/2023,Borussioa M'Gladbach,P. Herrmann,Sturm,18,"2,25",69%,41%,660000
33152,03/01/2023,Borussioa M'Gladbach,Thuram,Sturm,92,"6,13",74%,45%,13190000
31243,03/01/2023,Borussioa M'Gladbach,Stindl,Sturm,34,"3,09",79%,38%,5250000
33698,03/01/2023,Eintrach Frankfurt,Simoni,Torwart,0,-,-,-,380000
33440,03/01/2023,Eintrach Frankfurt,Ramaj,Torwart,0,-,-,-,170000
31621,03/01/2023,Eintrach Frankfurt,Trapp,Torwart,22,"1,47",60%,100%,2360000
31458,03/01/2023,Eintrach Frankfurt,Grahl,Torwart,0,-,-,-,310000
31220,03/01/2023,Eintrach Frankfurt,Hasebe,Abwehr,9,"2,25",85%,67%,700000
33613,03/01/2023,Eintrach Frankfurt,Smolčić,Abwehr,9,"2,25",77%,87%,1330000
33094,03/01/2023,Eintrach Frankfurt,C. Lenz,Abwehr,27,"3,00",81%,55%,1840000
33031,03/01/2023,Eintrach Frankfurt,Touré,Abwehr,4,"2,00",81%,71%,680000
33029,03/01/2023,Eintrach Frankfurt,Tuta,Abwehr,30,"2,00",81%,45%,1800000
