Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
33690,29/12/2022,Borussia Dortmund,Pašalić,Mittelfeld,0,"0,00",100%,33%,230000
33608,29/12/2022,Borussia Dortmund,Gürpüz,Mittelfeld,0,-,-,-,450000
32677,29/12/2022,Borussia Dortmund,Özcan,Mittelfeld,22,"1,83",88%,49%,2530000
33497,29/12/2022,Borussia Dortmund,Kamara,Mittelfeld,0,-,-,-,170000
31935,29/12/2022,Borussia Dortmund,Can,Mittelfeld,14,"1,56",89%,56%,1100000
33309,29/12/2022,Borussia Dortmund,Bellingham,Mittelfeld,83,"5,53",83%,60%,13600000
32236,29/12/2022,Borussia Dortmund,Brandt,Mittelfeld,70,"4,67",83%,45%,9470000
32208,29/12/2022,Borussia Dortmund,Dahoud,Mittelfeld,9,"3,00",78%,56%,4600000
33260,29/12/2022,Borussia Dortmund,Moukoko,Sturm,53,"4,08",72%,43%,10030000
33687,29/12/2022,Borussia Dortmund,Njinmah,Sturm,0,"0,00",0%,50%,400000
33575,29/12/2022,Borussia Dortmund,Adeyemi,Sturm,13,"1,18",75%,42%,4710000
33569,29/12/2022,Borussia Dortmund,Bynoe-Gittens,Sturm,2,"0,50",79%,35%,3270000
31454,29/12/2022,Borussia Dortmund,Reus,Sturm,28,"3,11",78%,42%,10030000
33501,29/12/2022,Borussia Dortmund,Malen,Sturm,20,"2,00",78%,42%,4640000
33198,29/12/2022,Borussia Dortmund,Reyna,Sturm,22,"2,20",75%,46%,5610000
32197,29/12/2022,Borussia Dortmund,Modeste,Sturm,33,"2,54",62%,38%,3990000
32769,29/12/2022,Borussia Dortmund,Haller,Sturm,0,-,-,-,9750000
32342,29/12/2022,Borussia Dortmund,Hazard,Sturm,22,"1,69",80%,44%,1920000
32508,29/12/2022,Bayer Leverkusen,Hradecky,Torwart,25,"1,79",70%,100%,2060000
32007,29/12/2022,Bayer Leverkusen,Lomb,Torwart,0,-,-,-,170000
33479,29/12/2022,Bayer Leverkusen,Lunev,Torwart,0,"0,00",76%,-,170000
33366,29/12/2022,Bayer Leverkusen,Fosu-Mensah,Abwehr,8,"1,60",80%,58%,410000
33369,29/12/2022,Bayer Leverkusen,Frimpong,Abwehr,65,"4,33",79%,55%,6560000
33125,29/12/2022,Bayer Leverkusen,Sinkgraven,Abwehr,6,"1,50",71%,47%,370000
33511,29/12/2022,Bayer Leverkusen,Hincapié,Abwehr,31,"2,38",83%,53%,2970000
33481,29/12/2022,Bayer Leverkusen,Bakker,Abwehr,17,"1,31",77%,45%,1160000
32157,29/12/2022,Bayer Leverkusen,Tah,Abwehr,32,"2,13",89%,54%,2790000
33499,29/12/2022,Bayer Leverkusen,Kossounou ,Abwehr,14,"1,40",83%,55%,900000
33207,29/12/2022,Bayer Leverkusen,Tapsoba,Abwehr,35,"2,33",86%,59%,3540000
33449,29/12/2022,Bayer Leverkusen,Azhil,Mittelfeld,0,-,-,-,210000
33483,29/12/2022,Bayer Leverkusen,Sertdemir,Mittelfeld,0,-,-,-,190000
33189,29/12/2022,Bayer Leverkusen,Palacios,Mittelfeld,35,"3,50",85%,57%,4200000
33614,29/12/2022,Bayer Leverkusen,Eze,Mittelfeld,0,-,-,-,230000
32512,29/12/2022,Bayer Leverkusen,Charles Aránguiz,Mittelfeld,25,"2,50",83%,56%,1180000
32395,29/12/2022,Bayer Leverkusen,Amiri,Mittelfeld,21,"1,91",83%,48%,2880000
32155,29/12/2022,Bayer Leverkusen,Demirbay,Mittelfeld,46,"3,29",79%,36%,4780000
32129,29/12/2022,Bayer Leverkusen,Andrich,Mittelfeld,37,"2,85",84%,57%,3470000
33215,29/12/2022,Bayer Leverkusen,Wirtz,Mittelfeld,0,-,-,-,14200000
33556,29/12/2022,Bayer Leverkusen,Azmoun,Sturm,10,"1,25",59%,38%,1610000
33619,29/12/2022,Bayer Leverkusen,Hložek,Sturm,31,"2,38",83%,39%,3050000
33514,29/12/2022,Bayer Leverkusen,Adli,Sturm,11,"1,38",83%,37%,1630000
31764,29/12/2022,Bayer Leverkusen,Bellarabi,Sturm,0,"0,00",62%,50%,1430000
33179,29/12/2022,Bayer Leverkusen,Schick,Sturm,22,"2,00",71%,43%,10730000
33122,29/12/2022,Bayer Leverkusen,Diaby,Sturm,78,"5,20",81%,38%,12580000
33680,29/12/2022,Bayer Leverkusen,Hudson-Odoi,Sturm,18,"2,00",88%,58%,4080000
33663,29/12/2022,RB Leipzig,Nickisch,Torwart,0,-,-,-,170000
32575,29/12/2022,RB Leipzig,Gulácsi,Torwart,15,"2,50",85%,-,860000
32481,29/12/2022,RB Leipzig,Nyland,Torwart,5,"5,00",88%,-,250000
33664,29/12/2022,RB Leipzig,Schlieck,Torwart,0,-,-,-,170000
31827,29/12/2022,RB Leipzig,Blaswich,Torwart,19,"2,38",84%,100%,1820000
33434,29/12/2022,RB Leipzig,Simakan,Abwehr,31,"3,10",85%,50%,3010000
33433,29/12/2022,RB Leipzig,Gvardiol,Abwehr,22,"1,69",90%,60%,5660000
32824,29/12/2022,RB Leipzig,Diallo,Abwehr,24,"4,80",86%,56%,3300000
33436,29/12/2022,RB Leipzig,Raum,Abwehr,29,"2,07",81%,46%,4580000
33679,29/12/2022,RB Leipzig,Ba,Abwehr,0,-,-,-,360000
32581,29/12/2022,RB Leipzig,Klostermann,Abwehr,2,"2,00",75%,71%,2950000
32580,29/12/2022,RB Leipzig,Halstenberg,Abwehr,26,"2,17",85%,56%,2380000
32461,29/12/2022,RB Leipzig,Henrichs,Abwehr,32,"2,29",73%,61%,1990000
31846,29/12/2022,RB Leipzig,Orbán,Abwehr,82,"5,47",89%,62%,7960000
33540,29/12/2022,RB Leipzig,Clark,Mittelfeld,0,-,-,-,240000
33363,29/12/2022,RB Leipzig,Szoboszlai,Mittelfeld,63,"4,85",83%,47%,11310000
33200,29/12/2022,RB Leipzig,Dani Olmo,Mittelfeld,35,"3,50",80%,45%,9810000
31612,29/12/2022,RB Leipzig,Kampl,Mittelfeld,28,"2,00",91%,45%,1610000
32589,29/12/2022,RB Leipzig,Forsberg,Mittelfeld,29,"2,42",86%,46%,3800000
32800,29/12/2022,RB Leipzig,Laimer,Mittelfeld,7,"1,75",77%,50%,5260000
33023,29/12/2022,RB Leipzig,Haidara,Mittelfeld,16,"1,33",83%,30%,1540000
33133,29/12/2022,RB Leipzig,Schlager,Mittelfeld,26,"2,36",87%,46%,3350000
33151,29/12/2022,RB Leipzig,Nkunku,Sturm,102,"6,80",82%,43%,16830000
32591,29/12/2022,RB Leipzig,Y. Poulsen,Sturm,7,"1,17",42%,55%,1870000
33330,29/12/2022,RB Leipzig,Hugo Novoa,Sturm,11,"1,83",73%,41%,730000
32211,29/12/2022,RB Leipzig,Werner,Sturm,34,"3,78",75%,31%,11550000
33180,29/12/2022,RB Leipzig,André Silva,Sturm,40,"2,86",74%,41%,7290000
33257,29/12/2022,FC Union Berlin,L. Grill,Torwart,-5,"-1,25",66%,67%,250000
33091,29/12/2022,FC Union Berlin,Busk,Torwart,0,-,-,-,160000
32921,29/12/2022,FC Union Berlin,Rönnow,Torwart,42,"3,82",67%,75%,2630000
32883,29/12/2022,FC Union Berlin,Jaeckel,Abwehr,19,"1,90",80%,42%,570000
33141,29/12/2022,FC Union Berlin,Ryerson,Abwehr,34,"2,62",73%,49%,1870000
32340,29/12/2022,FC Union Berlin,Baumgartl,Abwehr,5,"1,25",83%,62%,860000
31864,29/12/2022,FC Union Berlin,Knoche,Abwehr,38,"2,71",81%,60%,2980000
33442,29/12/2022,FC Union Berlin,Puchacz,Abwehr,1,"1,00",73%,33%,430000
33609,29/12/2022,FC Union Berlin,Doekhi,Abwehr,26,"4,33",81%,61%,1910000
33659,29/12/2022,FC Union Berlin,Diogo Leite,Abwehr,26,"2,00",80%,57%,2180000
32057,29/12/2022,FC Union Berlin,Gießelmann,Abwehr,28,"2,55",75%,45%,1310000
33096,29/12/2022,FC Union Berlin,Trimmel,Abwehr,32,"2,46",64%,47%,1760000
33470,29/12/2022,FC Union Berlin,F. Schneider,Mittelfeld,0,-,-,-,190000
33550,29/12/2022,FC Union Berlin,Schäfer,Mittelfeld,14,"1,27",76%,46%,920000
33131,29/12/2022,FC Union Berlin,Dehl,Mittelfeld,0,-,-,-,230000
32924,29/12/2022,FC Union Berlin,Möhwald,Mittelfeld,0,-,-,-,320000
32073,29/12/2022,FC Union Berlin,R. Khedira,Mittelfeld,26,"1,86",75%,50%,1850000
32185,29/12/2022,FC Union Berlin,Öztunali,Mittelfeld,0,-,-,0%,260000
32251,29/12/2022,FC Union Berlin,Seguin,Mittelfeld,16,"2,29",77%,52%,530000
33661,29/12/2022,FC Union Berlin,Thorsby,Mittelfeld,15,"1,36",68%,44%,610000
32310,29/12/2022,FC Union Berlin,Haberer,Mittelfeld,40,"3,08",69%,39%,2440000
32324,29/12/2022,FC Union Berlin,Haraguchi,Mittelfeld,16,"2,00",81%,69%,540000
32532,29/12/2022,FC Union Berlin,Pantović,Mittelfeld,12,"1,50",69%,48%,520000
33411,29/12/2022,FC Union Berlin,Leweling,Sturm,6,"1,00",88%,41%,630000
33294,29/12/2022,FC Union Berlin,Maciejewski,Sturm,0,-,-,-,210000
32087,29/12/2022,FC Union Berlin,Michel,Sturm,31,"2,82",61%,40%,1400000
33616,29/12/2022,FC Union Berlin,Skarke,Sturm,0,"0,00",71%,27%,1960000
33641,29/12/2022,FC Union Berlin,Jordan,Sturm,48,"3,69",53%,44%,5820000
33135,29/12/2022,FC Union Berlin,S. Becker,Sturm,81,"5,40",69%,29%,8630000
33469,29/12/2022,FC Union Berlin,Behrens,Sturm,40,"2,67",63%,52%,2000000
33439,29/12/2022,SC Freiburg,Atubolu,Torwart,0,-,-,-,180000
32925,29/12/2022,SC Freiburg,Flekken,Torwart,55,"3,67",72%,86%,3700000
31881,29/12/2022,SC Freiburg,Uphoff,Torwart,0,-,-,-,190000
33461,29/12/2022,SC Freiburg,Sildillia,Abwehr,28,"2,00",75%,44%,1500000
33462,29/12/2022,SC Freiburg,Ezekwem,Abwehr,0,-,-,-,210000
32807,29/12/2022,SC Freiburg,Lienhart,Abwehr,43,"2,87",86%,67%,3660000
32597,29/12/2022,SC Freiburg,Kübler,Abwehr,31,"6,20",70%,51%,3990000
33541,29/12/2022,SC Freiburg,Siquet,Abwehr,1,"1,00",83%,75%,200000
32019,29/12/2022,SC Freiburg,C. Günter,Abwehr,40,"2,67",77%,38%,3420000
31910,29/12/2022,SC Freiburg,Ginter,Abwehr,74,"4,93",84%,66%,6920000
31751,29/12/2022,SC Freiburg,J. Schmid,Abwehr,0,-,-,-,390000
31453,29/12/2022,SC Freiburg,Gulde,Abwehr,4,"1,33",83%,50%,400000
32953,29/12/2022,SC Freiburg,K. Schlotterbeck,Abwehr,5,"2,50",100%,100%,2560000
33463,29/12/2022,SC Freiburg,Schade,Mittelfeld,13,"1,63",53%,50%,1930000
33576,29/12/2022,SC Freiburg,R. Wagner,Mittelfeld,0,"0,00",100%,0%,230000
33637,29/12/2022,SC Freiburg,Kyereh,Mittelfeld,17,"1,89",81%,43%,1760000
33458,29/12/2022,SC Freiburg,Weißhaupt ,Mittelfeld,12,"1,50",59%,53%,410000
33211,29/12/2022,SC Freiburg,Keitel,Mittelfeld,12,"1,33",83%,42%,640000
32398,29/12/2022,SC Freiburg,M. Eggestein,Mittelfeld,35,"2,69",79%,55%,2670000
31710,29/12/2022,SC Freiburg,Höfler,Mittelfeld,39,"2,60",85%,57%,3040000
33006,29/12/2022,SC Freiburg,Sallai,Mittelfeld,15,"2,14",76%,56%,2940000
33677,29/12/2022,SC Freiburg,Röhl,Mittelfeld,0,-,-,-,230000
32071,29/12/2022,SC Freiburg,Grifo,Mittelfeld,116,"7,73",80%,54%,15650000
31958,29/12/2022,SC Freiburg,Gregoritsch,Sturm,78,"5,20",56%,50%,9810000
33335,29/12/2022,SC Freiburg,Doan,Sturm,42,"2,80",74%,44%,5110000
32861,29/12/2022,SC Freiburg,Höler,Sturm,5,"0,71",59%,36%,3630000
33035,29/12/2022,SC Freiburg,Jeong,Sturm,21,"1,62",80%,39%,1290000
31395,29/12/2022,SC Freiburg,Petersen,Sturm,13,"1,30",50%,29%,730000
33494,29/12/2022,FC Köln,Urbig,Torwart,0,-,-,-,170000
31848,29/12/2022,FC Köln,T. Horn,Torwart,0,-,-,-,240000
32356,29/12/2022,FC Köln,Schwäbe,Torwart,12,"0,80",80%,100%,910000
33495,29/12/2022,FC Köln,Köbbing,Torwart,0,-,-,-,160000
33642,29/12/2022,FC Köln,Strauch,Abwehr,0,-,-,-,200000
33105,29/12/2022,FC Köln,Kilian,Abwehr,10,"0,77",86%,57%,880000
33632,29/12/2022,FC Köln,K. Pedersen,Abwehr,6,"1,20",75%,59%,270000
33688,29/12/2022,FC Köln,Smajić,Abwehr,0,-,-,-,210000
33552,29/12/2022,FC Köln,Chabot,Abwehr,10,"5,00",88%,58%,740000
33686,29/12/2022,FC Köln,Soldo,Abwehr,5,"1,00",78%,50%,490000
33051,29/12/2022,FC Köln,Schindler,Abwehr,12,"0,86",67%,53%,410000
32278,29/12/2022,FC Köln,Hector,Abwehr,45,"3,46",78%,69%,3770000
32744,29/12/2022,FC Köln,Hübers,Abwehr,22,"1,83",83%,57%,1620000
32628,29/12/2022,FC Köln,B. Schmitz,Abwehr,35,"2,50",63%,58%,1490000
32636,29/12/2022,FC Köln,Kainz,Mittelfeld,81,"5,79",73%,44%,9220000
33453,29/12/2022,FC Köln,Ljubičić,Mittelfeld,40,"4,44",82%,42%,5160000
33356,29/12/2022,FC Köln,Martel,Mittelfeld,19,"1,73",81%,54%,840000
33338,29/12/2022,FC Köln,Limnios,Mittelfeld,0,-,-,-,260000
33621,29/12/2022,FC Köln,Huseinbašić,Mittelfeld,20,"2,50",85%,39%,1700000
32668,29/12/2022,FC Köln,Duda,Mittelfeld,8,"0,62",78%,40%,930000
33157,29/12/2022,FC Köln,Skhiri,Mittelfeld,45,"3,21",89%,57%,4290000
32881,29/12/2022,FC Köln,Maina,Mittelfeld,30,"2,14",74%,40%,1770000
33562,29/12/2022,FC Köln,Olesen,Mittelfeld,5,"1,67",73%,60%,360000
33615,29/12/2022,FC Köln,Dietz,Sturm,13,"1,30",58%,42%,330000
33365,29/12/2022,FC Köln,Tigges,Sturm,35,"2,92",60%,44%,2580000
33270,29/12/2022,FC Köln,Lemperle,Sturm,1,"0,33",60%,17%,370000
33185,29/12/2022,FC Köln,Thielmann,Sturm,21,"2,10",69%,48%,1450000
33100,29/12/2022,FC Köln,S. Andersson,Sturm,0,-,-,-,290000
33077,29/12/2022,FC Köln,Adamyan,Sturm,17,"1,31",74%,27%,930000
31709,29/12/2022,FC Köln,Uth,Sturm,4,"1,33",83%,60%,1530000
33466,29/12/2022,FSV Mainz 05,Rieß,Torwart,0,-,-,-,170000
32364,29/12/2022,FSV Mainz 05,Zentner,Torwart,33,"2,20",48%,86%,1540000
32877,29/12/2022,FSV Mainz 05,Dahmen,Torwart,0,-,-,-,250000
33117,29/12/2022,FSV Mainz 05,E. Fernandes,Abwehr,30,"2,31",75%,54%,1560000
32989,29/12/2022,FSV Mainz 05,Aarón Martín,Abwehr,70,"4,67",83%,51%,5700000
33417,29/12/2022,FSV Mainz 05,Leitsch,Abwehr,13,"1,86",77%,67%,990000
31666,29/12/2022,FSV Mainz 05,Bell,Abwehr,25,"1,92",81%,48%,800000
32534,29/12/2022,FSV Mainz 05,A. Hack,Abwehr,17,"1,31",74%,54%,1330000
33478,29/12/2022,FSV Mainz 05,Widmer,Abwehr,36,"2,77",75%,57%,2680000
31762,29/12/2022,FSV Mainz 05,da Costa,Abwehr,12,"1,50",65%,50%,600000
33577,29/12/2022,FSV Mainz 05,Caci,Abwehr,27,"2,45",74%,47%,1090000
33477,29/12/2022,FSV Mainz 05,J. Lee,Mittelfeld,46,"3,07",77%,49%,2680000
33409,29/12/2022,FSV Mainz 05,Stach,Mittelfeld,51,"3,92",69%,60%,4680000
32992,29/12/2022,FSV Mainz 05,Barreiro,Mittelfeld,19,"1,58",70%,53%,1040000
33590,29/12/2022,FSV Mainz 05,E. Shabani,Mittelfeld,0,-,-,-,190000
32707,29/12/2022,FSV Mainz 05,Barkok,Mittelfeld,8,"1,33",82%,38%,370000
33654,29/12/2022,FSV Mainz 05,Fulgini,Mittelfeld,13,"0,93",82%,41%,580000
31959,29/12/2022,FSV Mainz 05,D. Kohr,Mittelfeld,42,"3,00",73%,52%,2250000
33578,29/12/2022,FSV Mainz 05,Weiper,Sturm,1,"1,00",100%,-,810000
33555,29/12/2022,FSV Mainz 05,Burgzorg,Sturm,9,"0,90",71%,31%,390000
33538,29/12/2022,FSV Mainz 05,Bobzien,Sturm,0,-,-,-,230000
33297,29/12/2022,FSV Mainz 05,Mustapha,Sturm,4,"1,00",53%,46%,230000
33124,29/12/2022,FSV Mainz 05,Ingvartsen,Sturm,33,"3,67",66%,34%,2260000
32948,29/12/2022,FSV Mainz 05,Burkardt,Sturm,27,"2,45",73%,42%,4170000
32544,29/12/2022,FSV Mainz 05,Onisiwo,Sturm,55,"3,67",62%,36%,4400000
33695,29/12/2022,FSV Mainz 05,Gruda,Sturm,0,-,-,-,300000
31310,29/12/2022,TSG Hoffenheim,Pentke,Torwart,0,-,-,-,180000
31489,29/12/2022,TSG Hoffenheim,Baumann,Torwart,45,"3,00",80%,100%,2850000
33397,29/12/2022,TSG Hoffenheim,Noll,Torwart,0,-,-,-,160000
33313,29/12/2022,TSG Hoffenheim,L. Philipp,Torwart,0,-,-,-,180000
33670,29/12/2022,TSG Hoffenheim,Quaresma,Abwehr,5,"1,67",88%,73%,360000
33669,29/12/2022,TSG Hoffenheim,Nsoki,Abwehr,9,"1,00",81%,52%,770000
33205,29/12/2022,TSG Hoffenheim,Angeliño,Abwehr,53,"3,79",70%,54%,6040000
33027,29/12/2022,TSG Hoffenheim,Lucas Ribeiro,Abwehr,0,-,-,-,230000
33026,29/12/2022,TSG Hoffenheim,Kabak,Abwehr,62,"4,43",85%,58%,5940000
33693,29/12/2022,TSG Hoffenheim,Quarshie,Abwehr,0,-,-,-,210000
32466,29/12/2022,TSG Hoffenheim,Kadeřábek,Abwehr,27,"2,08",70%,55%,1070000
31742,29/12/2022,TSG Hoffenheim,Bičakčić,Abwehr,0,-,-,-,360000
32162,29/12/2022,TSG Hoffenheim,Akpoguma,Abwehr,30,"2,31",79%,54%,1080000
31416,29/12/2022,TSG Hoffenheim,Vogt,Abwehr,34,"2,43",90%,47%,1970000
33580,29/12/2022,TSG Hoffenheim,F. Becker,Mittelfeld,0,-,-,-,230000
33437,29/12/2022,TSG Hoffenheim,Stiller,Mittelfeld,17,"1,89",78%,64%,1010000
31349,29/12/2022,TSG Hoffenheim,Rudy,Mittelfeld,16,"1,60",79%,46%,550000
33673,29/12/2022,TSG Hoffenheim,Damar,Mittelfeld,4,"1,00",81%,32%,320000
33504,29/12/2022,TSG Hoffenheim,Bischof,Mittelfeld,1,"1,00",75%,0%,320000
32680,29/12/2022,TSG Hoffenheim,Geiger,Mittelfeld,45,"3,21",86%,46%,3600000
33158,29/12/2022,TSG Hoffenheim,Skov,Mittelfeld,53,"3,79",72%,45%,4280000
32492,29/12/2022,TSG Hoffenheim,Prömel,Mittelfeld,32,"2,46",78%,52%,1860000
32977,29/12/2022,TSG Hoffenheim,Baumgartner,Mittelfeld,61,"4,07",73%,41%,6910000
33191,29/12/2022,TSG Hoffenheim,Dabbur,Sturm,39,"3,90",76%,33%,3940000
33536,29/12/2022,TSG Hoffenheim,Asllani,Sturm,1,"0,33",62%,33%,780000
32553,29/12/2022,TSG Hoffenheim,Kramarić,Sturm,41,"2,93",81%,47%,8530000
32842,29/12/2022,TSG Hoffenheim,Bebou,Sturm,0,-,-,-,4260000
32756,29/12/2022,TSG Hoffenheim,Bruun Larsen,Sturm,11,"1,10",77%,33%,720000
33377,29/12/2022,TSG Hoffenheim,Rutter,Sturm,32,"2,13",64%,39%,4500000
33692,29/12/2022,Borussioa M'Gladbach,Brüll,Torwart,0,-,-,-,160000
32306,29/12/2022,Borussioa M'Gladbach,Sommer,Torwart,44,"4,40",81%,67%,4740000
33306,29/12/2022,Borussioa M'Gladbach,Olschowsky,Torwart,8,"4,00",75%,0%,1650000
31618,29/12/2022,Borussioa M'Gladbach,Sippel,Torwart,-2,"-0,67",63%,67%,420000
33691,29/12/2022,Borussioa M'Gladbach,Dimmer,Torwart,0,-,-,-,170000
33319,29/12/2022,Borussioa M'Gladbach,Netz,Abwehr,3,"0,75",69%,53%,670000
33592,29/12/2022,Borussioa M'Gladbach,Itakura,Abwehr,12,"2,40",91%,52%,5480000
33258,29/12/2022,Borussioa M'Gladbach,Scally,Abwehr,24,"1,60",77%,68%,1390000
33167,29/12/2022,Borussioa M'Gladbach,Bensebaini,Abwehr,87,"6,21",77%,62%,8750000
33128,29/12/2022,Borussioa M'Gladbach,Lainer,Abwehr,0,"0,00",68%,33%,460000
32634,29/12/2022,Borussioa M'Gladbach,Doucouré,Abwehr,0,-,-,-,190000
31380,29/12/2022,Borussioa M'Gladbach,Jantschke,Abwehr,4,"2,00",89%,67%,250000
32472,29/12/2022,Borussioa M'Gladbach,Elvedi,Abwehr,50,"3,85",92%,74%,4590000
32311,29/12/2022,Borussioa M'Gladbach,M. Friedrich,Abwehr,30,"2,50",86%,72%,1850000
32931,29/12/2022,Borussioa M'Gladbach,Neuhaus,Mittelfeld,13,"2,17",75%,38%,6610000
33636,29/12/2022,Borussioa M'Gladbach,Fraulo,Mittelfeld,0,-,-,-,230000
33526,29/12/2022,Borussioa M'Gladbach,Noß,Mittelfeld,0,-,-,-,190000
33450,29/12/2022,Borussioa M'Gladbach,Koné,Mittelfeld,40,"2,86",87%,56%,4510000
33353,29/12/2022,Borussioa M'Gladbach,Reitz,Mittelfeld,0,-,100%,-,210000
32080,29/12/2022,Borussioa M'Gladbach,Hofmann,Mittelfeld,88,"6,77",79%,46%,14660000
32159,29/12/2022,Borussioa M'Gladbach,Kramer,Mittelfeld,9,"0,64",84%,42%,1060000
32447,29/12/2022,Borussioa M'Gladbach,Weigl,Mittelfeld,28,"2,55",88%,69%,3780000
33075,29/12/2022,Borussioa M'Gladbach,H. Wolf,Mittelfeld,2,"1,00",71%,63%,520000
32944,29/12/2022,Borussioa M'Gladbach,Müsel,Sturm,0,-,-,-,190000
33681,29/12/2022,Borussioa M'Gladbach,Ngoumou,Sturm,4,"0,67",71%,44%,590000
32968,29/12/2022,Borussioa M'Gladbach,Pléa,Sturm,50,"4,55",72%,42%,9580000
33618,29/12/2022,Borussioa M'Gladbach,Borges Sanches,Sturm,4,"1,33",83%,50%,280000
31596,29/12/2022,Borussioa M'Gladbach,P. Herrmann,Sturm,18,"2,25",69%,41%,750000
33152,29/12/2022,Borussioa M'Gladbach,Thuram,Sturm,92,"6,13",74%,45%,13260000
31243,29/12/2022,Borussioa M'Gladbach,Stindl,Sturm,34,"3,09",79%,38%,5140000
33698,29/12/2022,Eintrach Frankfurt,Simoni,Torwart,0,-,-,-,490000
33440,29/12/2022,Eintrach Frankfurt,Ramaj,Torwart,0,-,-,-,180000
31621,29/12/2022,Eintrach Frankfurt,Trapp,Torwart,22,"1,47",60%,100%,2440000
31458,29/12/2022,Eintrach Frankfurt,Grahl,Torwart,0,-,-,-,390000
31220,29/12/2022,Eintrach Frankfurt,Hasebe,Abwehr,9,"2,25",85%,67%,640000
33613,29/12/2022,Eintrach Frankfurt,Smolčić,Abwehr,9,"2,25",77%,87%,1230000
33094,29/12/2022,Eintrach Frankfurt,C. Lenz,Abwehr,27,"3,00",81%,55%,1820000
33031,29/12/2022,Eintrach Frankfurt,Touré,Abwehr,4,"2,00",81%,71%,800000
33029,29/12/2022,Eintrach Frankfurt,Tuta,Abwehr,30,"2,00",81%,45%,1710000
