Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
33483,01/01/2023,Bayer Leverkusen,Sertdemir,Mittelfeld,0,-,-,-,190000
33189,01/01/2023,Bayer Leverkusen,Palacios,Mittelfeld,35,"3,50",85%,57%,3900000
33614,01/01/2023,Bayer Leverkusen,Eze,Mittelfeld,0,-,-,-,240000
32512,01/01/2023,Bayer Leverkusen,Charles Aránguiz,Mittelfeld,25,"2,50",83%,56%,1160000
32395,01/01/2023,Bayer Leverkusen,Amiri,Mittelfeld,21,"1,91",83%,48%,2690000
32155,01/01/2023,Bayer Leverkusen,Demirbay,Mittelfeld,46,"3,29",79%,36%,4890000
32129,01/01/2023,Bayer Leverkusen,Andrich,Mittelfeld,37,"2,85",84%,57%,3550000
33215,01/01/2023,Bayer Leverkusen,Wirtz,Mittelfeld,0,-,-,-,14870000
33556,01/01/2023,Bayer Leverkusen,Azmoun,Sturm,10,"1,25",59%,38%,1570000
33619,01/01/2023,Bayer Leverkusen,Hložek,Sturm,31,"2,38",83%,39%,3030000
33514,01/01/2023,Bayer Leverkusen,Adli,Sturm,11,"1,38",83%,37%,1650000
31764,01/01/2023,Bayer Leverkusen,Bellarabi,Sturm,0,"0,00",62%,50%,1330000
33179,01/01/2023,Bayer Leverkusen,Schick,Sturm,22,"2,00",71%,43%,10650000
33122,01/01/2023,Bayer Leverkusen,Diaby,Sturm,78,"5,20",81%,38%,12650000
33680,01/01/2023,Bayer Leverkusen,Hudson-Odoi,Sturm,18,"2,00",88%,58%,4000000
33663,01/01/2023,RB Leipzig,Nickisch,Torwart,0,-,-,-,180000
32575,01/01/2023,RB Leipzig,Gulácsi,Torwart,15,"2,50",85%,-,920000
32481,01/01/2023,RB Leipzig,Nyland,Torwart,5,"5,00",88%,-,250000
33664,01/01/2023,RB Leipzig,Schlieck,Torwart,0,-,-,-,170000
31827,01/01/2023,RB Leipzig,Blaswich,Torwart,19,"2,38",84%,100%,1830000
33434,01/01/2023,RB Leipzig,Simakan,Abwehr,31,"3,10",85%,50%,3000000
33433,01/01/2023,RB Leipzig,Gvardiol,Abwehr,22,"1,69",90%,60%,5090000
32824,01/01/2023,RB Leipzig,Diallo,Abwehr,24,"4,80",86%,56%,3490000
33436,01/01/2023,RB Leipzig,Raum,Abwehr,29,"2,07",81%,46%,4200000
33679,01/01/2023,RB Leipzig,Ba,Abwehr,0,-,-,-,350000
32581,01/01/2023,RB Leipzig,Klostermann,Abwehr,2,"2,00",75%,71%,3210000
32580,01/01/2023,RB Leipzig,Halstenberg,Abwehr,26,"2,17",85%,56%,2220000
32461,01/01/2023,RB Leipzig,Henrichs,Abwehr,32,"2,29",73%,61%,2050000
31846,01/01/2023,RB Leipzig,Orbán,Abwehr,82,"5,47",89%,62%,8070000
33540,01/01/2023,RB Leipzig,Clark,Mittelfeld,0,-,-,-,220000
33363,01/01/2023,RB Leipzig,Szoboszlai,Mittelfeld,63,"4,85",83%,47%,11660000
33200,01/01/2023,RB Leipzig,Dani Olmo,Mittelfeld,35,"3,50",80%,45%,9930000
31612,01/01/2023,RB Leipzig,Kampl,Mittelfeld,28,"2,00",91%,45%,1660000
32589,01/01/2023,RB Leipzig,Forsberg,Mittelfeld,29,"2,42",86%,46%,3770000
32800,01/01/2023,RB Leipzig,Laimer,Mittelfeld,7,"1,75",77%,50%,4960000
33023,01/01/2023,RB Leipzig,Haidara,Mittelfeld,16,"1,33",83%,30%,1540000
33133,01/01/2023,RB Leipzig,Schlager,Mittelfeld,26,"2,36",87%,46%,3240000
33151,01/01/2023,RB Leipzig,Nkunku,Sturm,102,"6,80",82%,43%,17030000
32591,01/01/2023,RB Leipzig,Y. Poulsen,Sturm,7,"1,17",42%,55%,1830000
33330,01/01/2023,RB Leipzig,Hugo Novoa,Sturm,11,"1,83",73%,41%,720000
32211,01/01/2023,RB Leipzig,Werner,Sturm,34,"3,78",75%,31%,11500000
33180,01/01/2023,RB Leipzig,André Silva,Sturm,40,"2,86",74%,41%,7800000
33257,01/01/2023,FC Union Berlin,L. Grill,Torwart,-5,"-1,25",66%,67%,240000
33091,01/01/2023,FC Union Berlin,Busk,Torwart,0,-,-,-,160000
32921,01/01/2023,FC Union Berlin,Rönnow,Torwart,42,"3,82",67%,75%,2750000
31864,01/01/2023,FC Union Berlin,Knoche,Abwehr,38,"2,71",81%,60%,2790000
33659,01/01/2023,FC Union Berlin,Diogo Leite,Abwehr,26,"2,00",80%,57%,2090000
33609,01/01/2023,FC Union Berlin,Doekhi,Abwehr,26,"4,33",81%,61%,1950000
33141,01/01/2023,FC Union Berlin,Ryerson,Abwehr,34,"2,62",73%,49%,2000000
33096,01/01/2023,FC Union Berlin,Trimmel,Abwehr,32,"2,46",64%,47%,1930000
32883,01/01/2023,FC Union Berlin,Jaeckel,Abwehr,19,"1,90",80%,42%,600000
32340,01/01/2023,FC Union Berlin,Baumgartl,Abwehr,5,"1,25",83%,62%,810000
32057,01/01/2023,FC Union Berlin,Gießelmann,Abwehr,28,"2,55",75%,45%,1250000
32532,01/01/2023,FC Union Berlin,Pantović,Mittelfeld,12,"1,50",69%,48%,490000
32073,01/01/2023,FC Union Berlin,R. Khedira,Mittelfeld,26,"1,86",75%,50%,1870000
33550,01/01/2023,FC Union Berlin,Schäfer,Mittelfeld,14,"1,27",76%,46%,930000
33470,01/01/2023,FC Union Berlin,F. Schneider,Mittelfeld,0,-,-,-,200000
33661,01/01/2023,FC Union Berlin,Thorsby,Mittelfeld,15,"1,36",68%,44%,580000
32185,01/01/2023,FC Union Berlin,Öztunali,Mittelfeld,0,-,-,0%,240000
32310,01/01/2023,FC Union Berlin,Haberer,Mittelfeld,40,"3,08",69%,39%,2500000
32324,01/01/2023,FC Union Berlin,Haraguchi,Mittelfeld,16,"2,00",81%,69%,530000
33131,01/01/2023,FC Union Berlin,Dehl,Mittelfeld,0,-,-,-,220000
32251,01/01/2023,FC Union Berlin,Seguin,Mittelfeld,16,"2,29",77%,52%,500000
32924,01/01/2023,FC Union Berlin,Möhwald,Mittelfeld,0,-,-,-,310000
33641,01/01/2023,FC Union Berlin,Jordan,Sturm,48,"3,69",53%,44%,5470000
33616,01/01/2023,FC Union Berlin,Skarke,Sturm,0,"0,00",71%,27%,2110000
33135,01/01/2023,FC Union Berlin,S. Becker,Sturm,81,"5,40",69%,29%,8210000
33469,01/01/2023,FC Union Berlin,Behrens,Sturm,40,"2,67",63%,52%,1830000
33411,01/01/2023,FC Union Berlin,Leweling,Sturm,6,"1,00",88%,41%,570000
32087,01/01/2023,FC Union Berlin,Michel,Sturm,31,"2,82",61%,40%,1330000
33294,01/01/2023,FC Union Berlin,Maciejewski,Sturm,0,-,-,-,200000
33439,01/01/2023,SC Freiburg,Atubolu,Torwart,0,-,-,-,180000
32925,01/01/2023,SC Freiburg,Flekken,Torwart,55,"3,67",72%,86%,3830000
31881,01/01/2023,SC Freiburg,Uphoff,Torwart,0,-,-,-,200000
33461,01/01/2023,SC Freiburg,Sildillia,Abwehr,28,"2,00",75%,44%,1510000
33462,01/01/2023,SC Freiburg,Ezekwem,Abwehr,0,-,-,-,200000
32807,01/01/2023,SC Freiburg,Lienhart,Abwehr,43,"2,87",86%,67%,3690000
32597,01/01/2023,SC Freiburg,Kübler,Abwehr,31,"6,20",70%,51%,4050000
33541,01/01/2023,SC Freiburg,Siquet,Abwehr,1,"1,00",83%,75%,200000
32019,01/01/2023,SC Freiburg,C. Günter,Abwehr,40,"2,67",77%,38%,3570000
31910,01/01/2023,SC Freiburg,Ginter,Abwehr,74,"4,93",84%,66%,7070000
31751,01/01/2023,SC Freiburg,J. Schmid,Abwehr,0,-,-,-,410000
31453,01/01/2023,SC Freiburg,Gulde,Abwehr,4,"1,33",83%,50%,380000
32953,01/01/2023,SC Freiburg,K. Schlotterbeck,Abwehr,5,"2,50",100%,100%,2720000
33463,01/01/2023,SC Freiburg,Schade,Mittelfeld,13,"1,63",53%,50%,1890000
33576,01/01/2023,SC Freiburg,R. Wagner,Mittelfeld,0,"0,00",100%,0%,230000
33637,01/01/2023,SC Freiburg,Kyereh,Mittelfeld,17,"1,89",81%,43%,1630000
33458,01/01/2023,SC Freiburg,Weißhaupt ,Mittelfeld,12,"1,50",59%,53%,450000
33211,01/01/2023,SC Freiburg,Keitel,Mittelfeld,12,"1,33",83%,42%,600000
32398,01/01/2023,SC Freiburg,M. Eggestein,Mittelfeld,35,"2,69",79%,55%,2520000
31710,01/01/2023,SC Freiburg,Höfler,Mittelfeld,39,"2,60",85%,57%,3160000
33006,01/01/2023,SC Freiburg,Sallai,Mittelfeld,15,"2,14",76%,56%,2920000
33677,01/01/2023,SC Freiburg,Röhl,Mittelfeld,0,-,-,-,220000
32071,01/01/2023,SC Freiburg,Grifo,Mittelfeld,116,"7,73",80%,54%,16040000
31958,01/01/2023,SC Freiburg,Gregoritsch,Sturm,78,"5,20",56%,50%,8860000
33335,01/01/2023,SC Freiburg,Doan,Sturm,42,"2,80",74%,44%,5110000
32861,01/01/2023,SC Freiburg,Höler,Sturm,5,"0,71",59%,36%,3360000
33035,01/01/2023,SC Freiburg,Jeong,Sturm,21,"1,62",80%,39%,1290000
31395,01/01/2023,SC Freiburg,Petersen,Sturm,13,"1,30",50%,29%,710000
33494,01/01/2023,FC Köln,Urbig,Torwart,0,-,-,-,170000
31848,01/01/2023,FC Köln,T. Horn,Torwart,0,-,-,-,250000
32356,01/01/2023,FC Köln,Schwäbe,Torwart,12,"0,80",80%,100%,1000000
33495,01/01/2023,FC Köln,Köbbing,Torwart,0,-,-,-,160000
33642,01/01/2023,FC Köln,Strauch,Abwehr,0,-,-,-,200000
33105,01/01/2023,FC Köln,Kilian,Abwehr,10,"0,77",86%,57%,860000
33632,01/01/2023,FC Köln,K. Pedersen,Abwehr,6,"1,20",75%,59%,240000
33688,01/01/2023,FC Köln,Smajić,Abwehr,0,-,-,-,210000
33552,01/01/2023,FC Köln,Chabot,Abwehr,10,"5,00",88%,58%,730000
33686,01/01/2023,FC Köln,Soldo,Abwehr,5,"1,00",78%,50%,450000
33051,01/01/2023,FC Köln,Schindler,Abwehr,12,"0,86",67%,53%,400000
32278,01/01/2023,FC Köln,Hector,Abwehr,45,"3,46",78%,69%,3890000
32744,01/01/2023,FC Köln,Hübers,Abwehr,22,"1,83",83%,57%,1520000
32628,01/01/2023,FC Köln,B. Schmitz,Abwehr,35,"2,50",63%,58%,1260000
32636,01/01/2023,FC Köln,Kainz,Mittelfeld,81,"5,79",73%,44%,9220000
33453,01/01/2023,FC Köln,Ljubičić,Mittelfeld,40,"4,44",82%,42%,5100000
33356,01/01/2023,FC Köln,Martel,Mittelfeld,19,"1,73",81%,54%,820000
33338,01/01/2023,FC Köln,Limnios,Mittelfeld,0,-,-,-,260000
33621,01/01/2023,FC Köln,Huseinbašić,Mittelfeld,20,"2,50",85%,39%,1760000
32668,01/01/2023,FC Köln,Duda,Mittelfeld,8,"0,62",78%,40%,930000
33157,01/01/2023,FC Köln,Skhiri,Mittelfeld,45,"3,21",89%,57%,4430000
32881,01/01/2023,FC Köln,Maina,Mittelfeld,30,"2,14",74%,40%,1760000
33562,01/01/2023,FC Köln,Olesen,Mittelfeld,5,"1,67",73%,60%,330000
33615,01/01/2023,FC Köln,Dietz,Sturm,13,"1,30",58%,42%,320000
33365,01/01/2023,FC Köln,Tigges,Sturm,35,"2,92",60%,44%,2750000
33270,01/01/2023,FC Köln,Lemperle,Sturm,1,"0,33",60%,17%,370000
33185,01/01/2023,FC Köln,Thielmann,Sturm,21,"2,10",69%,48%,1330000
33100,01/01/2023,FC Köln,S. Andersson,Sturm,0,-,-,-,260000
33077,01/01/2023,FC Köln,Adamyan,Sturm,17,"1,31",74%,27%,880000
31709,01/01/2023,FC Köln,Uth,Sturm,4,"1,33",83%,60%,1380000
33466,01/01/2023,FSV Mainz 05,Rieß,Torwart,0,-,-,-,160000
32364,01/01/2023,FSV Mainz 05,Zentner,Torwart,33,"2,20",48%,86%,1480000
32877,01/01/2023,FSV Mainz 05,Dahmen,Torwart,0,-,-,-,220000
33117,01/01/2023,FSV Mainz 05,E. Fernandes,Abwehr,30,"2,31",75%,54%,1680000
32989,01/01/2023,FSV Mainz 05,Aarón Martín,Abwehr,70,"4,67",83%,51%,5770000
33417,01/01/2023,FSV Mainz 05,Leitsch,Abwehr,13,"1,86",77%,67%,970000
31666,01/01/2023,FSV Mainz 05,Bell,Abwehr,25,"1,92",81%,48%,700000
32534,01/01/2023,FSV Mainz 05,A. Hack,Abwehr,17,"1,31",74%,54%,1340000
33478,01/01/2023,FSV Mainz 05,Widmer,Abwehr,36,"2,77",75%,57%,2810000
31762,01/01/2023,FSV Mainz 05,da Costa,Abwehr,12,"1,50",65%,50%,560000
33577,01/01/2023,FSV Mainz 05,Caci,Abwehr,27,"2,45",74%,47%,1090000
33477,01/01/2023,FSV Mainz 05,J. Lee,Mittelfeld,46,"3,07",77%,49%,2780000
33409,01/01/2023,FSV Mainz 05,Stach,Mittelfeld,51,"3,92",69%,60%,4570000
32992,01/01/2023,FSV Mainz 05,Barreiro,Mittelfeld,19,"1,58",70%,53%,1080000
33590,01/01/2023,FSV Mainz 05,E. Shabani,Mittelfeld,0,-,-,-,200000
32707,01/01/2023,FSV Mainz 05,Barkok,Mittelfeld,8,"1,33",82%,38%,370000
33654,01/01/2023,FSV Mainz 05,Fulgini,Mittelfeld,13,"0,93",82%,41%,550000
31959,01/01/2023,FSV Mainz 05,D. Kohr,Mittelfeld,42,"3,00",73%,52%,2200000
33578,01/01/2023,FSV Mainz 05,Weiper,Sturm,1,"1,00",100%,-,710000
33555,01/01/2023,FSV Mainz 05,Burgzorg,Sturm,9,"0,90",71%,31%,380000
33538,01/01/2023,FSV Mainz 05,Bobzien,Sturm,0,-,-,-,240000
33297,01/01/2023,FSV Mainz 05,Mustapha,Sturm,4,"1,00",53%,46%,220000
33124,01/01/2023,FSV Mainz 05,Ingvartsen,Sturm,33,"3,67",66%,34%,2220000
32948,01/01/2023,FSV Mainz 05,Burkardt,Sturm,27,"2,45",73%,42%,4030000
32544,01/01/2023,FSV Mainz 05,Onisiwo,Sturm,55,"3,67",62%,36%,4470000
33695,01/01/2023,FSV Mainz 05,Gruda,Sturm,0,-,-,-,280000
31310,01/01/2023,TSG Hoffenheim,Pentke,Torwart,0,-,-,-,160000
31489,01/01/2023,TSG Hoffenheim,Baumann,Torwart,45,"3,00",80%,100%,2930000
33397,01/01/2023,TSG Hoffenheim,Noll,Torwart,0,-,-,-,160000
33313,01/01/2023,TSG Hoffenheim,L. Philipp,Torwart,0,-,-,-,170000
33670,01/01/2023,TSG Hoffenheim,Quaresma,Abwehr,5,"1,67",88%,73%,370000
33669,01/01/2023,TSG Hoffenheim,Nsoki,Abwehr,9,"1,00",81%,52%,720000
33205,01/01/2023,TSG Hoffenheim,Angeliño,Abwehr,53,"3,79",70%,54%,5700000
33027,01/01/2023,TSG Hoffenheim,Lucas Ribeiro,Abwehr,0,-,-,-,220000
33026,01/01/2023,TSG Hoffenheim,Kabak,Abwehr,62,"4,43",85%,58%,6070000
33693,01/01/2023,TSG Hoffenheim,Quarshie,Abwehr,0,-,-,-,210000
32466,01/01/2023,TSG Hoffenheim,Kadeřábek,Abwehr,27,"2,08",70%,55%,1020000
31742,01/01/2023,TSG Hoffenheim,Bičakčić,Abwehr,0,-,-,-,350000
32162,01/01/2023,TSG Hoffenheim,Akpoguma,Abwehr,30,"2,31",79%,54%,1080000
31416,01/01/2023,TSG Hoffenheim,Vogt,Abwehr,34,"2,43",90%,47%,1950000
33580,01/01/2023,TSG Hoffenheim,F. Becker,Mittelfeld,0,-,-,-,220000
33437,01/01/2023,TSG Hoffenheim,Stiller,Mittelfeld,17,"1,89",78%,64%,940000
31349,01/01/2023,TSG Hoffenheim,Rudy,Mittelfeld,16,"1,60",79%,46%,540000
33673,01/01/2023,TSG Hoffenheim,Damar,Mittelfeld,4,"1,00",81%,32%,340000
33504,01/01/2023,TSG Hoffenheim,Bischof,Mittelfeld,1,"1,00",75%,0%,320000
32680,01/01/2023,TSG Hoffenheim,Geiger,Mittelfeld,45,"3,21",86%,46%,3670000
33158,01/01/2023,TSG Hoffenheim,Skov,Mittelfeld,53,"3,79",72%,45%,4400000
32492,01/01/2023,TSG Hoffenheim,Prömel,Mittelfeld,32,"2,46",78%,52%,1850000
32977,01/01/2023,TSG Hoffenheim,Baumgartner,Mittelfeld,61,"4,07",73%,41%,6990000
33191,01/01/2023,TSG Hoffenheim,Dabbur,Sturm,39,"3,90",76%,33%,3770000
33536,01/01/2023,TSG Hoffenheim,Asllani,Sturm,1,"0,33",62%,33%,740000
32553,01/01/2023,TSG Hoffenheim,Kramarić,Sturm,41,"2,93",81%,47%,8610000
32842,01/01/2023,TSG Hoffenheim,Bebou,Sturm,0,-,-,-,4150000
32756,01/01/2023,TSG Hoffenheim,Bruun Larsen,Sturm,11,"1,10",77%,33%,750000
33377,01/01/2023,TSG Hoffenheim,Rutter,Sturm,32,"2,13",64%,39%,4520000
33692,01/01/2023,Borussioa M'Gladbach,Brüll,Torwart,0,-,-,-,160000
32306,01/01/2023,Borussioa M'Gladbach,Sommer,Torwart,44,"4,40",81%,67%,4880000
33306,01/01/2023,Borussioa M'Gladbach,Olschowsky,Torwart,8,"4,00",75%,0%,1720000
31618,01/01/2023,Borussioa M'Gladbach,Sippel,Torwart,-2,"-0,67",63%,67%,460000
33691,01/01/2023,Borussioa M'Gladbach,Dimmer,Torwart,0,-,-,-,160000
33319,01/01/2023,Borussioa M'Gladbach,Netz,Abwehr,3,"0,75",69%,53%,660000
33592,01/01/2023,Borussioa M'Gladbach,Itakura,Abwehr,12,"2,40",91%,52%,5560000
33258,01/01/2023,Borussioa M'Gladbach,Scally,Abwehr,24,"1,60",77%,68%,1390000
33167,01/01/2023,Borussioa M'Gladbach,Bensebaini,Abwehr,87,"6,21",77%,62%,8820000
33128,01/01/2023,Borussioa M'Gladbach,Lainer,Abwehr,0,"0,00",68%,33%,460000
32634,01/01/2023,Borussioa M'Gladbach,Doucouré,Abwehr,0,-,-,-,190000
31380,01/01/2023,Borussioa M'Gladbach,Jantschke,Abwehr,4,"2,00",89%,67%,240000
32472,01/01/2023,Borussioa M'Gladbach,Elvedi,Abwehr,50,"3,85",92%,74%,4360000
32311,01/01/2023,Borussioa M'Gladbach,M. Friedrich,Abwehr,30,"2,50",86%,72%,1840000
32931,01/01/2023,Borussioa M'Gladbach,Neuhaus,Mittelfeld,13,"2,17",75%,38%,6840000
33636,01/01/2023,Borussioa M'Gladbach,Fraulo,Mittelfeld,0,-,-,-,210000
33526,01/01/2023,Borussioa M'Gladbach,Noß,Mittelfeld,0,-,-,-,190000
33450,01/01/2023,Borussioa M'Gladbach,Koné,Mittelfeld,40,"2,86",87%,56%,4290000
33353,01/01/2023,Borussioa M'Gladbach,Reitz,Mittelfeld,0,-,100%,-,190000
32080,01/01/2023,Borussioa M'Gladbach,Hofmann,Mittelfeld,88,"6,77",79%,46%,14680000
32159,01/01/2023,Borussioa M'Gladbach,Kramer,Mittelfeld,9,"0,64",84%,42%,1060000
32447,01/01/2023,Borussioa M'Gladbach,Weigl,Mittelfeld,28,"2,55",88%,69%,3750000
33075,01/01/2023,Borussioa M'Gladbach,H. Wolf,Mittelfeld,2,"1,00",71%,63%,460000
32944,01/01/2023,Borussioa M'Gladbach,Müsel,Sturm,0,-,-,-,200000
33681,01/01/2023,Borussioa M'Gladbach,Ngoumou,Sturm,4,"0,67",71%,44%,570000
32968,01/01/2023,Borussioa M'Gladbach,Pléa,Sturm,50,"4,55",72%,42%,9750000
33618,01/01/2023,Borussioa M'Gladbach,Borges Sanches,Sturm,4,"1,33",83%,50%,280000
31596,01/01/2023,Borussioa M'Gladbach,P. Herrmann,Sturm,18,"2,25",69%,41%,670000
33152,01/01/2023,Borussioa M'Gladbach,Thuram,Sturm,92,"6,13",74%,45%,13080000
31243,01/01/2023,Borussioa M'Gladbach,Stindl,Sturm,34,"3,09",79%,38%,5120000
33698,01/01/2023,Eintrach Frankfurt,Simoni,Torwart,0,-,-,-,410000
33440,01/01/2023,Eintrach Frankfurt,Ramaj,Torwart,0,-,-,-,180000
31621,01/01/2023,Eintrach Frankfurt,Trapp,Torwart,22,"1,47",60%,100%,2370000
31458,01/01/2023,Eintrach Frankfurt,Grahl,Torwart,0,-,-,-,340000
31220,01/01/2023,Eintrach Frankfurt,Hasebe,Abwehr,9,"2,25",85%,67%,670000
33613,01/01/2023,Eintrach Frankfurt,Smolčić,Abwehr,9,"2,25",77%,87%,1250000
33094,01/01/2023,Eintrach Frankfurt,C. Lenz,Abwehr,27,"3,00",81%,55%,1810000
33031,01/01/2023,Eintrach Frankfurt,Touré,Abwehr,4,"2,00",81%,71%,730000
33029,01/01/2023,Eintrach Frankfurt,Tuta,Abwehr,30,"2,00",81%,45%,1780000
32963,01/01/2023,Eintrach Frankfurt,N'Dicka,Abwehr,33,"2,20",86%,55%,2930000
