Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
33137,15/12/2022,Borussia Dortmund,Mateu Morey,Abwehr,0,-,-,-,990000
33259,15/12/2022,Borussia Dortmund,Meunier,Abwehr,23,"2,88",72%,52%,2370000
33432,15/12/2022,Borussia Dortmund,S. Coulibaly,Abwehr,0,-,-,-,200000
33509,15/12/2022,Borussia Dortmund,A. Papadopoulos,Abwehr,2,"2,00",89%,33%,240000
33567,15/12/2022,Borussia Dortmund,Rothe,Abwehr,4,"4,00",100%,100%,250000
31002,15/12/2022,Borussia Dortmund,Hummels,Abwehr,52,"4,00",88%,59%,5490000
32632,15/12/2022,Borussia Dortmund,Raphaël Guerreiro,Abwehr,47,"3,92",86%,59%,5470000
32556,15/12/2022,Borussia Dortmund,Passlack,Abwehr,4,"2,00",73%,80%,270000
31779,15/12/2022,Borussia Dortmund,N. Schulz,Abwehr,0,-,-,-,320000
32122,15/12/2022,Borussia Dortmund,Süle,Abwehr,34,"2,83",89%,56%,3960000
32546,15/12/2022,Borussia Dortmund,M. Wolf,Abwehr,34,"3,40",73%,57%,2380000
33690,15/12/2022,Borussia Dortmund,Pašalić,Mittelfeld,0,"0,00",100%,33%,220000
33608,15/12/2022,Borussia Dortmund,Gürpüz,Mittelfeld,0,-,-,-,200000
32677,15/12/2022,Borussia Dortmund,Özcan,Mittelfeld,22,"1,83",88%,49%,2650000
33497,15/12/2022,Borussia Dortmund,Kamara,Mittelfeld,0,-,-,-,180000
31935,15/12/2022,Borussia Dortmund,Can,Mittelfeld,14,"1,56",89%,56%,1170000
33309,15/12/2022,Borussia Dortmund,Bellingham,Mittelfeld,83,"5,53",83%,60%,12870000
32236,15/12/2022,Borussia Dortmund,Brandt,Mittelfeld,70,"4,67",83%,45%,10120000
32208,15/12/2022,Borussia Dortmund,Dahoud,Mittelfeld,9,"3,00",78%,56%,4890000
33260,15/12/2022,Borussia Dortmund,Moukoko,Sturm,53,"4,08",72%,43%,8760000
33687,15/12/2022,Borussia Dortmund,Njinmah,Sturm,0,"0,00",0%,50%,220000
33575,15/12/2022,Borussia Dortmund,Adeyemi,Sturm,13,"1,18",75%,42%,4560000
33569,15/12/2022,Borussia Dortmund,Bynoe-Gittens,Sturm,2,"0,50",79%,35%,4200000
31454,15/12/2022,Borussia Dortmund,Reus,Sturm,28,"3,11",78%,42%,10040000
33501,15/12/2022,Borussia Dortmund,Malen,Sturm,20,"2,00",78%,42%,4290000
33198,15/12/2022,Borussia Dortmund,Reyna,Sturm,22,"2,20",75%,46%,5270000
32197,15/12/2022,Borussia Dortmund,Modeste,Sturm,33,"2,54",62%,38%,3950000
32769,15/12/2022,Borussia Dortmund,Haller,Sturm,0,-,-,-,6940000
32342,15/12/2022,Borussia Dortmund,Hazard,Sturm,22,"1,69",80%,44%,1900000
32508,15/12/2022,Bayer Leverkusen,Hradecky,Torwart,25,"1,79",70%,100%,1830000
32007,15/12/2022,Bayer Leverkusen,Lomb,Torwart,0,-,-,-,180000
33479,15/12/2022,Bayer Leverkusen,Lunev,Torwart,0,"0,00",76%,-,190000
33366,15/12/2022,Bayer Leverkusen,Fosu-Mensah,Abwehr,8,"1,60",80%,58%,490000
33369,15/12/2022,Bayer Leverkusen,Frimpong,Abwehr,65,"4,33",79%,55%,6650000
33125,15/12/2022,Bayer Leverkusen,Sinkgraven,Abwehr,6,"1,50",71%,47%,400000
33511,15/12/2022,Bayer Leverkusen,Hincapié,Abwehr,31,"2,38",83%,53%,3040000
33481,15/12/2022,Bayer Leverkusen,Bakker,Abwehr,17,"1,31",77%,45%,1520000
32157,15/12/2022,Bayer Leverkusen,Tah,Abwehr,32,"2,13",89%,54%,2610000
33499,15/12/2022,Bayer Leverkusen,Kossounou ,Abwehr,14,"1,40",83%,55%,1060000
33207,15/12/2022,Bayer Leverkusen,Tapsoba,Abwehr,35,"2,33",86%,59%,3410000
33449,15/12/2022,Bayer Leverkusen,Azhil,Mittelfeld,0,-,-,-,200000
33483,15/12/2022,Bayer Leverkusen,Sertdemir,Mittelfeld,0,-,-,-,180000
33189,15/12/2022,Bayer Leverkusen,Palacios,Mittelfeld,35,"3,50",85%,57%,3530000
33614,15/12/2022,Bayer Leverkusen,Eze,Mittelfeld,0,-,-,-,250000
32512,15/12/2022,Bayer Leverkusen,Charles Aránguiz,Mittelfeld,25,"2,50",83%,56%,1230000
32395,15/12/2022,Bayer Leverkusen,Amiri,Mittelfeld,21,"1,91",83%,48%,2820000
32155,15/12/2022,Bayer Leverkusen,Demirbay,Mittelfeld,46,"3,29",79%,36%,4640000
32129,15/12/2022,Bayer Leverkusen,Andrich,Mittelfeld,37,"2,85",84%,57%,3520000
33215,15/12/2022,Bayer Leverkusen,Wirtz,Mittelfeld,0,-,-,-,13600000
33556,15/12/2022,Bayer Leverkusen,Azmoun,Sturm,10,"1,25",59%,38%,1560000
33619,15/12/2022,Bayer Leverkusen,Hložek,Sturm,31,"2,38",83%,39%,2800000
33514,15/12/2022,Bayer Leverkusen,Adli,Sturm,11,"1,38",83%,37%,1870000
31764,15/12/2022,Bayer Leverkusen,Bellarabi,Sturm,0,"0,00",62%,50%,1430000
33179,15/12/2022,Bayer Leverkusen,Schick,Sturm,22,"2,00",71%,43%,10500000
33122,15/12/2022,Bayer Leverkusen,Diaby,Sturm,78,"5,20",81%,38%,12510000
33680,15/12/2022,Bayer Leverkusen,Hudson-Odoi,Sturm,18,"2,00",88%,58%,3850000
33663,15/12/2022,RB Leipzig,Nickisch,Torwart,0,-,-,-,170000
32575,15/12/2022,RB Leipzig,Gulácsi,Torwart,15,"2,50",85%,-,890000
32481,15/12/2022,RB Leipzig,Nyland,Torwart,5,"5,00",88%,-,270000
33664,15/12/2022,RB Leipzig,Schlieck,Torwart,0,-,-,-,170000
31827,15/12/2022,RB Leipzig,Blaswich,Torwart,19,"2,38",84%,100%,1460000
33434,15/12/2022,RB Leipzig,Simakan,Abwehr,31,"3,10",85%,50%,2760000
33433,15/12/2022,RB Leipzig,Gvardiol,Abwehr,22,"1,69",90%,60%,4710000
32824,15/12/2022,RB Leipzig,Diallo,Abwehr,24,"4,80",86%,56%,3080000
33436,15/12/2022,RB Leipzig,Raum,Abwehr,29,"2,07",81%,46%,4480000
33679,15/12/2022,RB Leipzig,Ba,Abwehr,0,-,-,-,270000
32581,15/12/2022,RB Leipzig,Klostermann,Abwehr,2,"2,00",75%,71%,2940000
32580,15/12/2022,RB Leipzig,Halstenberg,Abwehr,26,"2,17",85%,56%,1960000
32461,15/12/2022,RB Leipzig,Henrichs,Abwehr,32,"2,29",73%,61%,1860000
31846,15/12/2022,RB Leipzig,Orbán,Abwehr,82,"5,47",89%,62%,7700000
33540,15/12/2022,RB Leipzig,Clark,Mittelfeld,0,-,-,-,250000
33363,15/12/2022,RB Leipzig,Szoboszlai,Mittelfeld,63,"4,85",83%,47%,11700000
33200,15/12/2022,RB Leipzig,Dani Olmo,Mittelfeld,35,"3,50",80%,45%,9520000
31612,15/12/2022,RB Leipzig,Kampl,Mittelfeld,28,"2,00",91%,45%,1680000
32589,15/12/2022,RB Leipzig,Forsberg,Mittelfeld,29,"2,42",86%,46%,3940000
32800,15/12/2022,RB Leipzig,Laimer,Mittelfeld,7,"1,75",77%,50%,4460000
33023,15/12/2022,RB Leipzig,Haidara,Mittelfeld,16,"1,33",83%,30%,1400000
33133,15/12/2022,RB Leipzig,Schlager,Mittelfeld,26,"2,36",87%,46%,3740000
33151,15/12/2022,RB Leipzig,Nkunku,Sturm,102,"6,80",82%,43%,15150000
32591,15/12/2022,RB Leipzig,Y. Poulsen,Sturm,7,"1,17",42%,55%,1820000
33330,15/12/2022,RB Leipzig,Hugo Novoa,Sturm,11,"1,83",73%,41%,900000
32211,15/12/2022,RB Leipzig,Werner,Sturm,34,"3,78",75%,31%,11700000
33180,15/12/2022,RB Leipzig,André Silva,Sturm,40,"2,86",74%,41%,7060000
33257,15/12/2022,FC Union Berlin,L. Grill,Torwart,-5,"-1,25",66%,67%,270000
33091,15/12/2022,FC Union Berlin,Busk,Torwart,0,-,-,-,170000
32921,15/12/2022,FC Union Berlin,Rönnow,Torwart,42,"3,82",67%,75%,2630000
32883,15/12/2022,FC Union Berlin,Jaeckel,Abwehr,19,"1,90",80%,42%,590000
33141,15/12/2022,FC Union Berlin,Ryerson,Abwehr,34,"2,62",73%,49%,1850000
32340,15/12/2022,FC Union Berlin,Baumgartl,Abwehr,5,"1,25",83%,62%,860000
31864,15/12/2022,FC Union Berlin,Knoche,Abwehr,38,"2,71",81%,60%,2630000
33442,15/12/2022,FC Union Berlin,Puchacz,Abwehr,1,"1,00",73%,33%,220000
33609,15/12/2022,FC Union Berlin,Doekhi,Abwehr,26,"4,33",81%,61%,1590000
33659,15/12/2022,FC Union Berlin,Diogo Leite,Abwehr,26,"2,00",80%,57%,2220000
32057,15/12/2022,FC Union Berlin,Gießelmann,Abwehr,28,"2,55",75%,45%,1080000
33096,15/12/2022,FC Union Berlin,Trimmel,Abwehr,32,"2,46",64%,47%,2290000
33470,15/12/2022,FC Union Berlin,F. Schneider,Mittelfeld,0,-,-,-,200000
33550,15/12/2022,FC Union Berlin,Schäfer,Mittelfeld,14,"1,27",76%,46%,900000
33131,15/12/2022,FC Union Berlin,Dehl,Mittelfeld,0,-,-,-,180000
32924,15/12/2022,FC Union Berlin,Möhwald,Mittelfeld,0,-,-,-,330000
32073,15/12/2022,FC Union Berlin,R. Khedira,Mittelfeld,26,"1,86",75%,50%,1580000
32185,15/12/2022,FC Union Berlin,Öztunali,Mittelfeld,0,-,-,0%,310000
32251,15/12/2022,FC Union Berlin,Seguin,Mittelfeld,16,"2,29",77%,52%,580000
33661,15/12/2022,FC Union Berlin,Thorsby,Mittelfeld,15,"1,36",68%,44%,670000
32310,15/12/2022,FC Union Berlin,Haberer,Mittelfeld,40,"3,08",69%,39%,2730000
32324,15/12/2022,FC Union Berlin,Haraguchi,Mittelfeld,16,"2,00",81%,69%,730000
32532,15/12/2022,FC Union Berlin,Pantović,Mittelfeld,12,"1,50",69%,48%,480000
33411,15/12/2022,FC Union Berlin,Leweling,Sturm,6,"1,00",88%,41%,490000
33294,15/12/2022,FC Union Berlin,Maciejewski,Sturm,0,-,-,-,210000
32087,15/12/2022,FC Union Berlin,Michel,Sturm,31,"2,82",61%,40%,1410000
33616,15/12/2022,FC Union Berlin,Skarke,Sturm,0,"0,00",71%,27%,1390000
33641,15/12/2022,FC Union Berlin,Jordan,Sturm,48,"3,69",53%,44%,5530000
33135,15/12/2022,FC Union Berlin,S. Becker,Sturm,81,"5,40",69%,29%,8140000
33469,15/12/2022,FC Union Berlin,Behrens,Sturm,40,"2,67",63%,52%,1950000
33439,15/12/2022,SC Freiburg,Atubolu,Torwart,0,-,-,-,180000
32925,15/12/2022,SC Freiburg,Flekken,Torwart,55,"3,67",72%,86%,3510000
31881,15/12/2022,SC Freiburg,Uphoff,Torwart,0,-,-,-,200000
33461,15/12/2022,SC Freiburg,Sildillia,Abwehr,28,"2,00",75%,44%,1290000
33462,15/12/2022,SC Freiburg,Ezekwem,Abwehr,0,-,-,-,210000
32807,15/12/2022,SC Freiburg,Lienhart,Abwehr,43,"2,87",86%,67%,3890000
32597,15/12/2022,SC Freiburg,Kübler,Abwehr,31,"6,20",70%,51%,3630000
33541,15/12/2022,SC Freiburg,Siquet,Abwehr,1,"1,00",83%,75%,200000
32019,15/12/2022,SC Freiburg,C. Günter,Abwehr,40,"2,67",77%,38%,3470000
31910,15/12/2022,SC Freiburg,Ginter,Abwehr,74,"4,93",84%,66%,7030000
31751,15/12/2022,SC Freiburg,J. Schmid,Abwehr,0,-,-,-,370000
31453,15/12/2022,SC Freiburg,Gulde,Abwehr,4,"1,33",83%,50%,290000
32953,15/12/2022,SC Freiburg,K. Schlotterbeck,Abwehr,5,"2,50",100%,100%,1200000
33463,15/12/2022,SC Freiburg,Schade,Mittelfeld,13,"1,63",53%,50%,2000000
33576,15/12/2022,SC Freiburg,R. Wagner,Mittelfeld,0,"0,00",100%,0%,200000
33637,15/12/2022,SC Freiburg,Kyereh,Mittelfeld,17,"1,89",81%,43%,1970000
33458,15/12/2022,SC Freiburg,Weißhaupt ,Mittelfeld,12,"1,50",59%,53%,500000
33211,15/12/2022,SC Freiburg,Keitel,Mittelfeld,12,"1,33",83%,42%,630000
32398,15/12/2022,SC Freiburg,M. Eggestein,Mittelfeld,35,"2,69",79%,55%,3060000
31710,15/12/2022,SC Freiburg,Höfler,Mittelfeld,39,"2,60",85%,57%,3010000
33006,15/12/2022,SC Freiburg,Sallai,Mittelfeld,15,"2,14",76%,56%,2820000
33677,15/12/2022,SC Freiburg,Röhl,Mittelfeld,0,-,-,-,240000
32071,15/12/2022,SC Freiburg,Grifo,Mittelfeld,116,"7,73",80%,54%,14610000
31958,15/12/2022,SC Freiburg,Gregoritsch,Sturm,78,"5,20",56%,50%,9550000
33335,15/12/2022,SC Freiburg,Doan,Sturm,42,"2,80",74%,44%,4950000
32861,15/12/2022,SC Freiburg,Höler,Sturm,5,"0,71",59%,36%,3730000
33035,15/12/2022,SC Freiburg,Jeong,Sturm,21,"1,62",80%,39%,1380000
31395,15/12/2022,SC Freiburg,Petersen,Sturm,13,"1,30",50%,29%,790000
33494,15/12/2022,FC Köln,Urbig,Torwart,0,-,-,-,160000
31848,15/12/2022,FC Köln,T. Horn,Torwart,0,-,-,-,180000
32356,15/12/2022,FC Köln,Schwäbe,Torwart,12,"0,80",80%,100%,730000
33495,15/12/2022,FC Köln,Köbbing,Torwart,0,-,-,-,180000
33642,15/12/2022,FC Köln,Strauch,Abwehr,0,-,-,-,200000
33105,15/12/2022,FC Köln,Kilian,Abwehr,10,"0,77",86%,57%,880000
33632,15/12/2022,FC Köln,K. Pedersen,Abwehr,6,"1,20",75%,59%,330000
33688,15/12/2022,FC Köln,Smajić,Abwehr,0,-,-,-,210000
33552,15/12/2022,FC Köln,Chabot,Abwehr,10,"5,00",88%,58%,680000
33686,15/12/2022,FC Köln,Soldo,Abwehr,5,"1,00",78%,50%,590000
33051,15/12/2022,FC Köln,Schindler,Abwehr,12,"0,86",67%,53%,410000
32278,15/12/2022,FC Köln,Hector,Abwehr,45,"3,46",78%,69%,4060000
32744,15/12/2022,FC Köln,Hübers,Abwehr,22,"1,83",83%,57%,1500000
32628,15/12/2022,FC Köln,B. Schmitz,Abwehr,35,"2,50",63%,58%,1670000
32636,15/12/2022,FC Köln,Kainz,Mittelfeld,81,"5,79",73%,44%,8180000
33453,15/12/2022,FC Köln,Ljubičić,Mittelfeld,40,"4,44",82%,42%,5000000
33356,15/12/2022,FC Köln,Martel,Mittelfeld,19,"1,73",81%,54%,880000
33338,15/12/2022,FC Köln,Limnios,Mittelfeld,0,-,-,-,210000
33621,15/12/2022,FC Köln,Huseinbašić,Mittelfeld,20,"2,50",85%,39%,2060000
32668,15/12/2022,FC Köln,Duda,Mittelfeld,8,"0,62",78%,40%,1000000
33157,15/12/2022,FC Köln,Skhiri,Mittelfeld,45,"3,21",89%,57%,4570000
32881,15/12/2022,FC Köln,Maina,Mittelfeld,30,"2,14",74%,40%,1770000
33562,15/12/2022,FC Köln,Olesen,Mittelfeld,5,"1,67",73%,60%,360000
33615,15/12/2022,FC Köln,Dietz,Sturm,13,"1,30",58%,42%,400000
33365,15/12/2022,FC Köln,Tigges,Sturm,35,"2,92",60%,44%,2580000
33270,15/12/2022,FC Köln,Lemperle,Sturm,1,"0,33",60%,17%,360000
33185,15/12/2022,FC Köln,Thielmann,Sturm,21,"2,10",69%,48%,1430000
33100,15/12/2022,FC Köln,S. Andersson,Sturm,0,-,-,-,380000
33077,15/12/2022,FC Köln,Adamyan,Sturm,17,"1,31",74%,27%,1090000
31709,15/12/2022,FC Köln,Uth,Sturm,4,"1,33",83%,60%,2870000
32877,15/12/2022,FSV Mainz 05,Dahmen,Torwart,0,-,-,-,220000
32364,15/12/2022,FSV Mainz 05,Zentner,Torwart,33,"2,20",48%,86%,1560000
33466,15/12/2022,FSV Mainz 05,Rieß,Torwart,0,-,-,-,160000
33326,15/12/2022,FSV Mainz 05,Tauer,Abwehr,2,"0,67",87%,44%,290000
33117,15/12/2022,FSV Mainz 05,E. Fernandes,Abwehr,30,"2,31",75%,54%,1940000
32989,15/12/2022,FSV Mainz 05,Aarón Martín,Abwehr,70,"4,67",83%,51%,5320000
33417,15/12/2022,FSV Mainz 05,Leitsch,Abwehr,13,"1,86",77%,67%,990000
31666,15/12/2022,FSV Mainz 05,Bell,Abwehr,25,"1,92",81%,48%,690000
32534,15/12/2022,FSV Mainz 05,A. Hack,Abwehr,17,"1,31",74%,54%,1210000
33478,15/12/2022,FSV Mainz 05,Widmer,Abwehr,36,"2,77",75%,57%,2460000
31762,15/12/2022,FSV Mainz 05,da Costa,Abwehr,12,"1,50",65%,50%,790000
33577,15/12/2022,FSV Mainz 05,Caci,Abwehr,27,"2,45",74%,47%,1030000
33477,15/12/2022,FSV Mainz 05,J. Lee,Mittelfeld,46,"3,07",77%,49%,2670000
33409,15/12/2022,FSV Mainz 05,Stach,Mittelfeld,51,"3,92",69%,60%,4640000
32992,15/12/2022,FSV Mainz 05,Barreiro,Mittelfeld,19,"1,58",70%,53%,920000
33590,15/12/2022,FSV Mainz 05,E. Shabani,Mittelfeld,0,-,-,-,220000
32707,15/12/2022,FSV Mainz 05,Barkok,Mittelfeld,8,"1,33",82%,38%,470000
33654,15/12/2022,FSV Mainz 05,Fulgini,Mittelfeld,13,"0,93",82%,41%,710000
31959,15/12/2022,FSV Mainz 05,D. Kohr,Mittelfeld,42,"3,00",73%,52%,2590000
33578,15/12/2022,FSV Mainz 05,Weiper,Sturm,1,"1,00",100%,-,570000
33555,15/12/2022,FSV Mainz 05,Burgzorg,Sturm,9,"0,90",71%,31%,410000
33538,15/12/2022,FSV Mainz 05,Bobzien,Sturm,0,-,-,-,210000
33297,15/12/2022,FSV Mainz 05,Mustapha,Sturm,4,"1,00",53%,46%,230000
33124,15/12/2022,FSV Mainz 05,Ingvartsen,Sturm,33,"3,67",66%,34%,2390000
32948,15/12/2022,FSV Mainz 05,Burkardt,Sturm,27,"2,45",73%,42%,4680000
32544,15/12/2022,FSV Mainz 05,Onisiwo,Sturm,55,"3,67",62%,36%,5150000
33695,15/12/2022,FSV Mainz 05,Gruda,Sturm,0,-,-,-,180000
31310,15/12/2022,TSG Hoffenheim,Pentke,Torwart,0,-,-,-,170000
31489,15/12/2022,TSG Hoffenheim,Baumann,Torwart,45,"3,00",80%,100%,2710000
33397,15/12/2022,TSG Hoffenheim,Noll,Torwart,0,-,-,-,160000
33313,15/12/2022,TSG Hoffenheim,L. Philipp,Torwart,0,-,-,-,170000
33670,15/12/2022,TSG Hoffenheim,Quaresma,Abwehr,5,"1,67",88%,73%,390000
33669,15/12/2022,TSG Hoffenheim,Nsoki,Abwehr,9,"1,00",81%,52%,900000
33205,15/12/2022,TSG Hoffenheim,Angeliño,Abwehr,53,"3,79",70%,54%,6010000
33027,15/12/2022,TSG Hoffenheim,Lucas Ribeiro,Abwehr,0,-,-,-,180000
33026,15/12/2022,TSG Hoffenheim,Kabak,Abwehr,62,"4,43",85%,58%,5880000
33693,15/12/2022,TSG Hoffenheim,Quarshie,Abwehr,0,-,-,-,210000
32466,15/12/2022,TSG Hoffenheim,Kadeřábek,Abwehr,27,"2,08",70%,55%,1250000
31742,15/12/2022,TSG Hoffenheim,Bičakčić,Abwehr,0,-,-,-,340000
32162,15/12/2022,TSG Hoffenheim,Akpoguma,Abwehr,30,"2,31",79%,54%,1000000
31416,15/12/2022,TSG Hoffenheim,Vogt,Abwehr,34,"2,43",90%,47%,1880000
33580,15/12/2022,TSG Hoffenheim,F. Becker,Mittelfeld,0,-,-,-,190000
33437,15/12/2022,TSG Hoffenheim,Stiller,Mittelfeld,17,"1,89",78%,64%,1080000
31349,15/12/2022,TSG Hoffenheim,Rudy,Mittelfeld,16,"1,60",79%,46%,530000
33673,15/12/2022,TSG Hoffenheim,Damar,Mittelfeld,4,"1,00",81%,32%,360000
33504,15/12/2022,TSG Hoffenheim,Bischof,Mittelfeld,1,"1,00",75%,0%,240000
32680,15/12/2022,TSG Hoffenheim,Geiger,Mittelfeld,45,"3,21",86%,46%,3770000
33158,15/12/2022,TSG Hoffenheim,Skov,Mittelfeld,53,"3,79",72%,45%,4540000
32492,15/12/2022,TSG Hoffenheim,Prömel,Mittelfeld,32,"2,46",78%,52%,2660000
32977,15/12/2022,TSG Hoffenheim,Baumgartner,Mittelfeld,61,"4,07",73%,41%,6820000
33191,15/12/2022,TSG Hoffenheim,Dabbur,Sturm,39,"3,90",76%,33%,4040000
33536,15/12/2022,TSG Hoffenheim,Asllani,Sturm,1,"0,33",62%,33%,520000
32553,15/12/2022,TSG Hoffenheim,Kramarić,Sturm,41,"2,93",81%,47%,7900000
32842,15/12/2022,TSG Hoffenheim,Bebou,Sturm,0,-,-,-,3340000
32756,15/12/2022,TSG Hoffenheim,Bruun Larsen,Sturm,11,"1,10",77%,33%,930000
33377,15/12/2022,TSG Hoffenheim,Rutter,Sturm,32,"2,13",64%,39%,4320000
33692,15/12/2022,Borussioa M'Gladbach,Brüll,Torwart,0,-,-,-,160000
32306,15/12/2022,Borussioa M'Gladbach,Sommer,Torwart,44,"4,40",81%,67%,3570000
33306,15/12/2022,Borussioa M'Gladbach,Olschowsky,Torwart,8,"4,00",75%,0%,1150000
31618,15/12/2022,Borussioa M'Gladbach,Sippel,Torwart,-2,"-0,67",63%,67%,330000
33691,15/12/2022,Borussioa M'Gladbach,Dimmer,Torwart,0,-,-,-,160000
33319,15/12/2022,Borussioa M'Gladbach,Netz,Abwehr,3,"0,75",69%,53%,660000
33592,15/12/2022,Borussioa M'Gladbach,Itakura,Abwehr,12,"2,40",91%,52%,4900000
33258,15/12/2022,Borussioa M'Gladbach,Scally,Abwehr,24,"1,60",77%,68%,1630000
33167,15/12/2022,Borussioa M'Gladbach,Bensebaini,Abwehr,87,"6,21",77%,62%,8490000
33128,15/12/2022,Borussioa M'Gladbach,Lainer,Abwehr,0,"0,00",68%,33%,410000
32634,15/12/2022,Borussioa M'Gladbach,Doucouré,Abwehr,0,-,-,-,200000
31380,15/12/2022,Borussioa M'Gladbach,Jantschke,Abwehr,4,"2,00",89%,67%,250000
32472,15/12/2022,Borussioa M'Gladbach,Elvedi,Abwehr,50,"3,85",92%,74%,4470000
32311,15/12/2022,Borussioa M'Gladbach,M. Friedrich,Abwehr,30,"2,50",86%,72%,2280000
32931,15/12/2022,Borussioa M'Gladbach,Neuhaus,Mittelfeld,13,"2,17",75%,38%,6890000
33636,15/12/2022,Borussioa M'Gladbach,Fraulo,Mittelfeld,0,-,-,-,230000
33526,15/12/2022,Borussioa M'Gladbach,Noß,Mittelfeld,0,-,-,-,190000
33450,15/12/2022,Borussioa M'Gladbach,Koné,Mittelfeld,40,"2,86",87%,56%,4390000
33353,15/12/2022,Borussioa M'Gladbach,Reitz,Mittelfeld,0,-,100%,-,200000
32080,15/12/2022,Borussioa M'Gladbach,Hofmann,Mittelfeld,88,"6,77",79%,46%,14670000
32159,15/12/2022,Borussioa M'Gladbach,Kramer,Mittelfeld,9,"0,64",84%,42%,1110000
32447,15/12/2022,Borussioa M'Gladbach,Weigl,Mittelfeld,28,"2,55",88%,69%,3570000
33075,15/12/2022,Borussioa M'Gladbach,H. Wolf,Mittelfeld,2,"1,00",71%,63%,590000
32944,15/12/2022,Borussioa M'Gladbach,Müsel,Sturm,0,-,-,-,210000
33681,15/12/2022,Borussioa M'Gladbach,Ngoumou,Sturm,4,"0,67",71%,44%,610000
32968,15/12/2022,Borussioa M'Gladbach,Pléa,Sturm,50,"4,55",72%,42%,8390000
33618,15/12/2022,Borussioa M'Gladbach,Borges Sanches,Sturm,4,"1,33",83%,50%,290000
31596,15/12/2022,Borussioa M'Gladbach,P. Herrmann,Sturm,18,"2,25",69%,41%,810000
33152,15/12/2022,Borussioa M'Gladbach,Thuram,Sturm,92,"6,13",74%,45%,12420000
31243,15/12/2022,Borussioa M'Gladbach,Stindl,Sturm,34,"3,09",79%,38%,5370000
33698,15/12/2022,Eintrach Frankfurt,Simoni,Torwart,0,-,-,-,610000
33440,15/12/2022,Eintrach Frankfurt,Ramaj,Torwart,0,-,-,-,160000
31621,15/12/2022,Eintrach Frankfurt,Trapp,Torwart,22,"1,47",60%,100%,2310000
31458,15/12/2022,Eintrach Frankfurt,Grahl,Torwart,0,-,-,-,190000
31220,15/12/2022,Eintrach Frankfurt,Hasebe,Abwehr,9,"2,25",85%,67%,920000
33613,15/12/2022,Eintrach Frankfurt,Smolčić,Abwehr,9,"2,25",77%,87%,1190000
33094,15/12/2022,Eintrach Frankfurt,C. Lenz,Abwehr,27,"3,00",81%,55%,2110000
33031,15/12/2022,Eintrach Frankfurt,Touré,Abwehr,4,"2,00",81%,71%,1070000
