Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
31362,18/12/2022,FC Bayern München,T. Müller,Sturm,44,"5,50",79%,50%,11670000
32638,18/12/2022,Borussia Dortmund,Kobel,Torwart,42,"3,82",81%,100%,3180000
32841,18/12/2022,Borussia Dortmund,A. Meyer,Torwart,5,"1,25",88%,50%,240000
33036,18/12/2022,Borussia Dortmund,Unbehaun,Torwart,0,-,-,-,160000
33396,18/12/2022,Borussia Dortmund,Lotka,Torwart,0,-,-,-,190000
33038,18/12/2022,Borussia Dortmund,N. Schlotterbeck,Abwehr,70,"4,67",87%,68%,7560000
33137,18/12/2022,Borussia Dortmund,Mateu Morey,Abwehr,0,-,-,-,1150000
33259,18/12/2022,Borussia Dortmund,Meunier,Abwehr,23,"2,88",72%,52%,2160000
33432,18/12/2022,Borussia Dortmund,S. Coulibaly,Abwehr,0,-,-,-,180000
33509,18/12/2022,Borussia Dortmund,A. Papadopoulos,Abwehr,2,"2,00",89%,33%,240000
33567,18/12/2022,Borussia Dortmund,Rothe,Abwehr,4,"4,00",100%,100%,260000
31002,18/12/2022,Borussia Dortmund,Hummels,Abwehr,52,"4,00",88%,59%,5570000
32632,18/12/2022,Borussia Dortmund,Raphaël Guerreiro,Abwehr,47,"3,92",86%,59%,5510000
32556,18/12/2022,Borussia Dortmund,Passlack,Abwehr,4,"2,00",73%,80%,260000
31779,18/12/2022,Borussia Dortmund,N. Schulz,Abwehr,0,-,-,-,320000
32122,18/12/2022,Borussia Dortmund,Süle,Abwehr,34,"2,83",89%,56%,4020000
32546,18/12/2022,Borussia Dortmund,M. Wolf,Abwehr,34,"3,40",73%,57%,2360000
33690,18/12/2022,Borussia Dortmund,Pašalić,Mittelfeld,0,"0,00",100%,33%,230000
33608,18/12/2022,Borussia Dortmund,Gürpüz,Mittelfeld,0,-,-,-,200000
32677,18/12/2022,Borussia Dortmund,Özcan,Mittelfeld,22,"1,83",88%,49%,2600000
33497,18/12/2022,Borussia Dortmund,Kamara,Mittelfeld,0,-,-,-,170000
31935,18/12/2022,Borussia Dortmund,Can,Mittelfeld,14,"1,56",89%,56%,1180000
33309,18/12/2022,Borussia Dortmund,Bellingham,Mittelfeld,83,"5,53",83%,60%,13160000
32236,18/12/2022,Borussia Dortmund,Brandt,Mittelfeld,70,"4,67",83%,45%,10200000
32208,18/12/2022,Borussia Dortmund,Dahoud,Mittelfeld,9,"3,00",78%,56%,4800000
33260,18/12/2022,Borussia Dortmund,Moukoko,Sturm,53,"4,08",72%,43%,9430000
33687,18/12/2022,Borussia Dortmund,Njinmah,Sturm,0,"0,00",0%,50%,450000
33575,18/12/2022,Borussia Dortmund,Adeyemi,Sturm,13,"1,18",75%,42%,4650000
33569,18/12/2022,Borussia Dortmund,Bynoe-Gittens,Sturm,2,"0,50",79%,35%,3850000
31454,18/12/2022,Borussia Dortmund,Reus,Sturm,28,"3,11",78%,42%,10080000
33501,18/12/2022,Borussia Dortmund,Malen,Sturm,20,"2,00",78%,42%,4390000
33198,18/12/2022,Borussia Dortmund,Reyna,Sturm,22,"2,20",75%,46%,5190000
32197,18/12/2022,Borussia Dortmund,Modeste,Sturm,33,"2,54",62%,38%,4100000
32769,18/12/2022,Borussia Dortmund,Haller,Sturm,0,-,-,-,7810000
32342,18/12/2022,Borussia Dortmund,Hazard,Sturm,22,"1,69",80%,44%,1930000
32508,18/12/2022,Bayer Leverkusen,Hradecky,Torwart,25,"1,79",70%,100%,1890000
32007,18/12/2022,Bayer Leverkusen,Lomb,Torwart,0,-,-,-,170000
33479,18/12/2022,Bayer Leverkusen,Lunev,Torwart,0,"0,00",76%,-,180000
33366,18/12/2022,Bayer Leverkusen,Fosu-Mensah,Abwehr,8,"1,60",80%,58%,440000
33369,18/12/2022,Bayer Leverkusen,Frimpong,Abwehr,65,"4,33",79%,55%,6770000
33125,18/12/2022,Bayer Leverkusen,Sinkgraven,Abwehr,6,"1,50",71%,47%,370000
33511,18/12/2022,Bayer Leverkusen,Hincapié,Abwehr,31,"2,38",83%,53%,2980000
33481,18/12/2022,Bayer Leverkusen,Bakker,Abwehr,17,"1,31",77%,45%,1450000
32157,18/12/2022,Bayer Leverkusen,Tah,Abwehr,32,"2,13",89%,54%,2650000
33499,18/12/2022,Bayer Leverkusen,Kossounou ,Abwehr,14,"1,40",83%,55%,1030000
33207,18/12/2022,Bayer Leverkusen,Tapsoba,Abwehr,35,"2,33",86%,59%,3310000
33449,18/12/2022,Bayer Leverkusen,Azhil,Mittelfeld,0,-,-,-,180000
33483,18/12/2022,Bayer Leverkusen,Sertdemir,Mittelfeld,0,-,-,-,170000
33189,18/12/2022,Bayer Leverkusen,Palacios,Mittelfeld,35,"3,50",85%,57%,3530000
33614,18/12/2022,Bayer Leverkusen,Eze,Mittelfeld,0,-,-,-,250000
32512,18/12/2022,Bayer Leverkusen,Charles Aránguiz,Mittelfeld,25,"2,50",83%,56%,1240000
32395,18/12/2022,Bayer Leverkusen,Amiri,Mittelfeld,21,"1,91",83%,48%,2760000
32155,18/12/2022,Bayer Leverkusen,Demirbay,Mittelfeld,46,"3,29",79%,36%,4690000
32129,18/12/2022,Bayer Leverkusen,Andrich,Mittelfeld,37,"2,85",84%,57%,3540000
33215,18/12/2022,Bayer Leverkusen,Wirtz,Mittelfeld,0,-,-,-,13160000
33556,18/12/2022,Bayer Leverkusen,Azmoun,Sturm,10,"1,25",59%,38%,1620000
33619,18/12/2022,Bayer Leverkusen,Hložek,Sturm,31,"2,38",83%,39%,3010000
33514,18/12/2022,Bayer Leverkusen,Adli,Sturm,11,"1,38",83%,37%,1810000
31764,18/12/2022,Bayer Leverkusen,Bellarabi,Sturm,0,"0,00",62%,50%,1370000
33179,18/12/2022,Bayer Leverkusen,Schick,Sturm,22,"2,00",71%,43%,10620000
33122,18/12/2022,Bayer Leverkusen,Diaby,Sturm,78,"5,20",81%,38%,12110000
33680,18/12/2022,Bayer Leverkusen,Hudson-Odoi,Sturm,18,"2,00",88%,58%,3760000
33663,18/12/2022,RB Leipzig,Nickisch,Torwart,0,-,-,-,170000
32575,18/12/2022,RB Leipzig,Gulácsi,Torwart,15,"2,50",85%,-,930000
32481,18/12/2022,RB Leipzig,Nyland,Torwart,5,"5,00",88%,-,260000
33664,18/12/2022,RB Leipzig,Schlieck,Torwart,0,-,-,-,180000
31827,18/12/2022,RB Leipzig,Blaswich,Torwart,19,"2,38",84%,100%,1560000
33434,18/12/2022,RB Leipzig,Simakan,Abwehr,31,"3,10",85%,50%,2810000
33433,18/12/2022,RB Leipzig,Gvardiol,Abwehr,22,"1,69",90%,60%,4960000
32824,18/12/2022,RB Leipzig,Diallo,Abwehr,24,"4,80",86%,56%,3130000
33436,18/12/2022,RB Leipzig,Raum,Abwehr,29,"2,07",81%,46%,4510000
33679,18/12/2022,RB Leipzig,Ba,Abwehr,0,-,-,-,370000
32581,18/12/2022,RB Leipzig,Klostermann,Abwehr,2,"2,00",75%,71%,3080000
32580,18/12/2022,RB Leipzig,Halstenberg,Abwehr,26,"2,17",85%,56%,1930000
32461,18/12/2022,RB Leipzig,Henrichs,Abwehr,32,"2,29",73%,61%,1760000
31846,18/12/2022,RB Leipzig,Orbán,Abwehr,82,"5,47",89%,62%,7770000
33540,18/12/2022,RB Leipzig,Clark,Mittelfeld,0,-,-,-,250000
33363,18/12/2022,RB Leipzig,Szoboszlai,Mittelfeld,63,"4,85",83%,47%,11930000
33200,18/12/2022,RB Leipzig,Dani Olmo,Mittelfeld,35,"3,50",80%,45%,9390000
31612,18/12/2022,RB Leipzig,Kampl,Mittelfeld,28,"2,00",91%,45%,1660000
32589,18/12/2022,RB Leipzig,Forsberg,Mittelfeld,29,"2,42",86%,46%,3970000
32800,18/12/2022,RB Leipzig,Laimer,Mittelfeld,7,"1,75",77%,50%,4880000
33023,18/12/2022,RB Leipzig,Haidara,Mittelfeld,16,"1,33",83%,30%,1370000
33133,18/12/2022,RB Leipzig,Schlager,Mittelfeld,26,"2,36",87%,46%,3800000
33151,18/12/2022,RB Leipzig,Nkunku,Sturm,102,"6,80",82%,43%,15270000
32591,18/12/2022,RB Leipzig,Y. Poulsen,Sturm,7,"1,17",42%,55%,1800000
33330,18/12/2022,RB Leipzig,Hugo Novoa,Sturm,11,"1,83",73%,41%,850000
32211,18/12/2022,RB Leipzig,Werner,Sturm,34,"3,78",75%,31%,11510000
33180,18/12/2022,RB Leipzig,André Silva,Sturm,40,"2,86",74%,41%,7100000
33257,18/12/2022,FC Union Berlin,L. Grill,Torwart,-5,"-1,25",66%,67%,270000
33091,18/12/2022,FC Union Berlin,Busk,Torwart,0,-,-,-,160000
32921,18/12/2022,FC Union Berlin,Rönnow,Torwart,42,"3,82",67%,75%,2740000
32883,18/12/2022,FC Union Berlin,Jaeckel,Abwehr,19,"1,90",80%,42%,600000
33141,18/12/2022,FC Union Berlin,Ryerson,Abwehr,34,"2,62",73%,49%,1960000
32340,18/12/2022,FC Union Berlin,Baumgartl,Abwehr,5,"1,25",83%,62%,840000
31864,18/12/2022,FC Union Berlin,Knoche,Abwehr,38,"2,71",81%,60%,2820000
33442,18/12/2022,FC Union Berlin,Puchacz,Abwehr,1,"1,00",73%,33%,220000
33609,18/12/2022,FC Union Berlin,Doekhi,Abwehr,26,"4,33",81%,61%,1620000
33659,18/12/2022,FC Union Berlin,Diogo Leite,Abwehr,26,"2,00",80%,57%,2130000
32057,18/12/2022,FC Union Berlin,Gießelmann,Abwehr,28,"2,55",75%,45%,1070000
33096,18/12/2022,FC Union Berlin,Trimmel,Abwehr,32,"2,46",64%,47%,2270000
33470,18/12/2022,FC Union Berlin,F. Schneider,Mittelfeld,0,-,-,-,200000
33550,18/12/2022,FC Union Berlin,Schäfer,Mittelfeld,14,"1,27",76%,46%,860000
33131,18/12/2022,FC Union Berlin,Dehl,Mittelfeld,0,-,-,-,200000
32924,18/12/2022,FC Union Berlin,Möhwald,Mittelfeld,0,-,-,-,300000
32073,18/12/2022,FC Union Berlin,R. Khedira,Mittelfeld,26,"1,86",75%,50%,1570000
32185,18/12/2022,FC Union Berlin,Öztunali,Mittelfeld,0,-,-,0%,300000
32251,18/12/2022,FC Union Berlin,Seguin,Mittelfeld,16,"2,29",77%,52%,570000
33661,18/12/2022,FC Union Berlin,Thorsby,Mittelfeld,15,"1,36",68%,44%,640000
32310,18/12/2022,FC Union Berlin,Haberer,Mittelfeld,40,"3,08",69%,39%,2530000
32324,18/12/2022,FC Union Berlin,Haraguchi,Mittelfeld,16,"2,00",81%,69%,640000
32532,18/12/2022,FC Union Berlin,Pantović,Mittelfeld,12,"1,50",69%,48%,490000
33411,18/12/2022,FC Union Berlin,Leweling,Sturm,6,"1,00",88%,41%,570000
33294,18/12/2022,FC Union Berlin,Maciejewski,Sturm,0,-,-,-,200000
32087,18/12/2022,FC Union Berlin,Michel,Sturm,31,"2,82",61%,40%,1480000
33616,18/12/2022,FC Union Berlin,Skarke,Sturm,0,"0,00",71%,27%,1640000
33641,18/12/2022,FC Union Berlin,Jordan,Sturm,48,"3,69",53%,44%,5480000
33135,18/12/2022,FC Union Berlin,S. Becker,Sturm,81,"5,40",69%,29%,8200000
33469,18/12/2022,FC Union Berlin,Behrens,Sturm,40,"2,67",63%,52%,1980000
33439,18/12/2022,SC Freiburg,Atubolu,Torwart,0,-,-,-,180000
32925,18/12/2022,SC Freiburg,Flekken,Torwart,55,"3,67",72%,86%,3430000
31881,18/12/2022,SC Freiburg,Uphoff,Torwart,0,-,-,-,190000
33461,18/12/2022,SC Freiburg,Sildillia,Abwehr,28,"2,00",75%,44%,1230000
33462,18/12/2022,SC Freiburg,Ezekwem,Abwehr,0,-,-,-,220000
32807,18/12/2022,SC Freiburg,Lienhart,Abwehr,43,"2,87",86%,67%,3890000
32597,18/12/2022,SC Freiburg,Kübler,Abwehr,31,"6,20",70%,51%,3640000
33541,18/12/2022,SC Freiburg,Siquet,Abwehr,1,"1,00",83%,75%,200000
32019,18/12/2022,SC Freiburg,C. Günter,Abwehr,40,"2,67",77%,38%,3580000
31910,18/12/2022,SC Freiburg,Ginter,Abwehr,74,"4,93",84%,66%,7140000
31751,18/12/2022,SC Freiburg,J. Schmid,Abwehr,0,-,-,-,360000
31453,18/12/2022,SC Freiburg,Gulde,Abwehr,4,"1,33",83%,50%,320000
32953,18/12/2022,SC Freiburg,K. Schlotterbeck,Abwehr,5,"2,50",100%,100%,1620000
33463,18/12/2022,SC Freiburg,Schade,Mittelfeld,13,"1,63",53%,50%,2150000
33576,18/12/2022,SC Freiburg,R. Wagner,Mittelfeld,0,"0,00",100%,0%,220000
33637,18/12/2022,SC Freiburg,Kyereh,Mittelfeld,17,"1,89",81%,43%,1970000
33458,18/12/2022,SC Freiburg,Weißhaupt ,Mittelfeld,12,"1,50",59%,53%,500000
33211,18/12/2022,SC Freiburg,Keitel,Mittelfeld,12,"1,33",83%,42%,640000
32398,18/12/2022,SC Freiburg,M. Eggestein,Mittelfeld,35,"2,69",79%,55%,2960000
31710,18/12/2022,SC Freiburg,Höfler,Mittelfeld,39,"2,60",85%,57%,3150000
33006,18/12/2022,SC Freiburg,Sallai,Mittelfeld,15,"2,14",76%,56%,2910000
33677,18/12/2022,SC Freiburg,Röhl,Mittelfeld,0,-,-,-,230000
32071,18/12/2022,SC Freiburg,Grifo,Mittelfeld,116,"7,73",80%,54%,14660000
31958,18/12/2022,SC Freiburg,Gregoritsch,Sturm,78,"5,20",56%,50%,9510000
33335,18/12/2022,SC Freiburg,Doan,Sturm,42,"2,80",74%,44%,5130000
32861,18/12/2022,SC Freiburg,Höler,Sturm,5,"0,71",59%,36%,3870000
33035,18/12/2022,SC Freiburg,Jeong,Sturm,21,"1,62",80%,39%,1350000
31395,18/12/2022,SC Freiburg,Petersen,Sturm,13,"1,30",50%,29%,780000
33494,18/12/2022,FC Köln,Urbig,Torwart,0,-,-,-,160000
31848,18/12/2022,FC Köln,T. Horn,Torwart,0,-,-,-,200000
32356,18/12/2022,FC Köln,Schwäbe,Torwart,12,"0,80",80%,100%,780000
33495,18/12/2022,FC Köln,Köbbing,Torwart,0,-,-,-,170000
33642,18/12/2022,FC Köln,Strauch,Abwehr,0,-,-,-,200000
33105,18/12/2022,FC Köln,Kilian,Abwehr,10,"0,77",86%,57%,870000
33632,18/12/2022,FC Köln,K. Pedersen,Abwehr,6,"1,20",75%,59%,320000
33688,18/12/2022,FC Köln,Smajić,Abwehr,0,-,-,-,200000
33552,18/12/2022,FC Köln,Chabot,Abwehr,10,"5,00",88%,58%,690000
33686,18/12/2022,FC Köln,Soldo,Abwehr,5,"1,00",78%,50%,540000
33051,18/12/2022,FC Köln,Schindler,Abwehr,12,"0,86",67%,53%,410000
32278,18/12/2022,FC Köln,Hector,Abwehr,45,"3,46",78%,69%,3970000
32744,18/12/2022,FC Köln,Hübers,Abwehr,22,"1,83",83%,57%,1650000
32628,18/12/2022,FC Köln,B. Schmitz,Abwehr,35,"2,50",63%,58%,1700000
32636,18/12/2022,FC Köln,Kainz,Mittelfeld,81,"5,79",73%,44%,8460000
33453,18/12/2022,FC Köln,Ljubičić,Mittelfeld,40,"4,44",82%,42%,4650000
33356,18/12/2022,FC Köln,Martel,Mittelfeld,19,"1,73",81%,54%,880000
33338,18/12/2022,FC Köln,Limnios,Mittelfeld,0,-,-,-,210000
33621,18/12/2022,FC Köln,Huseinbašić,Mittelfeld,20,"2,50",85%,39%,1980000
32668,18/12/2022,FC Köln,Duda,Mittelfeld,8,"0,62",78%,40%,950000
33157,18/12/2022,FC Köln,Skhiri,Mittelfeld,45,"3,21",89%,57%,4470000
32881,18/12/2022,FC Köln,Maina,Mittelfeld,30,"2,14",74%,40%,1830000
33562,18/12/2022,FC Köln,Olesen,Mittelfeld,5,"1,67",73%,60%,360000
33615,18/12/2022,FC Köln,Dietz,Sturm,13,"1,30",58%,42%,390000
33365,18/12/2022,FC Köln,Tigges,Sturm,35,"2,92",60%,44%,2320000
33270,18/12/2022,FC Köln,Lemperle,Sturm,1,"0,33",60%,17%,360000
33185,18/12/2022,FC Köln,Thielmann,Sturm,21,"2,10",69%,48%,1580000
33100,18/12/2022,FC Köln,S. Andersson,Sturm,0,-,-,-,360000
33077,18/12/2022,FC Köln,Adamyan,Sturm,17,"1,31",74%,27%,1080000
31709,18/12/2022,FC Köln,Uth,Sturm,4,"1,33",83%,60%,2470000
32877,18/12/2022,FSV Mainz 05,Dahmen,Torwart,0,-,-,-,230000
32364,18/12/2022,FSV Mainz 05,Zentner,Torwart,33,"2,20",48%,86%,1800000
33466,18/12/2022,FSV Mainz 05,Rieß,Torwart,0,-,-,-,160000
33326,18/12/2022,FSV Mainz 05,Tauer,Abwehr,2,"0,67",87%,44%,270000
33117,18/12/2022,FSV Mainz 05,E. Fernandes,Abwehr,30,"2,31",75%,54%,1860000
32989,18/12/2022,FSV Mainz 05,Aarón Martín,Abwehr,70,"4,67",83%,51%,5370000
33417,18/12/2022,FSV Mainz 05,Leitsch,Abwehr,13,"1,86",77%,67%,1010000
31666,18/12/2022,FSV Mainz 05,Bell,Abwehr,25,"1,92",81%,48%,740000
32534,18/12/2022,FSV Mainz 05,A. Hack,Abwehr,17,"1,31",74%,54%,1180000
33478,18/12/2022,FSV Mainz 05,Widmer,Abwehr,36,"2,77",75%,57%,2610000
31762,18/12/2022,FSV Mainz 05,da Costa,Abwehr,12,"1,50",65%,50%,760000
33577,18/12/2022,FSV Mainz 05,Caci,Abwehr,27,"2,45",74%,47%,970000
33477,18/12/2022,FSV Mainz 05,J. Lee,Mittelfeld,46,"3,07",77%,49%,2580000
33409,18/12/2022,FSV Mainz 05,Stach,Mittelfeld,51,"3,92",69%,60%,4690000
32992,18/12/2022,FSV Mainz 05,Barreiro,Mittelfeld,19,"1,58",70%,53%,960000
33590,18/12/2022,FSV Mainz 05,E. Shabani,Mittelfeld,0,-,-,-,200000
32707,18/12/2022,FSV Mainz 05,Barkok,Mittelfeld,8,"1,33",82%,38%,440000
33654,18/12/2022,FSV Mainz 05,Fulgini,Mittelfeld,13,"0,93",82%,41%,680000
31959,18/12/2022,FSV Mainz 05,D. Kohr,Mittelfeld,42,"3,00",73%,52%,2330000
33578,18/12/2022,FSV Mainz 05,Weiper,Sturm,1,"1,00",100%,-,840000
33555,18/12/2022,FSV Mainz 05,Burgzorg,Sturm,9,"0,90",71%,31%,400000
33538,18/12/2022,FSV Mainz 05,Bobzien,Sturm,0,-,-,-,210000
33297,18/12/2022,FSV Mainz 05,Mustapha,Sturm,4,"1,00",53%,46%,220000
33124,18/12/2022,FSV Mainz 05,Ingvartsen,Sturm,33,"3,67",66%,34%,2390000
32948,18/12/2022,FSV Mainz 05,Burkardt,Sturm,27,"2,45",73%,42%,4690000
32544,18/12/2022,FSV Mainz 05,Onisiwo,Sturm,55,"3,67",62%,36%,5350000
33695,18/12/2022,FSV Mainz 05,Gruda,Sturm,0,-,-,-,210000
31310,18/12/2022,TSG Hoffenheim,Pentke,Torwart,0,-,-,-,170000
31489,18/12/2022,TSG Hoffenheim,Baumann,Torwart,45,"3,00",80%,100%,2840000
33397,18/12/2022,TSG Hoffenheim,Noll,Torwart,0,-,-,-,170000
33313,18/12/2022,TSG Hoffenheim,L. Philipp,Torwart,0,-,-,-,180000
33670,18/12/2022,TSG Hoffenheim,Quaresma,Abwehr,5,"1,67",88%,73%,390000
33669,18/12/2022,TSG Hoffenheim,Nsoki,Abwehr,9,"1,00",81%,52%,900000
33205,18/12/2022,TSG Hoffenheim,Angeliño,Abwehr,53,"3,79",70%,54%,5740000
33027,18/12/2022,TSG Hoffenheim,Lucas Ribeiro,Abwehr,0,-,-,-,190000
33026,18/12/2022,TSG Hoffenheim,Kabak,Abwehr,62,"4,43",85%,58%,5830000
33693,18/12/2022,TSG Hoffenheim,Quarshie,Abwehr,0,-,-,-,220000
32466,18/12/2022,TSG Hoffenheim,Kadeřábek,Abwehr,27,"2,08",70%,55%,1210000
31742,18/12/2022,TSG Hoffenheim,Bičakčić,Abwehr,0,-,-,-,370000
32162,18/12/2022,TSG Hoffenheim,Akpoguma,Abwehr,30,"2,31",79%,54%,1050000
31416,18/12/2022,TSG Hoffenheim,Vogt,Abwehr,34,"2,43",90%,47%,1960000
33580,18/12/2022,TSG Hoffenheim,F. Becker,Mittelfeld,0,-,-,-,200000
33437,18/12/2022,TSG Hoffenheim,Stiller,Mittelfeld,17,"1,89",78%,64%,990000
31349,18/12/2022,TSG Hoffenheim,Rudy,Mittelfeld,16,"1,60",79%,46%,570000
33673,18/12/2022,TSG Hoffenheim,Damar,Mittelfeld,4,"1,00",81%,32%,380000
33504,18/12/2022,TSG Hoffenheim,Bischof,Mittelfeld,1,"1,00",75%,0%,270000
32680,18/12/2022,TSG Hoffenheim,Geiger,Mittelfeld,45,"3,21",86%,46%,3640000
33158,18/12/2022,TSG Hoffenheim,Skov,Mittelfeld,53,"3,79",72%,45%,4650000
32492,18/12/2022,TSG Hoffenheim,Prömel,Mittelfeld,32,"2,46",78%,52%,2260000
32977,18/12/2022,TSG Hoffenheim,Baumgartner,Mittelfeld,61,"4,07",73%,41%,6760000
33191,18/12/2022,TSG Hoffenheim,Dabbur,Sturm,39,"3,90",76%,33%,4100000
33536,18/12/2022,TSG Hoffenheim,Asllani,Sturm,1,"0,33",62%,33%,760000
32553,18/12/2022,TSG Hoffenheim,Kramarić,Sturm,41,"2,93",81%,47%,7920000
32842,18/12/2022,TSG Hoffenheim,Bebou,Sturm,0,-,-,-,3470000
32756,18/12/2022,TSG Hoffenheim,Bruun Larsen,Sturm,11,"1,10",77%,33%,940000
33377,18/12/2022,TSG Hoffenheim,Rutter,Sturm,32,"2,13",64%,39%,4730000
33692,18/12/2022,Borussioa M'Gladbach,Brüll,Torwart,0,-,-,-,160000
32306,18/12/2022,Borussioa M'Gladbach,Sommer,Torwart,44,"4,40",81%,67%,3580000
33306,18/12/2022,Borussioa M'Gladbach,Olschowsky,Torwart,8,"4,00",75%,0%,1310000
31618,18/12/2022,Borussioa M'Gladbach,Sippel,Torwart,-2,"-0,67",63%,67%,350000
33691,18/12/2022,Borussioa M'Gladbach,Dimmer,Torwart,0,-,-,-,160000
33319,18/12/2022,Borussioa M'Gladbach,Netz,Abwehr,3,"0,75",69%,53%,640000
33592,18/12/2022,Borussioa M'Gladbach,Itakura,Abwehr,12,"2,40",91%,52%,5390000
33258,18/12/2022,Borussioa M'Gladbach,Scally,Abwehr,24,"1,60",77%,68%,1490000
33167,18/12/2022,Borussioa M'Gladbach,Bensebaini,Abwehr,87,"6,21",77%,62%,8610000
33128,18/12/2022,Borussioa M'Gladbach,Lainer,Abwehr,0,"0,00",68%,33%,520000
32634,18/12/2022,Borussioa M'Gladbach,Doucouré,Abwehr,0,-,-,-,200000
31380,18/12/2022,Borussioa M'Gladbach,Jantschke,Abwehr,4,"2,00",89%,67%,250000
32472,18/12/2022,Borussioa M'Gladbach,Elvedi,Abwehr,50,"3,85",92%,74%,4470000
32311,18/12/2022,Borussioa M'Gladbach,M. Friedrich,Abwehr,30,"2,50",86%,72%,2140000
32931,18/12/2022,Borussioa M'Gladbach,Neuhaus,Mittelfeld,13,"2,17",75%,38%,6650000
33636,18/12/2022,Borussioa M'Gladbach,Fraulo,Mittelfeld,0,-,-,-,220000
33526,18/12/2022,Borussioa M'Gladbach,Noß,Mittelfeld,0,-,-,-,190000
33450,18/12/2022,Borussioa M'Gladbach,Koné,Mittelfeld,40,"2,86",87%,56%,4150000
33353,18/12/2022,Borussioa M'Gladbach,Reitz,Mittelfeld,0,-,100%,-,200000
32080,18/12/2022,Borussioa M'Gladbach,Hofmann,Mittelfeld,88,"6,77",79%,46%,14870000
32159,18/12/2022,Borussioa M'Gladbach,Kramer,Mittelfeld,9,"0,64",84%,42%,1070000
32447,18/12/2022,Borussioa M'Gladbach,Weigl,Mittelfeld,28,"2,55",88%,69%,3830000
33075,18/12/2022,Borussioa M'Gladbach,H. Wolf,Mittelfeld,2,"1,00",71%,63%,590000
32944,18/12/2022,Borussioa M'Gladbach,Müsel,Sturm,0,-,-,-,200000
33681,18/12/2022,Borussioa M'Gladbach,Ngoumou,Sturm,4,"0,67",71%,44%,600000
32968,18/12/2022,Borussioa M'Gladbach,Pléa,Sturm,50,"4,55",72%,42%,8680000
33618,18/12/2022,Borussioa M'Gladbach,Borges Sanches,Sturm,4,"1,33",83%,50%,290000
31596,18/12/2022,Borussioa M'Gladbach,P. Herrmann,Sturm,18,"2,25",69%,41%,790000
33152,18/12/2022,Borussioa M'Gladbach,Thuram,Sturm,92,"6,13",74%,45%,12500000
31243,18/12/2022,Borussioa M'Gladbach,Stindl,Sturm,34,"3,09",79%,38%,4910000
33698,18/12/2022,Eintrach Frankfurt,Simoni,Torwart,0,-,-,-,710000
33440,18/12/2022,Eintrach Frankfurt,Ramaj,Torwart,0,-,-,-,160000
31621,18/12/2022,Eintrach Frankfurt,Trapp,Torwart,22,"1,47",60%,100%,2440000
31458,18/12/2022,Eintrach Frankfurt,Grahl,Torwart,0,-,-,-,190000
31220,18/12/2022,Eintrach Frankfurt,Hasebe,Abwehr,9,"2,25",85%,67%,780000
33613,18/12/2022,Eintrach Frankfurt,Smolčić,Abwehr,9,"2,25",77%,87%,1190000
33094,18/12/2022,Eintrach Frankfurt,C. Lenz,Abwehr,27,"3,00",81%,55%,1970000
33031,18/12/2022,Eintrach Frankfurt,Touré,Abwehr,4,"2,00",81%,71%,1170000
