Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
33029,21/12/2022,Eintrach Frankfurt,Tuta,Abwehr,30,"2,00",81%,45%,1870000
32963,21/12/2022,Eintrach Frankfurt,N'Dicka,Abwehr,33,"2,20",86%,55%,2880000
33620,21/12/2022,Eintrach Frankfurt,Buta,Abwehr,0,-,-,-,970000
33646,21/12/2022,Eintrach Frankfurt,Schröder,Abwehr,0,-,-,-,210000
32743,21/12/2022,Eintrach Frankfurt,Onguéné,Abwehr,0,-,-,-,440000
33675,21/12/2022,Eintrach Frankfurt,Pellegrini,Abwehr,30,"3,33",73%,56%,1810000
33678,21/12/2022,Eintrach Frankfurt,Dina Ebimbe,Mittelfeld,29,"2,90",72%,48%,3990000
33696,21/12/2022,Eintrach Frankfurt,Aaronson,Mittelfeld,0,-,-,-,3630000
33585,21/12/2022,Eintrach Frankfurt,Loune,Mittelfeld,0,-,-,-,210000
33581,21/12/2022,Eintrach Frankfurt,Wenig,Mittelfeld,0,-,90%,-,190000
33517,21/12/2022,Eintrach Frankfurt,Jakić,Mittelfeld,32,"2,29",77%,49%,2030000
33480,21/12/2022,Eintrach Frankfurt,Lindstrøm,Mittelfeld,54,"3,86",70%,35%,7920000
31671,21/12/2022,Eintrach Frankfurt,Rode,Mittelfeld,40,"3,33",87%,53%,2840000
31743,21/12/2022,Eintrach Frankfurt,Chandler,Mittelfeld,2,"0,67",61%,60%,190000
32653,21/12/2022,Eintrach Frankfurt,Sow,Mittelfeld,50,"3,33",86%,59%,3980000
32792,21/12/2022,Eintrach Frankfurt,Kamada,Mittelfeld,75,"5,77",84%,45%,10700000
31572,21/12/2022,Eintrach Frankfurt,M. Götze,Mittelfeld,61,"4,07",78%,44%,8810000
33383,21/12/2022,Eintrach Frankfurt,Knauff,Mittelfeld,22,"2,00",65%,52%,2960000
33586,21/12/2022,Eintrach Frankfurt,Nacho Ferri,Sturm,0,-,-,-,240000
33472,21/12/2022,Eintrach Frankfurt,Borré,Sturm,24,"1,71",77%,40%,1670000
33584,21/12/2022,Eintrach Frankfurt,Kolo Muani,Sturm,59,"4,21",66%,39%,12100000
33583,21/12/2022,Eintrach Frankfurt,Alidou,Sturm,7,"0,88",78%,32%,440000
32840,21/12/2022,Eintrach Frankfurt,Lucas Alario,Sturm,16,"2,29",70%,38%,1440000
31866,21/12/2022,VfL Wolfsburg,Casteels,Torwart,58,"3,87",74%,100%,3860000
32949,21/12/2022,VfL Wolfsburg,Pervan,Torwart,0,-,-,-,340000
33154,21/12/2022,VfL Wolfsburg,Klinger,Torwart,0,-,-,-,170000
33488,21/12/2022,VfL Wolfsburg,Schulze,Torwart,0,-,-,-,170000
33164,21/12/2022,VfL Wolfsburg,Bornauw,Abwehr,17,"1,70",82%,45%,1410000
33674,21/12/2022,VfL Wolfsburg,Lange,Abwehr,0,-,-,-,190000
33325,21/12/2022,VfL Wolfsburg,Lacroix,Abwehr,28,"3,11",87%,57%,1990000
33524,21/12/2022,VfL Wolfsburg,van de Ven,Abwehr,40,"2,67",89%,61%,2810000
33625,21/12/2022,VfL Wolfsburg,Fischer,Abwehr,2,"0,67",76%,44%,560000
33120,21/12/2022,VfL Wolfsburg,Paulo Otávio,Abwehr,49,"3,77",76%,58%,4090000
32988,21/12/2022,VfL Wolfsburg,Roussillon,Abwehr,2,"1,00",50%,20%,310000
32889,21/12/2022,VfL Wolfsburg,Baku,Abwehr,62,"4,13",79%,52%,6220000
31884,21/12/2022,VfL Wolfsburg,Arnold,Mittelfeld,97,"6,47",81%,66%,11790000
33498,21/12/2022,VfL Wolfsburg,F. Nmecha,Mittelfeld,45,"3,46",70%,63%,4640000
33639,21/12/2022,VfL Wolfsburg,Franjić,Mittelfeld,8,"2,67",77%,65%,660000
32280,21/12/2022,VfL Wolfsburg,Gerhardt,Mittelfeld,30,"3,33",75%,37%,2110000
32373,21/12/2022,VfL Wolfsburg,Guilavogui,Mittelfeld,21,"2,33",79%,48%,990000
33658,21/12/2022,VfL Wolfsburg,Svanberg,Mittelfeld,19,"1,36",72%,48%,1100000
33553,21/12/2022,VfL Wolfsburg,Paredes,Mittelfeld,10,"1,43",78%,50%,610000
33657,21/12/2022,VfL Wolfsburg,Pejčinović,Sturm,0,-,-,-,230000
33607,21/12/2022,VfL Wolfsburg,J. Kaminski,Sturm,8,"0,62",73%,34%,1310000
33559,21/12/2022,VfL Wolfsburg,Wind,Sturm,14,"2,80",68%,65%,5560000
32206,21/12/2022,VfL Wolfsburg,Waldschmidt,Sturm,6,"1,00",76%,41%,5070000
33507,21/12/2022,VfL Wolfsburg,P. Wimmer,Sturm,25,"3,13",63%,40%,3930000
32269,21/12/2022,VfL Wolfsburg,M. Philipp,Sturm,6,"2,00",76%,67%,1280000
32606,21/12/2022,VfL Wolfsburg,Brekalo,Sturm,8,"1,33",74%,36%,500000
33160,21/12/2022,VfL Wolfsburg,L. Nmecha,Sturm,43,"3,58",65%,58%,5210000
33217,21/12/2022,VfL Wolfsburg,Marmoush,Sturm,21,"1,50",66%,42%,2190000
33685,21/12/2022,VfL Bochum,Johansson,Torwart,0,-,-,-,160000
33415,21/12/2022,VfL Bochum,Grave,Torwart,0,-,-,-,170000
33414,21/12/2022,VfL Bochum,Riemann,Torwart,41,"2,73",59%,78%,2360000
32639,21/12/2022,VfL Bochum,Esser,Torwart,0,-,-,-,160000
31882,21/12/2022,VfL Bochum,Heintz,Abwehr,-1,"-0,25",89%,43%,390000
33667,21/12/2022,VfL Bochum,Tolba,Abwehr,0,-,-,-,190000
33653,21/12/2022,VfL Bochum,Ordets,Abwehr,21,"1,50",73%,62%,820000
33638,21/12/2022,VfL Bochum,Janko,Abwehr,0,"0,00",81%,46%,200000
33630,21/12/2022,VfL Bochum,Oermann,Abwehr,-2,"-0,50",78%,43%,210000
33422,21/12/2022,VfL Bochum,Gamboa,Abwehr,27,"1,80",68%,61%,1040000
33420,21/12/2022,VfL Bochum,Mašović,Abwehr,16,"1,45",84%,53%,400000
33419,21/12/2022,VfL Bochum,Lampropoulos,Abwehr,5,"0,83",68%,55%,320000
32570,21/12/2022,VfL Bochum,J. Horn,Abwehr,1,"0,50",81%,67%,270000
32150,21/12/2022,VfL Bochum,Stafylidis,Abwehr,19,"2,38",80%,62%,1170000
32428,21/12/2022,VfL Bochum,Danilo Soares,Abwehr,16,"1,60",73%,61%,1750000
33635,21/12/2022,VfL Bochum,Osei-Tutu,Mittelfeld,12,"1,00",76%,49%,390000
33424,21/12/2022,VfL Bochum,Losilla,Mittelfeld,25,"1,67",71%,51%,1220000
33242,21/12/2022,VfL Bochum,Förster,Mittelfeld,29,"2,64",80%,49%,940000
33156,21/12/2022,VfL Bochum,Osterhage,Mittelfeld,4,"0,40",67%,33%,430000
31985,21/12/2022,VfL Bochum,Stöger,Mittelfeld,56,"4,00",75%,48%,4670000
33631,21/12/2022,VfL Bochum,Góralski,Mittelfeld,4,"1,33",78%,60%,280000
32626,21/12/2022,VfL Bochum,Holtmann,Sturm,32,"2,46",70%,40%,1140000
33676,21/12/2022,VfL Bochum,Mousset,Sturm,0,-,-,-,260000
33430,21/12/2022,VfL Bochum,Bonga,Sturm,0,-,-,-,210000
33429,21/12/2022,VfL Bochum,Ganvoula,Sturm,13,"1,63",58%,52%,390000
32790,21/12/2022,VfL Bochum,Asano,Sturm,3,"0,60",82%,34%,1770000
33061,21/12/2022,VfL Bochum,Antwi-Adjei,Sturm,34,"3,40",67%,32%,2290000
31957,21/12/2022,VfL Bochum,P. Hofmann,Sturm,62,"4,13",61%,51%,4870000
32330,21/12/2022,VfL Bochum,Zoller,Sturm,37,"2,64",62%,38%,1880000
33012,21/12/2022,FC Augsburg,Leneis,Torwart,0,-,-,-,160000
32684,21/12/2022,FC Augsburg,Gikiewicz,Torwart,49,"4,45",61%,100%,3010000
33162,21/12/2022,FC Augsburg,Koubek,Torwart,10,"2,50",61%,100%,320000
33298,21/12/2022,FC Augsburg,Klein,Torwart,0,-,-,-,170000
32171,21/12/2022,FC Augsburg,Framberger,Abwehr,1,"0,33",35%,54%,240000
33129,21/12/2022,FC Augsburg,Iago,Abwehr,12,"0,92",63%,42%,970000
32801,21/12/2022,FC Augsburg,Uduokhai,Abwehr,10,"1,43",73%,45%,1650000
32789,21/12/2022,FC Augsburg,Oxford,Abwehr,6,"2,00",57%,59%,2240000
33134,21/12/2022,FC Augsburg,M. Pedersen,Abwehr,21,"1,75",70%,48%,650000
33587,21/12/2022,FC Augsburg,Zehnter,Abwehr,0,-,-,-,260000
33452,21/12/2022,FC Augsburg,Winther,Abwehr,2,"2,00",65%,54%,270000
33403,21/12/2022,FC Augsburg,M. Bauer,Abwehr,18,"1,29",72%,61%,580000
32549,21/12/2022,FC Augsburg,Gouweleeuw,Abwehr,29,"2,07",66%,56%,1260000
33332,21/12/2022,FC Augsburg,Gumny,Abwehr,23,"2,09",61%,45%,710000
33398,21/12/2022,FC Augsburg,Petkov,Mittelfeld,4,"0,67",52%,35%,240000
33127,21/12/2022,FC Augsburg,Vargas,Mittelfeld,20,"1,82",53%,49%,1600000
31571,21/12/2022,FC Augsburg,D. Caligiuri,Mittelfeld,17,"2,13",63%,42%,820000
32956,21/12/2022,FC Augsburg,Jensen,Mittelfeld,22,"2,00",60%,37%,510000
32817,21/12/2022,FC Augsburg,Rexhbecaj,Mittelfeld,18,"1,29",60%,58%,850000
31838,21/12/2022,FC Augsburg,Baumgartlinger,Mittelfeld,7,"1,17",85%,52%,540000
32738,21/12/2022,FC Augsburg,A. Maier,Mittelfeld,14,"1,40",77%,43%,860000
32603,21/12/2022,FC Augsburg,Dorsch,Mittelfeld,0,-,-,-,3460000
31915,21/12/2022,FC Augsburg,Strobl,Mittelfeld,0,-,-,-,190000
32255,21/12/2022,FC Augsburg,Carlos Gruezo,Mittelfeld,22,"1,69",74%,57%,630000
32096,21/12/2022,FC Augsburg,Hahn,Sturm,21,"3,00",47%,48%,790000
32465,21/12/2022,FC Augsburg,Niederlechner,Sturm,49,"3,50",61%,42%,4930000
33311,21/12/2022,FC Augsburg,Demirović,Sturm,56,"3,73",47%,37%,4260000
32572,21/12/2022,FC Augsburg,Sarenren-Bazee,Sturm,0,-,-,-,250000
32806,21/12/2022,FC Augsburg,Sergio Córdova,Sturm,0,-,-,-,240000
33683,21/12/2022,FC Augsburg,Berisha,Sturm,35,"3,50",51%,35%,3240000
33689,21/12/2022,VfB Stuttgart,Glaus,Torwart,0,-,-,-,160000
33527,21/12/2022,VfB Stuttgart,Schock,Torwart,0,-,-,-,170000
32656,21/12/2022,VfB Stuttgart,F. Müller,Torwart,22,"1,47",80%,100%,870000
32891,21/12/2022,VfB Stuttgart,Bredlow,Torwart,0,-,-,-,170000
33496,21/12/2022,VfB Stuttgart,Ito,Abwehr,33,"2,54",82%,49%,1780000
33308,21/12/2022,VfB Stuttgart,Mavropanos,Abwehr,81,"6,23",80%,66%,8130000
32452,21/12/2022,VfB Stuttgart,Anton,Abwehr,42,"2,80",82%,56%,2160000
33017,21/12/2022,VfB Stuttgart,Aidonis,Abwehr,0,-,-,-,200000
32919,21/12/2022,VfB Stuttgart,B. Sosa,Abwehr,46,"3,83",79%,54%,5730000
32880,21/12/2022,VfB Stuttgart,Vagnoman,Abwehr,4,"0,50",78%,50%,1300000
32526,21/12/2022,VfB Stuttgart,Stenzel,Abwehr,18,"2,25",76%,65%,410000
32773,21/12/2022,VfB Stuttgart,Zagadou,Abwehr,11,"1,83",84%,50%,2230000
33666,21/12/2022,VfB Stuttgart,Ulrich,Mittelfeld,1,"1,00",100%,100%,340000
33510,21/12/2022,VfB Stuttgart,Millot,Mittelfeld,17,"1,70",84%,44%,690000
33347,21/12/2022,VfB Stuttgart,Ahamada,Mittelfeld,35,"2,33",86%,49%,1940000
33253,21/12/2022,VfB Stuttgart,Egloff,Mittelfeld,14,"1,75",61%,60%,520000
33247,21/12/2022,VfB Stuttgart,Silas,Mittelfeld,30,"2,14",79%,41%,4290000
32830,21/12/2022,VfB Stuttgart,Nartey,Mittelfeld,3,"1,50",77%,60%,290000
33241,21/12/2022,VfB Stuttgart,W. Endo,Mittelfeld,58,"4,14",76%,60%,6370000
32858,21/12/2022,VfB Stuttgart,Führich,Mittelfeld,45,"3,21",80%,51%,3760000
33085,21/12/2022,VfB Stuttgart,Karazor,Mittelfeld,24,"2,40",84%,63%,1070000
33652,21/12/2022,VfB Stuttgart,Perea,Sturm,7,"0,88",84%,36%,360000
33588,21/12/2022,VfB Stuttgart,Kastanaras,Sturm,0,"0,00",100%,0%,250000
33557,21/12/2022,VfB Stuttgart,Tiago Tomás,Sturm,35,"2,69",62%,44%,3390000
33072,21/12/2022,VfB Stuttgart,Pfeiffer,Sturm,5,"0,45",62%,43%,850000
32667,21/12/2022,VfB Stuttgart,Guirassy,Sturm,39,"3,90",68%,55%,5530000
33445,21/12/2022,VfB Stuttgart,Kuol,Sturm,0,-,-,-,220000
33245,21/12/2022,VfB Stuttgart,T. Coulibaly,Sturm,3,"3,00",80%,100%,930000
33563,21/12/2022,Hertha BSC,Ernst,Torwart,0,-,-,-,170000
33627,21/12/2022,Hertha BSC,Kwasigroch,Torwart,0,-,-,-,170000
33513,21/12/2022,Hertha BSC,Christensen,Torwart,33,"2,20",67%,73%,1560000
33566,21/12/2022,Hertha BSC,Eitschberger,Abwehr,0,-,-,-,200000
33617,21/12/2022,Hertha BSC,Uremović,Abwehr,7,"1,00",82%,57%,500000
33329,21/12/2022,Hertha BSC,M. Dárdai,Abwehr,7,"1,17",61%,60%,540000
33316,21/12/2022,Hertha BSC,Zeefuik,Abwehr,0,-,-,-,190000
33119,21/12/2022,Hertha BSC,Kenny,Abwehr,38,"2,53",75%,55%,1880000
32509,21/12/2022,Hertha BSC,Mittelstädt,Abwehr,15,"2,50",80%,54%,1410000
31399,21/12/2022,Hertha BSC,Pekarik,Abwehr,1,"1,00",75%,0%,200000
31740,21/12/2022,Hertha BSC,Plattenhardt,Abwehr,30,"2,31",75%,54%,1280000
32049,21/12/2022,Hertha BSC,Kempf,Abwehr,53,"3,53",78%,61%,3700000
33684,21/12/2022,Hertha BSC,Agustín Rogel,Abwehr,12,"1,50",77%,55%,910000
30764,21/12/2022,Hertha BSC,K. Boateng,Mittelfeld,-2,"-0,29",84%,15%,220000
32527,21/12/2022,Hertha BSC,Serdar,Mittelfeld,47,"3,36",73%,53%,3630000
33267,21/12/2022,Hertha BSC,Tousart,Mittelfeld,39,"2,79",66%,54%,2150000
33650,21/12/2022,Hertha BSC,Šunjić,Mittelfeld,22,"1,69",77%,54%,1130000
33001,21/12/2022,Hertha BSC,Boëtius,Mittelfeld,14,"1,40",74%,53%,1180000
33629,21/12/2022,Hertha BSC,Scherhant,Sturm,1,"0,50",71%,25%,440000
33668,21/12/2022,Hertha BSC,Kanga,Sturm,35,"2,50",65%,42%,2870000
33655,21/12/2022,Hertha BSC,Ejuke,Sturm,27,"1,80",82%,44%,1220000
33561,21/12/2022,Hertha BSC,Nsona,Sturm,0,-,-,-,210000
33554,21/12/2022,Hertha BSC,D.-J. Lee,Sturm,0,-,-,-,190000
33519,21/12/2022,Hertha BSC,Maolida,Sturm,-1,"-0,50",38%,18%,220000
33500,21/12/2022,Hertha BSC,Jovetić,Sturm,25,"3,13",62%,50%,1680000
33214,21/12/2022,Hertha BSC,Ngankam,Sturm,0,-,-,-,720000
32983,21/12/2022,Hertha BSC,Lukébakio,Sturm,79,"5,27",73%,43%,6980000
32733,21/12/2022,Hertha BSC,Richter,Sturm,43,"3,58",69%,44%,3610000
32229,21/12/2022,Hertha BSC,Selke,Sturm,26,"2,17",60%,46%,1670000
33697,21/12/2022,Hertha BSC,Aksakal,Sturm,0,-,-,-,180000
30844,21/12/2022,FC Schalke 04,Langer,Torwart,0,-,-,-,170000
30988,21/12/2022,FC Schalke 04,Fährmann,Torwart,0,-,-,-,230000
31774,21/12/2022,FC Schalke 04,Schwolow,Torwart,26,"1,73",60%,83%,900000
33623,21/12/2022,FC Schalke 04,Heekeren,Torwart,0,-,-,-,220000
33395,21/12/2022,FC Schalke 04,Matriciani,Abwehr,16,"2,00",75%,61%,840000
33226,21/12/2022,FC Schalke 04,Brunner,Abwehr,23,"1,92",74%,47%,1120000
33593,21/12/2022,FC Schalke 04,Greiml,Abwehr,2,"0,50",82%,42%,350000
33595,21/12/2022,FC Schalke 04,I. Cissé,Abwehr,0,-,-,-,270000
33596,21/12/2022,FC Schalke 04,Ouwejan,Abwehr,25,"2,50",69%,58%,1510000
32745,21/12/2022,FC Schalke 04,M. Kaminski,Abwehr,3,"3,00",81%,0%,470000
32717,21/12/2022,FC Schalke 04,Kolodziejczak,Abwehr,1,"1,00",85%,0%,360000
33651,21/12/2022,FC Schalke 04,Yoshida,Abwehr,37,"2,47",79%,67%,2040000
33682,21/12/2022,FC Schalke 04,van den Berg,Abwehr,7,"1,75",83%,45%,950000
33384,21/12/2022,FC Schalke 04,Aydin,Abwehr,9,"1,29",66%,48%,290000
33622,21/12/2022,FC Schalke 04,Mollet,Mittelfeld,12,"1,33",79%,30%,590000
33656,21/12/2022,FC Schalke 04,Král,Mittelfeld,19,"1,58",70%,51%,1430000
33301,21/12/2022,FC Schalke 04,Zalazar,Mittelfeld,11,"1,38",67%,44%,2650000
33283,21/12/2022,FC Schalke 04,Mohr,Mittelfeld,33,"3,00",67%,45%,1550000
33130,21/12/2022,FC Schalke 04,Krauß,Mittelfeld,45,"3,00",75%,55%,2790000
33087,21/12/2022,FC Schalke 04,Drexler,Mittelfeld,18,"1,50",67%,43%,850000
33040,21/12/2022,FC Schalke 04,Boujellab,Mittelfeld,0,-,-,-,220000
31392,21/12/2022,FC Schalke 04,Latza,Mittelfeld,7,"0,78",74%,40%,320000
31110,21/12/2022,FC Schalke 04,Terodde,Sturm,44,"2,93",67%,36%,3190000
33672,21/12/2022,FC Schalke 04,Larsson,Sturm,9,"1,00",74%,41%,450000
31479,21/12/2022,FC Schalke 04,Polter,Sturm,27,"1,93",58%,42%,840000
32190,21/12/2022,FC Schalke 04,Karaman,Sturm,1,"0,11",69%,45%,440000
33139,21/12/2022,FC Schalke 04,Bülter,Sturm,33,"2,20",68%,41%,1700000
33694,21/12/2022,FC Schalke 04,S. Sané,Sturm,0,-,-,-,630000
33665,21/12/2022,SV Werder Bremen,Lord,Torwart,0,-,-,-,160000
33647,21/12/2022,SV Werder Bremen,Backhaus,Torwart,0,-,-,-,160000
33331,21/12/2022,SV Werder Bremen,Dudu ,Torwart,0,-,-,-,160000
32799,21/12/2022,SV Werder Bremen,Pavlenka,Torwart,35,"2,33",67%,63%,1900000
32408,21/12/2022,SV Werder Bremen,Zetterer,Torwart,5,"5,00",54%,100%,190000
33288,21/12/2022,SV Werder Bremen,Agu,Abwehr,-2,"-0,67",74%,38%,210000
33224,21/12/2022,SV Werder Bremen,Pieper,Abwehr,31,"2,38",78%,68%,1920000
31929,21/12/2022,SV Werder Bremen,M. Weiser,Abwehr,60,"4,00",71%,51%,4840000
33601,21/12/2022,SV Werder Bremen,Chiarodia,Abwehr,1,"1,00",0%,100%,210000
32935,21/12/2022,SV Werder Bremen,Mbom,Abwehr,0,-,-,-,220000
32754,21/12/2022,SV Werder Bremen,Friedl,Abwehr,32,"2,29",83%,60%,2570000
33649,21/12/2022,SV Werder Bremen,Buchanan,Abwehr,22,"2,44",73%,44%,810000
32579,21/12/2022,SV Werder Bremen,A. Jung,Abwehr,44,"2,93",79%,53%,2150000
32562,21/12/2022,SV Werder Bremen,Veljković,Abwehr,42,"3,50",81%,61%,2840000
32412,21/12/2022,SV Werder Bremen,Rapp,Abwehr,5,"0,83",79%,42%,250000
32120,21/12/2022,SV Werder Bremen,N. Stark,Abwehr,25,"2,78",82%,55%,1580000
33640,21/12/2022,SV Werder Bremen,Stage,Mittelfeld,16,"1,23",63%,51%,640000
33604,21/12/2022,SV Werder Bremen,Salifou,Mittelfeld,0,-,-,-,200000
31519,21/12/2022,SV Werder Bremen,C. Groß,Mittelfeld,21,"1,62",82%,44%,900000
33110,21/12/2022,SV Werder Bremen,R. Schmid,Mittelfeld,19,"1,36",77%,44%,720000
33043,21/12/2022,SV Werder Bremen,Gruev,Mittelfeld,21,"1,62",87%,43%,1210000
31932,21/12/2022,SV Werder Bremen,Bittencourt,Mittelfeld,27,"2,70",77%,45%,2200000
32652,21/12/2022,SV Werder Bremen,N. Schmidt,Mittelfeld,20,"3,33",78%,58%,570000
33364,21/12/2022,SV Werder Bremen,Dinkçi,Sturm,5,"1,67",53%,64%,360000
32694,21/12/2022,SV Werder Bremen,Burke,Sturm,27,"2,08",71%,33%,1210000
31916,21/12/2022,SV Werder Bremen,Füllkrug,Sturm,97,"6,93",62%,50%,14600000
32202,21/12/2022,SV Werder Bremen,Ducksch,Sturm,71,"4,73",72%,46%,7860000
