Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
32581,10/01/2023,RB Leipzig,Klostermann,Abwehr,2,"2,00",75%,71%,2560000
32580,10/01/2023,RB Leipzig,Halstenberg,Abwehr,26,"2,17",85%,56%,2140000
32461,10/01/2023,RB Leipzig,Henrichs,Abwehr,32,"2,29",73%,61%,1940000
31846,10/01/2023,RB Leipzig,Orbán,Abwehr,82,"5,47",89%,62%,7830000
33540,10/01/2023,RB Leipzig,Clark,Mittelfeld,0,-,-,-,210000
33363,10/01/2023,RB Leipzig,Szoboszlai,Mittelfeld,63,"4,85",83%,47%,11620000
33200,10/01/2023,RB Leipzig,Dani Olmo,Mittelfeld,35,"3,50",80%,45%,10120000
33133,10/01/2023,RB Leipzig,Schlager,Mittelfeld,26,"2,36",87%,46%,3800000
33023,10/01/2023,RB Leipzig,Haidara,Mittelfeld,16,"1,33",83%,30%,1300000
32800,10/01/2023,RB Leipzig,Laimer,Mittelfeld,7,"1,75",77%,50%,5500000
32589,10/01/2023,RB Leipzig,Forsberg,Mittelfeld,29,"2,42",86%,46%,3940000
31612,10/01/2023,RB Leipzig,Kampl,Mittelfeld,28,"2,00",91%,45%,1840000
33180,10/01/2023,RB Leipzig,André Silva,Sturm,40,"2,86",74%,41%,7820000
33151,10/01/2023,RB Leipzig,Nkunku,Sturm,102,"6,80",82%,43%,14480000
32591,10/01/2023,RB Leipzig,Y. Poulsen,Sturm,7,"1,17",42%,55%,1380000
32211,10/01/2023,RB Leipzig,Werner,Sturm,34,"3,78",75%,31%,11340000
33091,10/01/2023,FC Union Berlin,Busk,Torwart,0,-,-,-,170000
33257,10/01/2023,FC Union Berlin,L. Grill,Torwart,-5,"-1,25",66%,67%,240000
32921,10/01/2023,FC Union Berlin,Rönnow,Torwart,42,"3,82",67%,75%,2820000
33659,10/01/2023,FC Union Berlin,Diogo Leite,Abwehr,26,"2,00",80%,57%,1730000
33609,10/01/2023,FC Union Berlin,Doekhi,Abwehr,26,"4,33",81%,61%,2190000
33141,10/01/2023,FC Union Berlin,Ryerson,Abwehr,34,"2,62",73%,49%,1820000
33096,10/01/2023,FC Union Berlin,Trimmel,Abwehr,32,"2,46",64%,47%,2240000
31864,10/01/2023,FC Union Berlin,Knoche,Abwehr,38,"2,71",81%,60%,2840000
32883,10/01/2023,FC Union Berlin,Jaeckel,Abwehr,19,"1,90",80%,42%,570000
32340,10/01/2023,FC Union Berlin,Baumgartl,Abwehr,5,"1,25",83%,62%,770000
32057,10/01/2023,FC Union Berlin,Gießelmann,Abwehr,28,"2,55",75%,45%,1100000
32532,10/01/2023,FC Union Berlin,Pantović,Mittelfeld,12,"1,50",69%,48%,410000
32073,10/01/2023,FC Union Berlin,R. Khedira,Mittelfeld,26,"1,86",75%,50%,1880000
33550,10/01/2023,FC Union Berlin,Schäfer,Mittelfeld,14,"1,27",76%,46%,890000
33661,10/01/2023,FC Union Berlin,Thorsby,Mittelfeld,15,"1,36",68%,44%,480000
32185,10/01/2023,FC Union Berlin,Öztunali,Mittelfeld,0,-,-,0%,250000
32310,10/01/2023,FC Union Berlin,Haberer,Mittelfeld,40,"3,08",69%,39%,2650000
32324,10/01/2023,FC Union Berlin,Haraguchi,Mittelfeld,16,"2,00",81%,69%,610000
32251,10/01/2023,FC Union Berlin,Seguin,Mittelfeld,16,"2,29",77%,52%,540000
32924,10/01/2023,FC Union Berlin,Möhwald,Mittelfeld,0,-,-,-,240000
33641,10/01/2023,FC Union Berlin,Jordan,Sturm,48,"3,69",53%,44%,5820000
33616,10/01/2023,FC Union Berlin,Skarke,Sturm,0,"0,00",71%,27%,2830000
33135,10/01/2023,FC Union Berlin,S. Becker,Sturm,81,"5,40",69%,29%,8310000
33469,10/01/2023,FC Union Berlin,Behrens,Sturm,40,"2,67",63%,52%,1970000
33411,10/01/2023,FC Union Berlin,Leweling,Sturm,6,"1,00",88%,41%,570000
32087,10/01/2023,FC Union Berlin,Michel,Sturm,31,"2,82",61%,40%,1470000
33294,10/01/2023,FC Union Berlin,Maciejewski,Sturm,0,-,-,-,200000
32925,10/01/2023,SC Freiburg,Flekken,Torwart,55,"3,67",72%,86%,3700000
31881,10/01/2023,SC Freiburg,Uphoff,Torwart,0,-,-,-,260000
33439,10/01/2023,SC Freiburg,Atubolu,Torwart,0,-,-,-,160000
33541,10/01/2023,SC Freiburg,Siquet,Abwehr,1,"1,00",83%,75%,190000
33462,10/01/2023,SC Freiburg,Ezekwem,Abwehr,0,-,-,-,220000
33461,10/01/2023,SC Freiburg,Sildillia,Abwehr,28,"2,00",75%,44%,1530000
33704,10/01/2023,SC Freiburg,K. Schmidt,Abwehr,0,-,-,-,160000
32807,10/01/2023,SC Freiburg,Lienhart,Abwehr,43,"2,87",86%,67%,3750000
32597,10/01/2023,SC Freiburg,Kübler,Abwehr,31,"6,20",70%,51%,4270000
31910,10/01/2023,SC Freiburg,Ginter,Abwehr,74,"4,93",84%,66%,7330000
32019,10/01/2023,SC Freiburg,C. Günter,Abwehr,40,"2,67",77%,38%,4290000
31453,10/01/2023,SC Freiburg,Gulde,Abwehr,4,"1,33",83%,50%,390000
31751,10/01/2023,SC Freiburg,J. Schmid,Abwehr,0,-,-,-,360000
33677,10/01/2023,SC Freiburg,Röhl,Mittelfeld,0,-,-,-,210000
33637,10/01/2023,SC Freiburg,Kyereh,Mittelfeld,17,"1,89",81%,43%,1810000
33576,10/01/2023,SC Freiburg,R. Wagner,Mittelfeld,0,"0,00",100%,0%,240000
31710,10/01/2023,SC Freiburg,Höfler,Mittelfeld,39,"2,60",85%,57%,3100000
33458,10/01/2023,SC Freiburg,Weißhaupt ,Mittelfeld,12,"1,50",59%,53%,660000
32398,10/01/2023,SC Freiburg,M. Eggestein,Mittelfeld,35,"2,69",79%,55%,2580000
33211,10/01/2023,SC Freiburg,Keitel,Mittelfeld,12,"1,33",83%,42%,600000
33006,10/01/2023,SC Freiburg,Sallai,Mittelfeld,15,"2,14",76%,56%,3060000
32071,10/01/2023,SC Freiburg,Grifo,Mittelfeld,116,"7,73",80%,54%,16010000
33335,10/01/2023,SC Freiburg,Doan,Sturm,42,"2,80",74%,44%,4790000
33035,10/01/2023,SC Freiburg,Jeong,Sturm,21,"1,62",80%,39%,1320000
31958,10/01/2023,SC Freiburg,Gregoritsch,Sturm,78,"5,20",56%,50%,9400000
32861,10/01/2023,SC Freiburg,Höler,Sturm,5,"0,71",59%,36%,3420000
31395,10/01/2023,SC Freiburg,Petersen,Sturm,13,"1,30",50%,29%,610000
31848,10/01/2023,FC Köln,T. Horn,Torwart,0,-,-,-,220000
33495,10/01/2023,FC Köln,Köbbing,Torwart,0,-,-,-,160000
32356,10/01/2023,FC Köln,Schwäbe,Torwart,12,"0,80",80%,100%,1120000
33688,10/01/2023,FC Köln,Smajić,Abwehr,0,-,-,-,200000
33105,10/01/2023,FC Köln,Kilian,Abwehr,10,"0,77",86%,57%,640000
33632,10/01/2023,FC Köln,K. Pedersen,Abwehr,6,"1,20",75%,59%,220000
33642,10/01/2023,FC Köln,Strauch,Abwehr,0,-,-,-,220000
33051,10/01/2023,FC Köln,Schindler,Abwehr,12,"0,86",67%,53%,390000
32744,10/01/2023,FC Köln,Hübers,Abwehr,22,"1,83",83%,57%,1580000
33552,10/01/2023,FC Köln,Chabot,Abwehr,10,"5,00",88%,58%,970000
33686,10/01/2023,FC Köln,Soldo,Abwehr,5,"1,00",78%,50%,420000
32628,10/01/2023,FC Köln,B. Schmitz,Abwehr,35,"2,50",63%,58%,1270000
32278,10/01/2023,FC Köln,Hector,Abwehr,45,"3,46",78%,69%,3840000
33453,10/01/2023,FC Köln,Ljubičić,Mittelfeld,40,"4,44",82%,42%,5360000
33562,10/01/2023,FC Köln,Olesen,Mittelfeld,5,"1,67",73%,60%,460000
33356,10/01/2023,FC Köln,Martel,Mittelfeld,19,"1,73",81%,54%,820000
33338,10/01/2023,FC Köln,Limnios,Mittelfeld,0,-,-,-,230000
32881,10/01/2023,FC Köln,Maina,Mittelfeld,30,"2,14",74%,40%,1920000
33621,10/01/2023,FC Köln,Huseinbašić,Mittelfeld,20,"2,50",85%,39%,1730000
33157,10/01/2023,FC Köln,Skhiri,Mittelfeld,45,"3,21",89%,57%,5000000
32636,10/01/2023,FC Köln,Kainz,Mittelfeld,81,"5,79",73%,44%,8700000
32668,10/01/2023,FC Köln,Duda,Mittelfeld,8,"0,62",78%,40%,760000
33615,10/01/2023,FC Köln,Dietz,Sturm,13,"1,30",58%,42%,280000
33365,10/01/2023,FC Köln,Tigges,Sturm,35,"2,92",60%,44%,2520000
33270,10/01/2023,FC Köln,Lemperle,Sturm,1,"0,33",60%,17%,310000
33185,10/01/2023,FC Köln,Thielmann,Sturm,21,"2,10",69%,48%,1110000
33100,10/01/2023,FC Köln,S. Andersson,Sturm,0,-,-,-,260000
33077,10/01/2023,FC Köln,Adamyan,Sturm,17,"1,31",74%,27%,900000
32229,10/01/2023,FC Köln,Selke,Sturm,26,"2,17",60%,46%,4570000
31709,10/01/2023,FC Köln,Uth,Sturm,4,"1,33",83%,60%,1030000
33466,10/01/2023,FSV Mainz 05,Rieß,Torwart,0,-,-,-,160000
32364,10/01/2023,FSV Mainz 05,Zentner,Torwart,33,"2,20",48%,86%,1400000
32877,10/01/2023,FSV Mainz 05,Dahmen,Torwart,0,-,-,-,300000
33117,10/01/2023,FSV Mainz 05,E. Fernandes,Abwehr,30,"2,31",75%,54%,1550000
32989,10/01/2023,FSV Mainz 05,Aarón Martín,Abwehr,70,"4,67",83%,51%,5880000
33417,10/01/2023,FSV Mainz 05,Leitsch,Abwehr,13,"1,86",77%,67%,810000
31666,10/01/2023,FSV Mainz 05,Bell,Abwehr,25,"1,92",81%,48%,710000
32534,10/01/2023,FSV Mainz 05,A. Hack,Abwehr,17,"1,31",74%,54%,1410000
33478,10/01/2023,FSV Mainz 05,Widmer,Abwehr,36,"2,77",75%,57%,2710000
31762,10/01/2023,FSV Mainz 05,da Costa,Abwehr,12,"1,50",65%,50%,560000
33577,10/01/2023,FSV Mainz 05,Caci,Abwehr,27,"2,45",74%,47%,1040000
33477,10/01/2023,FSV Mainz 05,J. Lee,Mittelfeld,46,"3,07",77%,49%,2960000
33409,10/01/2023,FSV Mainz 05,Stach,Mittelfeld,51,"3,92",69%,60%,4390000
32992,10/01/2023,FSV Mainz 05,Barreiro,Mittelfeld,19,"1,58",70%,53%,1270000
33590,10/01/2023,FSV Mainz 05,E. Shabani,Mittelfeld,0,-,-,-,190000
32707,10/01/2023,FSV Mainz 05,Barkok,Mittelfeld,8,"1,33",82%,38%,330000
33654,10/01/2023,FSV Mainz 05,Fulgini,Mittelfeld,13,"0,93",82%,41%,580000
31959,10/01/2023,FSV Mainz 05,D. Kohr,Mittelfeld,42,"3,00",73%,52%,2200000
33578,10/01/2023,FSV Mainz 05,Weiper,Sturm,1,"1,00",100%,-,690000
33555,10/01/2023,FSV Mainz 05,Burgzorg,Sturm,9,"0,90",71%,31%,360000
33538,10/01/2023,FSV Mainz 05,Bobzien,Sturm,0,-,-,-,220000
33297,10/01/2023,FSV Mainz 05,Mustapha,Sturm,4,"1,00",53%,46%,190000
33124,10/01/2023,FSV Mainz 05,Ingvartsen,Sturm,33,"3,67",66%,34%,2440000
32948,10/01/2023,FSV Mainz 05,Burkardt,Sturm,27,"2,45",73%,42%,3130000
32544,10/01/2023,FSV Mainz 05,Onisiwo,Sturm,55,"3,67",62%,36%,4820000
33695,10/01/2023,FSV Mainz 05,Gruda,Sturm,0,-,-,-,280000
31310,10/01/2023,TSG Hoffenheim,Pentke,Torwart,0,-,-,-,160000
33313,10/01/2023,TSG Hoffenheim,L. Philipp,Torwart,0,-,-,-,160000
33397,10/01/2023,TSG Hoffenheim,Noll,Torwart,0,-,-,-,160000
31489,10/01/2023,TSG Hoffenheim,Baumann,Torwart,45,"3,00",80%,100%,2940000
33027,10/01/2023,TSG Hoffenheim,Lucas Ribeiro,Abwehr,0,-,-,-,200000
33026,10/01/2023,TSG Hoffenheim,Kabak,Abwehr,62,"4,43",85%,58%,5440000
33669,10/01/2023,TSG Hoffenheim,Nsoki,Abwehr,9,"1,00",81%,52%,760000
33670,10/01/2023,TSG Hoffenheim,Quaresma,Abwehr,5,"1,67",88%,73%,360000
33205,10/01/2023,TSG Hoffenheim,Angeliño,Abwehr,53,"3,79",70%,54%,5960000
33693,10/01/2023,TSG Hoffenheim,Quarshie,Abwehr,0,-,-,-,270000
31416,10/01/2023,TSG Hoffenheim,Vogt,Abwehr,34,"2,43",90%,47%,1840000
31742,10/01/2023,TSG Hoffenheim,Bičakčić,Abwehr,0,-,-,-,300000
32162,10/01/2023,TSG Hoffenheim,Akpoguma,Abwehr,30,"2,31",79%,54%,1120000
32466,10/01/2023,TSG Hoffenheim,Kadeřábek,Abwehr,27,"2,08",70%,55%,990000
33437,10/01/2023,TSG Hoffenheim,Stiller,Mittelfeld,17,"1,89",78%,64%,1150000
33504,10/01/2023,TSG Hoffenheim,Bischof,Mittelfeld,1,"1,00",75%,0%,370000
33580,10/01/2023,TSG Hoffenheim,F. Becker,Mittelfeld,0,-,-,-,220000
33673,10/01/2023,TSG Hoffenheim,Damar,Mittelfeld,4,"1,00",81%,32%,300000
31349,10/01/2023,TSG Hoffenheim,Rudy,Mittelfeld,16,"1,60",79%,46%,570000
33158,10/01/2023,TSG Hoffenheim,Skov,Mittelfeld,53,"3,79",72%,45%,4850000
32977,10/01/2023,TSG Hoffenheim,Baumgartner,Mittelfeld,61,"4,07",73%,41%,6880000
32492,10/01/2023,TSG Hoffenheim,Prömel,Mittelfeld,32,"2,46",78%,52%,1570000
32680,10/01/2023,TSG Hoffenheim,Geiger,Mittelfeld,45,"3,21",86%,46%,3440000
33191,10/01/2023,TSG Hoffenheim,Dabbur,Sturm,39,"3,90",76%,33%,3400000
32553,10/01/2023,TSG Hoffenheim,Kramarić,Sturm,41,"2,93",81%,47%,9000000
32756,10/01/2023,TSG Hoffenheim,Bruun Larsen,Sturm,11,"1,10",77%,33%,560000
33536,10/01/2023,TSG Hoffenheim,Asllani,Sturm,1,"0,33",62%,33%,510000
32842,10/01/2023,TSG Hoffenheim,Bebou,Sturm,0,-,-,-,4040000
33377,10/01/2023,TSG Hoffenheim,Rutter,Sturm,32,"2,13",64%,39%,3500000
33700,10/01/2023,TSG Hoffenheim,Dolberg,Sturm,0,-,-,-,8600000
33692,10/01/2023,Borussioa M'Gladbach,Brüll,Torwart,0,-,-,-,170000
33691,10/01/2023,Borussioa M'Gladbach,Dimmer,Torwart,0,-,-,-,160000
31618,10/01/2023,Borussioa M'Gladbach,Sippel,Torwart,-2,"-0,67",63%,67%,650000
32306,10/01/2023,Borussioa M'Gladbach,Sommer,Torwart,44,"4,40",81%,67%,4880000
33306,10/01/2023,Borussioa M'Gladbach,Olschowsky,Torwart,8,"4,00",75%,0%,1840000
33702,10/01/2023,Borussioa M'Gladbach,Walde,Abwehr,0,-,-,-,190000
33167,10/01/2023,Borussioa M'Gladbach,Bensebaini,Abwehr,87,"6,21",77%,62%,10270000
33258,10/01/2023,Borussioa M'Gladbach,Scally,Abwehr,24,"1,60",77%,68%,1500000
33319,10/01/2023,Borussioa M'Gladbach,Netz,Abwehr,3,"0,75",69%,53%,580000
33592,10/01/2023,Borussioa M'Gladbach,Itakura,Abwehr,12,"2,40",91%,52%,4960000
33128,10/01/2023,Borussioa M'Gladbach,Lainer,Abwehr,0,"0,00",68%,33%,420000
31380,10/01/2023,Borussioa M'Gladbach,Jantschke,Abwehr,4,"2,00",89%,67%,230000
32311,10/01/2023,Borussioa M'Gladbach,M. Friedrich,Abwehr,30,"2,50",86%,72%,2060000
32634,10/01/2023,Borussioa M'Gladbach,Doucouré,Abwehr,0,-,-,-,180000
32472,10/01/2023,Borussioa M'Gladbach,Elvedi,Abwehr,50,"3,85",92%,74%,4710000
32931,10/01/2023,Borussioa M'Gladbach,Neuhaus,Mittelfeld,13,"2,17",75%,38%,6270000
33450,10/01/2023,Borussioa M'Gladbach,Koné,Mittelfeld,40,"2,86",87%,56%,4510000
33526,10/01/2023,Borussioa M'Gladbach,Noß,Mittelfeld,0,-,-,-,190000
32080,10/01/2023,Borussioa M'Gladbach,Hofmann,Mittelfeld,88,"6,77",79%,46%,15060000
33636,10/01/2023,Borussioa M'Gladbach,Fraulo,Mittelfeld,0,-,-,-,190000
33353,10/01/2023,Borussioa M'Gladbach,Reitz,Mittelfeld,0,-,100%,-,190000
32159,10/01/2023,Borussioa M'Gladbach,Kramer,Mittelfeld,9,"0,64",84%,42%,1190000
32447,10/01/2023,Borussioa M'Gladbach,Weigl,Mittelfeld,28,"2,55",88%,69%,3740000
33075,10/01/2023,Borussioa M'Gladbach,H. Wolf,Mittelfeld,2,"1,00",71%,63%,430000
32944,10/01/2023,Borussioa M'Gladbach,Müsel,Sturm,0,-,-,-,190000
31596,10/01/2023,Borussioa M'Gladbach,P. Herrmann,Sturm,18,"2,25",69%,41%,670000
33681,10/01/2023,Borussioa M'Gladbach,Ngoumou,Sturm,4,"0,67",71%,44%,700000
32968,10/01/2023,Borussioa M'Gladbach,Pléa,Sturm,50,"4,55",72%,42%,9180000
33618,10/01/2023,Borussioa M'Gladbach,Borges Sanches,Sturm,4,"1,33",83%,50%,250000
33152,10/01/2023,Borussioa M'Gladbach,Thuram,Sturm,92,"6,13",74%,45%,13450000
31243,10/01/2023,Borussioa M'Gladbach,Stindl,Sturm,34,"3,09",79%,38%,5530000
33698,10/01/2023,Eintrach Frankfurt,Simoni,Torwart,0,-,-,-,310000
31458,10/01/2023,Eintrach Frankfurt,Grahl,Torwart,0,-,-,-,210000
31621,10/01/2023,Eintrach Frankfurt,Trapp,Torwart,22,"1,47",60%,100%,2440000
33440,10/01/2023,Eintrach Frankfurt,Ramaj,Torwart,0,-,-,-,160000
33094,10/01/2023,Eintrach Frankfurt,C. Lenz,Abwehr,27,"3,00",81%,55%,1950000
31220,10/01/2023,Eintrach Frankfurt,Hasebe,Abwehr,9,"2,25",85%,67%,660000
33613,10/01/2023,Eintrach Frankfurt,Smolčić,Abwehr,9,"2,25",77%,87%,1150000
33620,10/01/2023,Eintrach Frankfurt,Buta,Abwehr,0,-,-,-,760000
33646,10/01/2023,Eintrach Frankfurt,Schröder,Abwehr,0,-,-,-,190000
33675,10/01/2023,Eintrach Frankfurt,Pellegrini,Abwehr,30,"3,33",73%,56%,2270000
33031,10/01/2023,Eintrach Frankfurt,Touré,Abwehr,4,"2,00",81%,71%,590000
33029,10/01/2023,Eintrach Frankfurt,Tuta,Abwehr,30,"2,00",81%,45%,1850000
