Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
32208,06/01/2023,Borussia Dortmund,Dahoud,Mittelfeld,9,"3,00",78%,56%,4410000
33260,06/01/2023,Borussia Dortmund,Moukoko,Sturm,53,"4,08",72%,43%,10780000
33687,06/01/2023,Borussia Dortmund,Njinmah,Sturm,0,"0,00",0%,50%,360000
33575,06/01/2023,Borussia Dortmund,Adeyemi,Sturm,13,"1,18",75%,42%,4780000
33569,06/01/2023,Borussia Dortmund,Bynoe-Gittens,Sturm,2,"0,50",79%,35%,3400000
31454,06/01/2023,Borussia Dortmund,Reus,Sturm,28,"3,11",78%,42%,10490000
33501,06/01/2023,Borussia Dortmund,Malen,Sturm,20,"2,00",78%,42%,3960000
33198,06/01/2023,Borussia Dortmund,Reyna,Sturm,22,"2,20",75%,46%,4650000
32197,06/01/2023,Borussia Dortmund,Modeste,Sturm,33,"2,54",62%,38%,3790000
32769,06/01/2023,Borussia Dortmund,Haller,Sturm,0,-,-,-,11200000
32342,06/01/2023,Borussia Dortmund,Hazard,Sturm,22,"1,69",80%,44%,1900000
32508,06/01/2023,Bayer Leverkusen,Hradecky,Torwart,25,"1,79",70%,100%,2020000
32007,06/01/2023,Bayer Leverkusen,Lomb,Torwart,0,-,-,-,180000
33479,06/01/2023,Bayer Leverkusen,Lunev,Torwart,0,"0,00",76%,-,180000
33366,06/01/2023,Bayer Leverkusen,Fosu-Mensah,Abwehr,8,"1,60",80%,58%,390000
33369,06/01/2023,Bayer Leverkusen,Frimpong,Abwehr,65,"4,33",79%,55%,6520000
33125,06/01/2023,Bayer Leverkusen,Sinkgraven,Abwehr,6,"1,50",71%,47%,330000
33511,06/01/2023,Bayer Leverkusen,Hincapié,Abwehr,31,"2,38",83%,53%,2740000
33481,06/01/2023,Bayer Leverkusen,Bakker,Abwehr,17,"1,31",77%,45%,1050000
32157,06/01/2023,Bayer Leverkusen,Tah,Abwehr,32,"2,13",89%,54%,2650000
33499,06/01/2023,Bayer Leverkusen,Kossounou ,Abwehr,14,"1,40",83%,55%,750000
33207,06/01/2023,Bayer Leverkusen,Tapsoba,Abwehr,35,"2,33",86%,59%,3250000
33449,06/01/2023,Bayer Leverkusen,Azhil,Mittelfeld,0,-,-,-,210000
33483,06/01/2023,Bayer Leverkusen,Sertdemir,Mittelfeld,0,-,-,-,200000
33189,06/01/2023,Bayer Leverkusen,Palacios,Mittelfeld,35,"3,50",85%,57%,3930000
33614,06/01/2023,Bayer Leverkusen,Eze,Mittelfeld,0,-,-,-,220000
32512,06/01/2023,Bayer Leverkusen,Charles Aránguiz,Mittelfeld,25,"2,50",83%,56%,1040000
32395,06/01/2023,Bayer Leverkusen,Amiri,Mittelfeld,21,"1,91",83%,48%,2680000
32155,06/01/2023,Bayer Leverkusen,Demirbay,Mittelfeld,46,"3,29",79%,36%,5070000
32129,06/01/2023,Bayer Leverkusen,Andrich,Mittelfeld,37,"2,85",84%,57%,3630000
33215,06/01/2023,Bayer Leverkusen,Wirtz,Mittelfeld,0,-,-,-,15170000
33556,06/01/2023,Bayer Leverkusen,Azmoun,Sturm,10,"1,25",59%,38%,1570000
33619,06/01/2023,Bayer Leverkusen,Hložek,Sturm,31,"2,38",83%,39%,3170000
33514,06/01/2023,Bayer Leverkusen,Adli,Sturm,11,"1,38",83%,37%,1580000
31764,06/01/2023,Bayer Leverkusen,Bellarabi,Sturm,0,"0,00",62%,50%,1290000
33179,06/01/2023,Bayer Leverkusen,Schick,Sturm,22,"2,00",71%,43%,9670000
33122,06/01/2023,Bayer Leverkusen,Diaby,Sturm,78,"5,20",81%,38%,12430000
33680,06/01/2023,Bayer Leverkusen,Hudson-Odoi,Sturm,18,"2,00",88%,58%,4150000
33663,06/01/2023,RB Leipzig,Nickisch,Torwart,0,-,-,-,160000
32575,06/01/2023,RB Leipzig,Gulácsi,Torwart,15,"2,50",85%,-,670000
32481,06/01/2023,RB Leipzig,Nyland,Torwart,5,"5,00",88%,-,270000
33664,06/01/2023,RB Leipzig,Schlieck,Torwart,0,-,-,-,160000
31827,06/01/2023,RB Leipzig,Blaswich,Torwart,19,"2,38",84%,100%,1790000
33434,06/01/2023,RB Leipzig,Simakan,Abwehr,31,"3,10",85%,50%,2810000
33433,06/01/2023,RB Leipzig,Gvardiol,Abwehr,22,"1,69",90%,60%,5370000
32824,06/01/2023,RB Leipzig,Diallo,Abwehr,24,"4,80",86%,56%,3440000
33436,06/01/2023,RB Leipzig,Raum,Abwehr,29,"2,07",81%,46%,3980000
33679,06/01/2023,RB Leipzig,Ba,Abwehr,0,-,-,-,330000
32581,06/01/2023,RB Leipzig,Klostermann,Abwehr,2,"2,00",75%,71%,2750000
32580,06/01/2023,RB Leipzig,Halstenberg,Abwehr,26,"2,17",85%,56%,2240000
32461,06/01/2023,RB Leipzig,Henrichs,Abwehr,32,"2,29",73%,61%,2030000
31846,06/01/2023,RB Leipzig,Orbán,Abwehr,82,"5,47",89%,62%,8160000
33540,06/01/2023,RB Leipzig,Clark,Mittelfeld,0,-,-,-,220000
33363,06/01/2023,RB Leipzig,Szoboszlai,Mittelfeld,63,"4,85",83%,47%,11560000
33200,06/01/2023,RB Leipzig,Dani Olmo,Mittelfeld,35,"3,50",80%,45%,10310000
33133,06/01/2023,RB Leipzig,Schlager,Mittelfeld,26,"2,36",87%,46%,3640000
33023,06/01/2023,RB Leipzig,Haidara,Mittelfeld,16,"1,33",83%,30%,1430000
32800,06/01/2023,RB Leipzig,Laimer,Mittelfeld,7,"1,75",77%,50%,5590000
32589,06/01/2023,RB Leipzig,Forsberg,Mittelfeld,29,"2,42",86%,46%,3780000
31612,06/01/2023,RB Leipzig,Kampl,Mittelfeld,28,"2,00",91%,45%,1780000
33180,06/01/2023,RB Leipzig,André Silva,Sturm,40,"2,86",74%,41%,7710000
33151,06/01/2023,RB Leipzig,Nkunku,Sturm,102,"6,80",82%,43%,15380000
32591,06/01/2023,RB Leipzig,Y. Poulsen,Sturm,7,"1,17",42%,55%,1560000
32211,06/01/2023,RB Leipzig,Werner,Sturm,34,"3,78",75%,31%,11240000
33091,06/01/2023,FC Union Berlin,Busk,Torwart,0,-,-,-,160000
33257,06/01/2023,FC Union Berlin,L. Grill,Torwart,-5,"-1,25",66%,67%,230000
32921,06/01/2023,FC Union Berlin,Rönnow,Torwart,42,"3,82",67%,75%,2790000
33659,06/01/2023,FC Union Berlin,Diogo Leite,Abwehr,26,"2,00",80%,57%,1830000
33609,06/01/2023,FC Union Berlin,Doekhi,Abwehr,26,"4,33",81%,61%,2010000
33141,06/01/2023,FC Union Berlin,Ryerson,Abwehr,34,"2,62",73%,49%,1830000
33096,06/01/2023,FC Union Berlin,Trimmel,Abwehr,32,"2,46",64%,47%,2170000
31864,06/01/2023,FC Union Berlin,Knoche,Abwehr,38,"2,71",81%,60%,2810000
32883,06/01/2023,FC Union Berlin,Jaeckel,Abwehr,19,"1,90",80%,42%,600000
32340,06/01/2023,FC Union Berlin,Baumgartl,Abwehr,5,"1,25",83%,62%,750000
32057,06/01/2023,FC Union Berlin,Gießelmann,Abwehr,28,"2,55",75%,45%,1200000
32532,06/01/2023,FC Union Berlin,Pantović,Mittelfeld,12,"1,50",69%,48%,420000
32073,06/01/2023,FC Union Berlin,R. Khedira,Mittelfeld,26,"1,86",75%,50%,1880000
33550,06/01/2023,FC Union Berlin,Schäfer,Mittelfeld,14,"1,27",76%,46%,990000
33661,06/01/2023,FC Union Berlin,Thorsby,Mittelfeld,15,"1,36",68%,44%,530000
32185,06/01/2023,FC Union Berlin,Öztunali,Mittelfeld,0,-,-,0%,270000
32310,06/01/2023,FC Union Berlin,Haberer,Mittelfeld,40,"3,08",69%,39%,2710000
32324,06/01/2023,FC Union Berlin,Haraguchi,Mittelfeld,16,"2,00",81%,69%,520000
32251,06/01/2023,FC Union Berlin,Seguin,Mittelfeld,16,"2,29",77%,52%,510000
32924,06/01/2023,FC Union Berlin,Möhwald,Mittelfeld,0,-,-,-,280000
33641,06/01/2023,FC Union Berlin,Jordan,Sturm,48,"3,69",53%,44%,5730000
33616,06/01/2023,FC Union Berlin,Skarke,Sturm,0,"0,00",71%,27%,2460000
33135,06/01/2023,FC Union Berlin,S. Becker,Sturm,81,"5,40",69%,29%,8330000
33469,06/01/2023,FC Union Berlin,Behrens,Sturm,40,"2,67",63%,52%,1730000
33411,06/01/2023,FC Union Berlin,Leweling,Sturm,6,"1,00",88%,41%,570000
32087,06/01/2023,FC Union Berlin,Michel,Sturm,31,"2,82",61%,40%,1340000
33294,06/01/2023,FC Union Berlin,Maciejewski,Sturm,0,-,-,-,190000
32925,06/01/2023,SC Freiburg,Flekken,Torwart,55,"3,67",72%,86%,3710000
31881,06/01/2023,SC Freiburg,Uphoff,Torwart,0,-,-,-,270000
33439,06/01/2023,SC Freiburg,Atubolu,Torwart,0,-,-,-,180000
33541,06/01/2023,SC Freiburg,Siquet,Abwehr,1,"1,00",83%,75%,180000
33462,06/01/2023,SC Freiburg,Ezekwem,Abwehr,0,-,-,-,210000
33461,06/01/2023,SC Freiburg,Sildillia,Abwehr,28,"2,00",75%,44%,1570000
33704,06/01/2023,SC Freiburg,K. Schmidt,Abwehr,0,-,-,-,160000
32807,06/01/2023,SC Freiburg,Lienhart,Abwehr,43,"2,87",86%,67%,3790000
32597,06/01/2023,SC Freiburg,Kübler,Abwehr,31,"6,20",70%,51%,4280000
31910,06/01/2023,SC Freiburg,Ginter,Abwehr,74,"4,93",84%,66%,7320000
32019,06/01/2023,SC Freiburg,C. Günter,Abwehr,40,"2,67",77%,38%,3650000
31453,06/01/2023,SC Freiburg,Gulde,Abwehr,4,"1,33",83%,50%,330000
31751,06/01/2023,SC Freiburg,J. Schmid,Abwehr,0,-,-,-,380000
33677,06/01/2023,SC Freiburg,Röhl,Mittelfeld,0,-,-,-,220000
33637,06/01/2023,SC Freiburg,Kyereh,Mittelfeld,17,"1,89",81%,43%,1740000
33576,06/01/2023,SC Freiburg,R. Wagner,Mittelfeld,0,"0,00",100%,0%,240000
31710,06/01/2023,SC Freiburg,Höfler,Mittelfeld,39,"2,60",85%,57%,3010000
33458,06/01/2023,SC Freiburg,Weißhaupt ,Mittelfeld,12,"1,50",59%,53%,630000
32398,06/01/2023,SC Freiburg,M. Eggestein,Mittelfeld,35,"2,69",79%,55%,2670000
33211,06/01/2023,SC Freiburg,Keitel,Mittelfeld,12,"1,33",83%,42%,590000
33006,06/01/2023,SC Freiburg,Sallai,Mittelfeld,15,"2,14",76%,56%,3060000
32071,06/01/2023,SC Freiburg,Grifo,Mittelfeld,116,"7,73",80%,54%,16160000
33335,06/01/2023,SC Freiburg,Doan,Sturm,42,"2,80",74%,44%,4790000
33035,06/01/2023,SC Freiburg,Jeong,Sturm,21,"1,62",80%,39%,1310000
31958,06/01/2023,SC Freiburg,Gregoritsch,Sturm,78,"5,20",56%,50%,9070000
32861,06/01/2023,SC Freiburg,Höler,Sturm,5,"0,71",59%,36%,3150000
31395,06/01/2023,SC Freiburg,Petersen,Sturm,13,"1,30",50%,29%,670000
31848,06/01/2023,FC Köln,T. Horn,Torwart,0,-,-,-,220000
33495,06/01/2023,FC Köln,Köbbing,Torwart,0,-,-,-,160000
33494,06/01/2023,FC Köln,Urbig,Torwart,0,-,-,-,160000
32356,06/01/2023,FC Köln,Schwäbe,Torwart,12,"0,80",80%,100%,990000
33688,06/01/2023,FC Köln,Smajić,Abwehr,0,-,-,-,200000
33105,06/01/2023,FC Köln,Kilian,Abwehr,10,"0,77",86%,57%,790000
33632,06/01/2023,FC Köln,K. Pedersen,Abwehr,6,"1,20",75%,59%,220000
33642,06/01/2023,FC Köln,Strauch,Abwehr,0,-,-,-,240000
33051,06/01/2023,FC Köln,Schindler,Abwehr,12,"0,86",67%,53%,390000
33552,06/01/2023,FC Köln,Chabot,Abwehr,10,"5,00",88%,58%,790000
32744,06/01/2023,FC Köln,Hübers,Abwehr,22,"1,83",83%,57%,1510000
33686,06/01/2023,FC Köln,Soldo,Abwehr,5,"1,00",78%,50%,420000
32278,06/01/2023,FC Köln,Hector,Abwehr,45,"3,46",78%,69%,3980000
32628,06/01/2023,FC Köln,B. Schmitz,Abwehr,35,"2,50",63%,58%,1320000
33453,06/01/2023,FC Köln,Ljubičić,Mittelfeld,40,"4,44",82%,42%,5200000
33562,06/01/2023,FC Köln,Olesen,Mittelfeld,5,"1,67",73%,60%,410000
33356,06/01/2023,FC Köln,Martel,Mittelfeld,19,"1,73",81%,54%,830000
33338,06/01/2023,FC Köln,Limnios,Mittelfeld,0,-,-,-,240000
32881,06/01/2023,FC Köln,Maina,Mittelfeld,30,"2,14",74%,40%,1880000
33621,06/01/2023,FC Köln,Huseinbašić,Mittelfeld,20,"2,50",85%,39%,1660000
33157,06/01/2023,FC Köln,Skhiri,Mittelfeld,45,"3,21",89%,57%,4680000
32636,06/01/2023,FC Köln,Kainz,Mittelfeld,81,"5,79",73%,44%,8920000
32668,06/01/2023,FC Köln,Duda,Mittelfeld,8,"0,62",78%,40%,870000
33615,06/01/2023,FC Köln,Dietz,Sturm,13,"1,30",58%,42%,310000
33365,06/01/2023,FC Köln,Tigges,Sturm,35,"2,92",60%,44%,2800000
33270,06/01/2023,FC Köln,Lemperle,Sturm,1,"0,33",60%,17%,340000
33185,06/01/2023,FC Köln,Thielmann,Sturm,21,"2,10",69%,48%,1130000
33100,06/01/2023,FC Köln,S. Andersson,Sturm,0,-,-,-,260000
33077,06/01/2023,FC Köln,Adamyan,Sturm,17,"1,31",74%,27%,890000
32229,06/01/2023,FC Köln,Selke,Sturm,26,"2,17",60%,46%,3720000
31709,06/01/2023,FC Köln,Uth,Sturm,4,"1,33",83%,60%,1150000
33466,06/01/2023,FSV Mainz 05,Rieß,Torwart,0,-,-,-,170000
32364,06/01/2023,FSV Mainz 05,Zentner,Torwart,33,"2,20",48%,86%,1470000
32877,06/01/2023,FSV Mainz 05,Dahmen,Torwart,0,-,-,-,270000
33117,06/01/2023,FSV Mainz 05,E. Fernandes,Abwehr,30,"2,31",75%,54%,1510000
32989,06/01/2023,FSV Mainz 05,Aarón Martín,Abwehr,70,"4,67",83%,51%,5780000
33417,06/01/2023,FSV Mainz 05,Leitsch,Abwehr,13,"1,86",77%,67%,880000
31666,06/01/2023,FSV Mainz 05,Bell,Abwehr,25,"1,92",81%,48%,720000
32534,06/01/2023,FSV Mainz 05,A. Hack,Abwehr,17,"1,31",74%,54%,1390000
33478,06/01/2023,FSV Mainz 05,Widmer,Abwehr,36,"2,77",75%,57%,2940000
31762,06/01/2023,FSV Mainz 05,da Costa,Abwehr,12,"1,50",65%,50%,540000
33577,06/01/2023,FSV Mainz 05,Caci,Abwehr,27,"2,45",74%,47%,1010000
33477,06/01/2023,FSV Mainz 05,J. Lee,Mittelfeld,46,"3,07",77%,49%,2860000
33409,06/01/2023,FSV Mainz 05,Stach,Mittelfeld,51,"3,92",69%,60%,4500000
32992,06/01/2023,FSV Mainz 05,Barreiro,Mittelfeld,19,"1,58",70%,53%,1150000
33590,06/01/2023,FSV Mainz 05,E. Shabani,Mittelfeld,0,-,-,-,210000
32707,06/01/2023,FSV Mainz 05,Barkok,Mittelfeld,8,"1,33",82%,38%,330000
33654,06/01/2023,FSV Mainz 05,Fulgini,Mittelfeld,13,"0,93",82%,41%,550000
31959,06/01/2023,FSV Mainz 05,D. Kohr,Mittelfeld,42,"3,00",73%,52%,2210000
33578,06/01/2023,FSV Mainz 05,Weiper,Sturm,1,"1,00",100%,-,620000
33555,06/01/2023,FSV Mainz 05,Burgzorg,Sturm,9,"0,90",71%,31%,350000
33538,06/01/2023,FSV Mainz 05,Bobzien,Sturm,0,-,-,-,240000
33297,06/01/2023,FSV Mainz 05,Mustapha,Sturm,4,"1,00",53%,46%,190000
33124,06/01/2023,FSV Mainz 05,Ingvartsen,Sturm,33,"3,67",66%,34%,2360000
32948,06/01/2023,FSV Mainz 05,Burkardt,Sturm,27,"2,45",73%,42%,3680000
32544,06/01/2023,FSV Mainz 05,Onisiwo,Sturm,55,"3,67",62%,36%,4690000
33695,06/01/2023,FSV Mainz 05,Gruda,Sturm,0,-,-,-,270000
31310,06/01/2023,TSG Hoffenheim,Pentke,Torwart,0,-,-,-,170000
33313,06/01/2023,TSG Hoffenheim,L. Philipp,Torwart,0,-,-,-,180000
33397,06/01/2023,TSG Hoffenheim,Noll,Torwart,0,-,-,-,170000
31489,06/01/2023,TSG Hoffenheim,Baumann,Torwart,45,"3,00",80%,100%,3000000
33027,06/01/2023,TSG Hoffenheim,Lucas Ribeiro,Abwehr,0,-,-,-,220000
33026,06/01/2023,TSG Hoffenheim,Kabak,Abwehr,62,"4,43",85%,58%,5930000
33669,06/01/2023,TSG Hoffenheim,Nsoki,Abwehr,9,"1,00",81%,52%,770000
33670,06/01/2023,TSG Hoffenheim,Quaresma,Abwehr,5,"1,67",88%,73%,360000
33205,06/01/2023,TSG Hoffenheim,Angeliño,Abwehr,53,"3,79",70%,54%,5870000
33693,06/01/2023,TSG Hoffenheim,Quarshie,Abwehr,0,-,-,-,260000
31416,06/01/2023,TSG Hoffenheim,Vogt,Abwehr,34,"2,43",90%,47%,2020000
31742,06/01/2023,TSG Hoffenheim,Bičakčić,Abwehr,0,-,-,-,330000
32162,06/01/2023,TSG Hoffenheim,Akpoguma,Abwehr,30,"2,31",79%,54%,1140000
32466,06/01/2023,TSG Hoffenheim,Kadeřábek,Abwehr,27,"2,08",70%,55%,970000
33437,06/01/2023,TSG Hoffenheim,Stiller,Mittelfeld,17,"1,89",78%,64%,1050000
33504,06/01/2023,TSG Hoffenheim,Bischof,Mittelfeld,1,"1,00",75%,0%,370000
33580,06/01/2023,TSG Hoffenheim,F. Becker,Mittelfeld,0,-,-,-,230000
33673,06/01/2023,TSG Hoffenheim,Damar,Mittelfeld,4,"1,00",81%,32%,310000
31349,06/01/2023,TSG Hoffenheim,Rudy,Mittelfeld,16,"1,60",79%,46%,530000
33158,06/01/2023,TSG Hoffenheim,Skov,Mittelfeld,53,"3,79",72%,45%,4580000
32977,06/01/2023,TSG Hoffenheim,Baumgartner,Mittelfeld,61,"4,07",73%,41%,7110000
32492,06/01/2023,TSG Hoffenheim,Prömel,Mittelfeld,32,"2,46",78%,52%,1860000
32680,06/01/2023,TSG Hoffenheim,Geiger,Mittelfeld,45,"3,21",86%,46%,3520000
33191,06/01/2023,TSG Hoffenheim,Dabbur,Sturm,39,"3,90",76%,33%,3390000
32553,06/01/2023,TSG Hoffenheim,Kramarić,Sturm,41,"2,93",81%,47%,8850000
32756,06/01/2023,TSG Hoffenheim,Bruun Larsen,Sturm,11,"1,10",77%,33%,650000
33536,06/01/2023,TSG Hoffenheim,Asllani,Sturm,1,"0,33",62%,33%,610000
32842,06/01/2023,TSG Hoffenheim,Bebou,Sturm,0,-,-,-,4330000
33377,06/01/2023,TSG Hoffenheim,Rutter,Sturm,32,"2,13",64%,39%,4100000
33700,06/01/2023,TSG Hoffenheim,Dolberg,Sturm,0,-,-,-,7560000
33692,06/01/2023,Borussioa M'Gladbach,Brüll,Torwart,0,-,-,-,160000
33691,06/01/2023,Borussioa M'Gladbach,Dimmer,Torwart,0,-,-,-,160000
31618,06/01/2023,Borussioa M'Gladbach,Sippel,Torwart,-2,"-0,67",63%,67%,530000
32306,06/01/2023,Borussioa M'Gladbach,Sommer,Torwart,44,"4,40",81%,67%,5090000
33306,06/01/2023,Borussioa M'Gladbach,Olschowsky,Torwart,8,"4,00",75%,0%,1790000
33702,06/01/2023,Borussioa M'Gladbach,Walde,Abwehr,0,-,-,-,170000
33167,06/01/2023,Borussioa M'Gladbach,Bensebaini,Abwehr,87,"6,21",77%,62%,9130000
33258,06/01/2023,Borussioa M'Gladbach,Scally,Abwehr,24,"1,60",77%,68%,1380000
33319,06/01/2023,Borussioa M'Gladbach,Netz,Abwehr,3,"0,75",69%,53%,580000
33592,06/01/2023,Borussioa M'Gladbach,Itakura,Abwehr,12,"2,40",91%,52%,5310000
33128,06/01/2023,Borussioa M'Gladbach,Lainer,Abwehr,0,"0,00",68%,33%,440000
31380,06/01/2023,Borussioa M'Gladbach,Jantschke,Abwehr,4,"2,00",89%,67%,220000
32311,06/01/2023,Borussioa M'Gladbach,M. Friedrich,Abwehr,30,"2,50",86%,72%,1960000
32634,06/01/2023,Borussioa M'Gladbach,Doucouré,Abwehr,0,-,-,-,180000
32472,06/01/2023,Borussioa M'Gladbach,Elvedi,Abwehr,50,"3,85",92%,74%,4630000
32931,06/01/2023,Borussioa M'Gladbach,Neuhaus,Mittelfeld,13,"2,17",75%,38%,6640000
33450,06/01/2023,Borussioa M'Gladbach,Koné,Mittelfeld,40,"2,86",87%,56%,4410000
33526,06/01/2023,Borussioa M'Gladbach,Noß,Mittelfeld,0,-,-,-,200000
32080,06/01/2023,Borussioa M'Gladbach,Hofmann,Mittelfeld,88,"6,77",79%,46%,14690000
33636,06/01/2023,Borussioa M'Gladbach,Fraulo,Mittelfeld,0,-,-,-,200000
33353,06/01/2023,Borussioa M'Gladbach,Reitz,Mittelfeld,0,-,100%,-,190000
32159,06/01/2023,Borussioa M'Gladbach,Kramer,Mittelfeld,9,"0,64",84%,42%,1150000
32447,06/01/2023,Borussioa M'Gladbach,Weigl,Mittelfeld,28,"2,55",88%,69%,3760000
33075,06/01/2023,Borussioa M'Gladbach,H. Wolf,Mittelfeld,2,"1,00",71%,63%,400000
32944,06/01/2023,Borussioa M'Gladbach,Müsel,Sturm,0,-,-,-,200000
31596,06/01/2023,Borussioa M'Gladbach,P. Herrmann,Sturm,18,"2,25",69%,41%,640000
33681,06/01/2023,Borussioa M'Gladbach,Ngoumou,Sturm,4,"0,67",71%,44%,570000
32968,06/01/2023,Borussioa M'Gladbach,Pléa,Sturm,50,"4,55",72%,42%,9320000
33618,06/01/2023,Borussioa M'Gladbach,Borges Sanches,Sturm,4,"1,33",83%,50%,260000
33152,06/01/2023,Borussioa M'Gladbach,Thuram,Sturm,92,"6,13",74%,45%,13520000
31243,06/01/2023,Borussioa M'Gladbach,Stindl,Sturm,34,"3,09",79%,38%,5510000
33698,06/01/2023,Eintrach Frankfurt,Simoni,Torwart,0,-,-,-,340000
31458,06/01/2023,Eintrach Frankfurt,Grahl,Torwart,0,-,-,-,260000
31621,06/01/2023,Eintrach Frankfurt,Trapp,Torwart,22,"1,47",60%,100%,2370000
33440,06/01/2023,Eintrach Frankfurt,Ramaj,Torwart,0,-,-,-,180000
33094,06/01/2023,Eintrach Frankfurt,C. Lenz,Abwehr,27,"3,00",81%,55%,1770000
31220,06/01/2023,Eintrach Frankfurt,Hasebe,Abwehr,9,"2,25",85%,67%,670000
33613,06/01/2023,Eintrach Frankfurt,Smolčić,Abwehr,9,"2,25",77%,87%,1320000
33620,06/01/2023,Eintrach Frankfurt,Buta,Abwehr,0,-,-,-,870000
33646,06/01/2023,Eintrach Frankfurt,Schröder,Abwehr,0,-,-,-,190000
33675,06/01/2023,Eintrach Frankfurt,Pellegrini,Abwehr,30,"3,33",73%,56%,1970000
33031,06/01/2023,Eintrach Frankfurt,Touré,Abwehr,4,"2,00",81%,71%,660000
